"gene_ID","AT_gene_id","annotation"
"Dm_00018732-RA","AT5G54980.1","| Symbols: CASPL2D1 | CASP-like protein 2D1 | chr5:22315799-22316560 FORWARD LENGTH=194"
"Dm_00018731-RA","AT4G21970.1","| Symbols: no symbol available | no full name available | chr4:11653633-11654106 FORWARD LENGTH=157"
"Dm_00018087-RA","AT5G13520.1","| Symbols: no symbol available | no full name available | chr5:4342117-4344571 REVERSE LENGTH=616"
"Dm_00018596-RA","AT4G01970.2","| Symbols: RS4, AtSTS, STS | raffinose synthase 4, stachyose synthase | chr4:854073-857094 REVERSE LENGTH=923"
"Dm_00018485-RA","AT2G45750.1","| Symbols: no symbol available | no full name available | chr2:18842655-18845343 FORWARD LENGTH=631"
"Dm_00018649-RA","AT5G19780.1","| Symbols: TUA5 | tubulin alpha-5 | chr5:6687212-6688926 FORWARD LENGTH=450"
"Dm_00018787-RA","AT4G17080.1","| Symbols: no symbol available | no full name available | chr4:9601570-9603815 FORWARD LENGTH=513"
"Dm_00018963-RA","AT4G21990.1","| Symbols: APR3, PRH26, PRH-26, ATAPR3 | PAPS REDUCTASE HOMOLOG 26, APS reductase 3 | chr4:11657284-11658973 REVERSE LENGTH=458"
"Dm_00017127-RA","AT1G73380.1","| Symbols: no symbol available | no full name available | chr1:27589100-27590657 FORWARD LENGTH=434"
"Dm_00017157-RA","AT2G38090.1","| Symbols: no symbol available | no full name available | chr2:15945278-15946775 FORWARD LENGTH=298"
"Dm_00017596-RA","AT2G40480.1","| Symbols: no symbol available | no full name available | chr2:16910425-16912444 FORWARD LENGTH=518"
"Dm_00018564-RA","AT3G60320.1","| Symbols: NRG2 | NITRATE REGULATORY GENE 2 | chr3:22292073-22295228 REVERSE LENGTH=796"
"Dm_00017178-RA","AT1G13180.1","| Symbols: DIS1, ATARP3, ARP3 | DISTORTED TRICHOMES 1, ACTIN-RELATED PROTEIN 3, ARABIDOPSIS THALIANA ACTIN-RELATED PROTEIN 3 | chr1:4495394-4498204 FORWARD LENGTH=427"
"Dm_00017117-RA","AT1G22850.2","| Symbols: no symbol available | no full name available | chr1:8081181-8082816 REVERSE LENGTH=298"
"Dm_00018639-RA","AT5G66080.1","| Symbols: APD9, FGT2 | Arabidopsis Pp2c clade D 9, FORGETTER2 | chr5:26423577-26425031 REVERSE LENGTH=385"
"Dm_00015022-RA","AT4G08920.1","| Symbols: OOP2, BLU1, ATCRY1, CRY1, HY4 | ELONGATED HYPOCOTYL 4, cryptochrome 1, BLUE LIGHT UNINHIBITED 1, OUT OF PHASE 2 | chr4:5724260-5726905 FORWARD LENGTH=681"
"Dm_00015001-RA","AT1G06780.1","| Symbols: GAUT6 | galacturonosyltransferase 6 | chr1:2083689-2086853 FORWARD LENGTH=589"
"Dm_00015002-RA","AT2G30570.1","| Symbols: PSBW | photosystem II reaction center W | chr2:13019326-13020053 REVERSE LENGTH=133"
"Dm_00015000-RA","AT5G09690.2","| Symbols: ATMGT7, MRS2-7, MGT7 | ARABIDOPSIS THALIANA MAGNESIUM TRANSPORTER 7, magnesium transporter 7 | chr5:3000990-3003415 REVERSE LENGTH=397"
"Dm_00013281-RA","AT1G04200.1","| Symbols: no symbol available | no full name available | chr1:1109676-1113875 FORWARD LENGTH=732"
"Dm_00014165-RA","AT2G27450.1","| Symbols: CPA, ATNLP1, NLP1 | nitrilase-like protein 1 | chr2:11737666-11739577 REVERSE LENGTH=299"
"Dm_00013171-RA","AT1G71900.1","| Symbols: ENOR3L4 |  | chr1:27061754-27064053 FORWARD LENGTH=343"
"Dm_00009648-RA","AT2G18030.1","| Symbols: MSRA5 | methionine sulfoxide reductase A5 | chr2:7840207-7841496 FORWARD LENGTH=254"
"Dm_00011891-RA","AT2G38040.2","| Symbols: CAC3 | acetyl Co-enzyme a carboxylase carboxyltransferase alpha subunit | chr2:15917612-15920749 FORWARD LENGTH=769"
"Dm_00011892-RA","AT5G04250.2","| Symbols: no symbol available | no full name available | chr5:1176397-1178492 FORWARD LENGTH=345"
"Dm_00011343-RA","AT4G38180.1","| Symbols: FRS5 | FAR1-related sequence 5 | chr4:17906702-17909404 REVERSE LENGTH=788"
"Dm_00010572-RA","AT1G17050.1","| Symbols: AtSPS2, SPS2 | solanesyl diphosphate synthase 2 | chr1:5829289-5831215 FORWARD LENGTH=417"
"Dm_00011071-RA","AT1G71460.1","| Symbols: no symbol available | no full name available | chr1:26928247-26930316 REVERSE LENGTH=689"
"Dm_00010116-RA","AT2G35320.1","| Symbols: EYA, ATEYA | EYES ABSENT homolog | chr2:14867074-14868387 REVERSE LENGTH=307"
"Dm_00010526-RA","AT2G26710.1","| Symbols: CYP734A1, CYP72B1, BAS1 | PHYB ACTIVATION TAGGED SUPPRESSOR 1 | chr2:11380700-11383413 FORWARD LENGTH=520"
"Dm_00010850-RA","AT1G47330.1","| Symbols: no symbol available | no full name available | chr1:17351149-17353739 FORWARD LENGTH=527"
"Dm_00010846-RA","AT5G42765.1","| Symbols: no symbol available | no full name available | chr5:17150505-17151641 REVERSE LENGTH=229"
"Dm_00010849-RA","AT5G42760.1","| Symbols: no symbol available | no full name available | chr5:17148953-17150105 FORWARD LENGTH=348"
"Dm_00010687-RA","AT1G09430.1","| Symbols: ACLA-3 | ATP-citrate lyase A-3 | chr1:3042135-3044978 FORWARD LENGTH=424"
"Dm_00010341-RA","AT1G77090.1","| Symbols: no symbol available | no full name available | chr1:28960576-28961875 REVERSE LENGTH=260"
"Dm_00010570-RA","AT2G20190.1","| Symbols: ATCLASP, CLASP | CLIP-associated protein, CLIP-ASSOCIATED PROTEIN | chr2:8711862-8718813 REVERSE LENGTH=1439"
"Dm_00010181-RA","AT3G58460.2","| Symbols: ATRBL11, RBL15, ATRBL15, RBL11 | RHOMBOID-like protein 15, rhomboid-like protein 11, ARABIDOPSIS RHOMBOID-LIKE PROTEIN 11 | chr3:21623374-21626642 REVERSE LENGTH=426"
"Dm_00010182-RA","AT3G58460.1","| Symbols: ATRBL11, RBL15, ATRBL15, RBL11 | RHOMBOID-like protein 15, rhomboid-like protein 11, ARABIDOPSIS RHOMBOID-LIKE PROTEIN 11 | chr3:21623374-21626348 REVERSE LENGTH=403"
"Dm_00010732-RA","AT2G42070.2","| Symbols: ATNUDT23, NUDX23, ATNUDX23 | nudix hydrolase homolog 23, ARABIDOPSIS THALIANA NUDIX HYDROLASE HOMOLOG 23 | chr2:17549800-17551066 REVERSE LENGTH=270"
"Dm_00011586-RA","AT1G68750.1","| Symbols: ATPPC4, PPC4 | phosphoenolpyruvate carboxylase 4 | chr1:25822942-25828104 REVERSE LENGTH=1032"
"Dm_00013804-RA","AT3G06580.1","| Symbols: GAL1, GALK | GALACTOSE KINASE 1 | chr3:2049141-2051867 REVERSE LENGTH=496"
"Dm_00011330-RA","AT5G33340.1","| Symbols: CDR1 | CONSTITUTIVE DISEASE RESISTANCE 1 | chr5:12594474-12595787 FORWARD LENGTH=437"
"Dm_00014123-RA","AT4G03100.1","| Symbols: no symbol available | no full name available | chr4:1374361-1375913 FORWARD LENGTH=430"
"Dm_00015291-RA","AT3G25410.1","| Symbols: no symbol available | no full name available | chr3:9214565-9216331 REVERSE LENGTH=431"
"Dm_00014657-RA","AT4G25290.1","| Symbols: no symbol available | no full name available | chr4:12941486-12944994 REVERSE LENGTH=692"
"Dm_00014655-RA","AT5G51545.1","| Symbols: LPA2 | low psii accumulation2 | chr5:20936434-20937243 FORWARD LENGTH=185"
"Dm_00014659-RA","AT5G62290.2","| Symbols: no symbol available | no full name available | chr5:25019568-25020972 FORWARD LENGTH=228"
"Dm_00014978-RA","AT3G04620.1","| Symbols: DAN1 | D NUCLDUO1-ACTIVATEEIC ACID BINDING PROTEIN 1 | chr3:1255660-1256739 REVERSE LENGTH=164"
"Dm_00015156-RA","AT1G46480.1","| Symbols: WOX4 | WUSCHEL related homeobox 4 | chr1:17236903-17237953 REVERSE LENGTH=251"
"Dm_00015093-RA","AT3G03420.1","| Symbols: AtATP23 |  | chr3:812527-813644 FORWARD LENGTH=194"
"Dm_00013762-RA","AT4G31980.1","| Symbols: no symbol available | no full name available | chr4:15464905-15469204 FORWARD LENGTH=680"
"Dm_00013168-RA","AT2G46210.1","| Symbols: AtSLD2, SLD2 | sphingoid LCB desaturase 2 | chr2:18977542-18978891 FORWARD LENGTH=449"
"Dm_00015090-RA","AT5G20700.1","| Symbols: no symbol available | no full name available | chr5:7006178-7007003 REVERSE LENGTH=248"
"Dm_00015015-RA","AT1G48570.1","| Symbols: no symbol available | no full name available | chr1:17955455-17957661 REVERSE LENGTH=455"
"Dm_00013803-RA","AT3G13920.1","| Symbols: TIF4A1, EIF4A1, RH4 | eukaryotic translation initiation factor 4A1 | chr3:4592635-4594128 REVERSE LENGTH=412"
"Dm_00015144-RA","AT1G58060.1","| Symbols: no symbol available | no full name available | chr1:21489480-21501775 REVERSE LENGTH=1459"
"Dm_00013708-RA","AT3G47940.1","| Symbols: no symbol available | no full name available | chr3:17688232-17689402 REVERSE LENGTH=350"
"Dm_00013707-RA","AT1G18890.1","| Symbols: ATCDPK1, AtCPK10, CDPK1, CPK10 | calcium-dependent protein kinase 1 | chr1:6523468-6525736 REVERSE LENGTH=545"
"Dm_00013898-RA","AT5G18475.1","| Symbols: no symbol available | no full name available | chr5:6129255-6130775 REVERSE LENGTH=506"
"Dm_00013899-RA","AT3G20330.2","| Symbols: PYRB, ACT | PYRIMIDINE B, Aspartate transcarbamoylase | chr3:7090354-7091904 REVERSE LENGTH=390"
"Dm_00014459-RA","AT2G27040.2","| Symbols: AGO4, OCP11 | OVEREXPRESSOR OF CATIONIC PEROXIDASE 11, ARGONAUTE 4 | chr2:11536795-11541503 REVERSE LENGTH=924"
"Dm_00014141-RA","AT5G23280.1","| Symbols: AtTCP7, TCP7 | TCP domain protein 7 | chr5:7843017-7843769 FORWARD LENGTH=250"
"Dm_00014142-RA","AT5G40650.1","| Symbols: SDH2-2 | succinate dehydrogenase 2-2 | chr5:16281462-16283296 FORWARD LENGTH=280"
"Dm_00013969-RA","AT2G45460.4","| Symbols: no symbol available | no full name available | chr2:18737054-18741690 REVERSE LENGTH=901"
"Dm_00014801-RA","AT5G10350.1","| Symbols: RRM | RRM-containing protein | chr5:3255674-3257746 REVERSE LENGTH=217"
"Dm_00011240-RA","AT2G32180.2","| Symbols: PTAC18 | plastid transcriptionally active 18 | chr2:13672362-13672781 REVERSE LENGTH=139"
"Dm_00011241-RA","AT4G22140.2","| Symbols: EBS | EARLY BOLTING IN SHORT DAYS | chr4:11728093-11730230 REVERSE LENGTH=224"
"Dm_00013694-RA","AT3G62370.1","| Symbols: no symbol available | no full name available | chr3:23080789-23083234 FORWARD LENGTH=361"
"Dm_00013692-RA","AT3G10850.1","| Symbols: GLX2-2, GLY2 | GLYOXALASE 2-2 | chr3:3397756-3399522 REVERSE LENGTH=258"
"Dm_00014949-RA","AT2G41790.1","| Symbols: no symbol available | no full name available | chr2:17429453-17436110 REVERSE LENGTH=970"
"Dm_00011910-RA","AT5G11330.1","| Symbols: no symbol available | no full name available | chr5:3617342-3618861 REVERSE LENGTH=408"
"Dm_00011815-RA","AT4G36920.2","| Symbols: AP2, FL1, AtAP2, FLO2 | FLOWER 1, FLORAL MUTANT 2, APETALA 2 | chr4:17400998-17403140 FORWARD LENGTH=432"
"Dm_00011878-RA","AT4G03200.1","| Symbols: no symbol available | no full name available | chr4:1408296-1412566 FORWARD LENGTH=818"
"Dm_00012384-RA","AT3G61080.1","| Symbols: no symbol available | no full name available | chr3:22607152-22608883 FORWARD LENGTH=326"
"Dm_00011903-RA","AT5G60900.1","| Symbols: RLK1 | receptor-like protein kinase 1 | chr5:24498467-24501494 REVERSE LENGTH=832"
"Dm_00011885-RA","AT4G25450.1","| Symbols: ABCB28, ATNAP8, NAP8 | ARABIDOPSIS THALIANA NON-INTRINSIC ABC PROTEIN 8, non-intrinsic ABC protein 8, ATP-binding cassette B28 | chr4:13009845-13013912 REVERSE LENGTH=714"
"Dm_00009767-RA","AT5G04220.2","| Symbols: NTMC2TYPE1.3, NTMC2T1.3, ATSYTC, SYT3, SYTC | synaptotagmin 3 | chr5:1155985-1158620 REVERSE LENGTH=540"
"Dm_00011875-RA","AT1G26170.1","| Symbols: IMB5 |  | chr1:9047539-9054438 REVERSE LENGTH=1022"
"Dm_00011054-RA","AT5G22120.1","| Symbols: no symbol available | no full name available | chr5:7334612-7336755 REVERSE LENGTH=383"
"Dm_00011208-RA","AT2G47070.1","| Symbols: SPL1 | squamosa promoter binding protein-like 1 | chr2:19337144-19340552 FORWARD LENGTH=881"
"Dm_00011807-RA","AT1G32540.1","| Symbols: LOL1 | lsd one like 1 | chr1:11768253-11769591 FORWARD LENGTH=187"
"Dm_00009081-RA","AT1G02640.1","| Symbols: BXL2, ATBXL2 | beta-xylosidase 2, BETA-XYLOSIDASE 2 | chr1:564293-567580 FORWARD LENGTH=768"
"Dm_00010920-RA","AT3G27100.1","| Symbols: ENY2 |  | chr3:9994743-9995923 REVERSE LENGTH=115"
"Dm_00010213-RA","AT2G39550.1","| Symbols: ATGGT-IB, PGGT-I, GGB | GERANYLGERANYLTRANSFERASE-I BETA SUBUNIT | chr2:16501666-16504144 FORWARD LENGTH=375"
"Dm_00011541-RA","AT2G18290.1","| Symbols: APC10, EMB2783, AtAPC10 | EMBRYO DEFECTIVE 2783, anaphase promoting complex 10 | chr2:7948522-7950096 REVERSE LENGTH=192"
"Dm_00012699-RA","AT1G35180.1","| Symbols: no symbol available | no full name available | chr1:12877230-12878644 REVERSE LENGTH=231"
"Dm_00012698-RA","AT1G19690.1","| Symbols: no symbol available | no full name available | chr1:6807925-6809562 REVERSE LENGTH=352"
"Dm_00012973-RA","AT1G04280.2","| Symbols: NADKc | NAD kinase-CaM dependent | chr1:1143643-1146231 REVERSE LENGTH=480"
"Dm_00012018-RA","AT2G19480.3","| Symbols: NFA2, NFA02, NAP1;2 | NUCLEOSOME/CHROMATIN ASSEMBLY FACTOR GROUP A 02, nucleosome assembly protein 1;2, NUCLEOSOME/CHROMATIN ASSEMBLY FACTOR GROUP A 2 | chr2:8438601-8441040 FORWARD LENGTH=372"
"Dm_00012019-RA","AT1G47960.2","| Symbols: ATC/VIF1, AtCIF1, C/VIF1, CIF1 | cell wall / vacuolar inhibitor of fructosidase 1, CELL WALL / VACUOLAR INHIBITOR OF FRUCTOSIDASE 1 | chr1:17682425-17683516 REVERSE LENGTH=166"
"Dm_00012967-RA","AT3G29765.1","| Symbols: no symbol available | no full name available | chr3:11595467-11597077 REVERSE LENGTH=536"
"Dm_00012028-RA","AT4G34020.1","| Symbols: DJ-1c, AtDJ1C, DJ1C | DJ-1 homolog C | chr4:16298553-16300897 REVERSE LENGTH=472"
"Dm_00012025-RA","AT1G33330.3","| Symbols: no symbol available | no full name available | chr1:12084968-12086238 FORWARD LENGTH=257"
"Dm_00012847-RA","AT1G72160.1","| Symbols: PATL3 |  | chr1:27153823-27155609 REVERSE LENGTH=490"
"Dm_00012846-RA","AT1G74700.1","| Symbols: NUZ, TRZ1 | tRNAse Z1 | chr1:28065345-28067130 FORWARD LENGTH=280"
"Dm_00012843-RA","AT1G35460.1","| Symbols: FBH1, CFLAP2 | AtCFL1 associated protein 2, FLOWERING BHLH 1 | chr1:13040092-13041907 FORWARD LENGTH=259"
"Dm_00013701-RA","AT2G44770.1","| Symbols: ELMOD_B, MCR |  | chr2:18457817-18459886 FORWARD LENGTH=266"
"Dm_00012437-RA","AT5G13550.1","| Symbols: SULTR4;1 | sulfate transporter 4.1 | chr5:4355412-4359490 REVERSE LENGTH=685"
"Dm_00012941-RA","AT1G15820.1","| Symbols: CP24, LHCB6 | light harvesting complex photosystem II subunit 6 | chr1:5446685-5447676 REVERSE LENGTH=258"
"Dm_00012942-RA","AT5G10160.1","| Symbols: no symbol available | no full name available | chr5:3185819-3187159 FORWARD LENGTH=219"
"Dm_00012266-RA","AT4G29820.1","| Symbols: CFIM-25, ATCFIM-25 | homolog of CFIM-25, ARABIDOPSIS THALIANA HOMOLOG OF CFIM-25 | chr4:14596047-14597317 REVERSE LENGTH=222"
"Dm_00012834-RA","AT5G04310.3","| Symbols: PLL12 | PECTATE LYASE LIKE12 | chr5:1205130-1207352 REVERSE LENGTH=475"
"Dm_00012655-RA","AT1G64940.1","| Symbols: CYP89A6 | ""cytochrome P450, family 87, subfamily A, polypeptide 6"" | chr1:24123789-24125324 FORWARD LENGTH=511"
"Dm_00010955-RA","AT3G08970.2","| Symbols: ATERDJ3A, TMS1 | THERMOSENSITIVE MALE STERILE 1 | chr3:2737589-2740265 FORWARD LENGTH=572"
"Dm_00011064-RA","AT2G42280.3","| Symbols: FBH4, AKS3 | FLOWERING BHLH 4, ABA-responsive kinase substrate 3 | chr2:17611514-17613163 REVERSE LENGTH=360"
"Dm_00007615-RA","AT1G23740.1","| Symbols: AOR | alkenal/one oxidoreductase | chr1:8398245-8399656 REVERSE LENGTH=386"
"Dm_00007614-RA","AT2G33845.1","| Symbols: no symbol available | no full name available | chr2:14317781-14318712 FORWARD LENGTH=182"
"Dm_00010408-RA","AT5G20500.1","| Symbols: no symbol available | no full name available | chr5:6938652-6939665 FORWARD LENGTH=135"
"Dm_00011100-RA","AT1G78600.1","| Symbols: LZF1, STH3, BBX22, DBB3 | DOUBLE B-BOX 3, light-regulated zinc finger protein 1, B-box domain protein 22, SALT TOLERANCE HOMOLOG 3 | chr1:29567370-29568662 FORWARD LENGTH=299"
"Dm_00012940-RA","AT5G27820.1","| Symbols: uL18m |  | chr5:9860584-9860928 FORWARD LENGTH=114"
"Dm_00010385-RA","AT1G08570.2","| Symbols: ACHT4 | atypical CYS  HIS rich thioredoxin 4 | chr1:2713059-2714312 FORWARD LENGTH=244"
"Dm_00010388-RA","AT1G18750.4","| Symbols: AGL65 | AGAMOUS-like 65 | chr1:6467266-6469698 FORWARD LENGTH=380"
"Dm_00012947-RA","AT1G06570.1","| Symbols: HPPD, PDS1, HPD | 4-hydroxyphenylpyruvate dioxygenase, phytoene desaturation 1 | chr1:2012015-2013459 REVERSE LENGTH=445"
"Dm_00011069-RA","AT4G02940.1","| Symbols: ALKBH10B | AtALKBH10B | chr4:1306658-1310699 FORWARD LENGTH=569"
"Dm_00012674-RA","AT1G43670.1","| Symbols: FBP, AtcFBP, cyfbp, FINS1 | ""fructose-1,6-bisphosphatase"", ""Arabidopsis thaliana cytosolic fructose-1,6-bisphosphatase"", FRUCTOSE INSENSITIVE 1 | chr1:16468184-16470347 FORWARD LENGTH=341"
"Dm_00012675-RA","AT1G43670.1","| Symbols: FBP, AtcFBP, cyfbp, FINS1 | ""fructose-1,6-bisphosphatase"", ""Arabidopsis thaliana cytosolic fructose-1,6-bisphosphatase"", FRUCTOSE INSENSITIVE 1 | chr1:16468184-16470347 FORWARD LENGTH=341"
"Dm_00012956-RA","AT5G22830.2","| Symbols: ATMGT10, MGT10, GMN10, MRS2-11 | MAGNESIUM TRANSPORTER 10, magnesium (Mg) transporter 10 | chr5:7627676-7630633 FORWARD LENGTH=459"
"Dm_00013121-RA","AT5G17910.3","| Symbols: no symbol available | no full name available | chr5:5927906-5932292 FORWARD LENGTH=1342"
"Dm_00012428-RA","AT1G54220.2","| Symbols: mtE2-3 | mitochondrial pyruvate dehydrogenase subunit 2-3 | chr1:20246460-20250208 REVERSE LENGTH=539"
"Dm_00012732-RA","AT1G17020.1","| Symbols: ATSRG1, SRG1 | SENESCENCE-RELATED GENE 1, senescence-related gene 1 | chr1:5820258-5821741 FORWARD LENGTH=358"
"Dm_00009559-RA","AT5G07480.2","| Symbols: KUOX1 | KAR-UP oxidoreductase 1 | chr5:2367884-2369554 FORWARD LENGTH=247"
"Dm_00014176-RA","AT4G29510.1","| Symbols: ATPRMT11, PRMT11, PRMT1B, ATPRMT1B | ARABIDOPSIS THALIANA PROTEIN ARGININE  METHYLTRANSFERASE 1B, ARABIDOPSIS THALIANA ARGININE METHYLTRANSFERASE 11, PROTEIN ARGININE METHYLTRANSFERASE 1B, arginine methyltransferase 11 | chr4:14491739-14493752 FORWARD LENGTH=390"
"Dm_00012784-RA","AT1G36320.1","| Symbols: no symbol available | no full name available | chr1:13671876-13673939 FORWARD LENGTH=414"
"Dm_00013117-RA","AT1G56180.2","| Symbols: VIR3 | Virescent3-1 | chr1:21026650-21028047 REVERSE LENGTH=296"
"Dm_00013656-RA","AT5G14680.1","| Symbols: no symbol available | no full name available | chr5:4731620-4733025 REVERSE LENGTH=175"
"Dm_00013244-RA","AT2G39950.1","| Symbols: no symbol available | no full name available | chr2:16676758-16680204 REVERSE LENGTH=636"
"Dm_00014167-RA","AT4G18060.1","| Symbols: SH3P3 | SH3 domain-containing protein 3 | chr4:10027668-10029662 REVERSE LENGTH=351"
"Dm_00014064-RA","AT3G12345.1","| Symbols: no symbol available | no full name available | chr3:3930333-3930893 REVERSE LENGTH=186"
"Dm_00013154-RA","AT2G22400.1","| Symbols: TRM4B, AtTRM4b |  | chr2:9504823-9508788 REVERSE LENGTH=808"
"Dm_00013600-RA","AT4G27410.2","| Symbols: ANAC72, AtRD26, RD26, ANAC072 | Arabidopsis NAC domain containing protein 72, RESPONSIVE TO DESICCATION 26 | chr4:13707928-13709013 REVERSE LENGTH=297"
"Dm_00011841-RA","AT3G08900.1","| Symbols: RGP, RGP3 | reversibly glycosylated polypeptide 3 | chr3:2708347-2709714 REVERSE LENGTH=362"
"Dm_00013242-RA","AT5G40280.1","| Symbols: ATFTB, WIG, ERA1 | ENHANCED RESPONSE TO ABA 1, WIGGUM, ARABIDOPSIS THALIANA FARNESYL TRANSFERASE BETA SUBUNIT | chr5:16101391-16104783 FORWARD LENGTH=482"
"Dm_00012085-RA","AT1G77490.1","| Symbols: TAPX | thylakoidal ascorbate peroxidase | chr1:29117688-29120046 FORWARD LENGTH=426"
"Dm_00014100-RA","AT1G77930.2","| Symbols: DJC65 | DNA J protein C65 | chr1:29301184-29302467 FORWARD LENGTH=271"
"Dm_00013353-RA","AT3G53500.2","| Symbols: RS2Z32, At-RS2Z, RSZ32 | arginine/serine-rich zinc knuckle-containing protein 32 | chr3:19834557-19836507 REVERSE LENGTH=284"
"Dm_00012129-RA","AT5G54650.2","| Symbols: Fh5, ATFH5 | FORMIN HOMOLOGY 5, formin homology5 | chr5:22197856-22201649 REVERSE LENGTH=900"
"Dm_00013279-RA","AT3G18620.1","| Symbols: no symbol available | no full name available | chr3:6408849-6410716 FORWARD LENGTH=345"
"Dm_00011593-RA","AT5G02500.1","| Symbols: AtHsp70-1, HSP70-1, HSC70-1, HSC70, AT-HSC70-1 | ARABIDOPSIS THALIANA HEAT SHOCK COGNATE PROTEIN 70-1, heat shock cognate protein 70-1, HEAT SHOCK COGNATE PROTEIN 70, HEAT SHOCK PROTEIN 70-1 | chr5:554055-556334 REVERSE LENGTH=651"
"Dm_00013285-RA","AT3G22630.1","| Symbols: PBD1, PRCGB | 20S proteasome beta subunit D1 | chr3:8009709-8010774 REVERSE LENGTH=204"
"Dm_00013098-RA","AT1G54780.1","| Symbols: TLP18.3, AtTLP18.3 | thylakoid lumen protein 18.3 | chr1:20439533-20440953 FORWARD LENGTH=285"
"Dm_00013626-RA","AT5G61340.2","| Symbols: no symbol available | no full name available | chr5:24662064-24663143 REVERSE LENGTH=359"
"Dm_00013835-RA","AT2G42490.1","| Symbols: CuAO-zeta | Copper Amine Oxidase zeta | chr2:17691600-17695526 REVERSE LENGTH=776"
"Dm_00011697-RA","AT5G23190.1","| Symbols: CYP86B1 | ""cytochrome P450, family 86, subfamily B, polypeptide 1"" | chr5:7803478-7805659 REVERSE LENGTH=559"
"Dm_00012521-RA","AT3G45900.1","| Symbols: no symbol available | no full name available | chr3:16874566-16875984 REVERSE LENGTH=389"
"Dm_00012922-RA","AT3G27890.1","| Symbols: NQR | NADPH:quinone oxidoreductase | chr3:10350807-10351938 REVERSE LENGTH=196"
"Dm_00012472-RA","AT1G01650.1","| Symbols: ATSPPL4, SPPL4 | SIGNAL PEPTIDE PEPTIDASE-LIKE 4, ARABIDOPSIS THALIANA SIGNAL PEPTIDE PEPTIDASE-LIKE 4 | chr1:233188-237647 REVERSE LENGTH=540"
"Dm_00013527-RA","AT1G49380.1","| Symbols: no symbol available | no full name available | chr1:18276794-18279204 FORWARD LENGTH=547"
"Dm_00013526-RA","AT4G34360.1","| Symbols: no symbol available | no full name available | chr4:16432011-16433752 FORWARD LENGTH=248"
"Dm_00014092-RA","AT5G13020.1","| Symbols: EML3, AtEML3 | EMSY-like 3 | chr5:4129691-4132089 REVERSE LENGTH=397"
"Dm_00012977-RA","AT2G46290.1","| Symbols: no symbol available | no full name available | chr2:19005910-19007797 REVERSE LENGTH=355"
