"gene_ID","AT_gene_id","annotation"
"Dm_00007547-RA","AT1G76490.1","| Symbols: MAD3, HMGR1, AtHMGR1, HMG1 | 3-HYDROXY-3-METHYLGLUTARYL COA REDUCTASE 1, hydroxy methylglutaryl CoA reductase 1, miRNA action deficient 3 | chr1:28695801-28698206 FORWARD LENGTH=642"
"Dm_00007155-RA","AT1G64940.1","| Symbols: CYP89A6 | ""cytochrome P450, family 87, subfamily A, polypeptide 6"" | chr1:24123789-24125324 FORWARD LENGTH=511"
"Dm_00005880-RA","AT1G80840.1","| Symbols: ATWRKY40, WRKY40 | WRKY DNA-binding protein 40 | chr1:30383834-30385356 FORWARD LENGTH=302"
"Dm_00005884-RA","AT5G65670.2","| Symbols: IAA9 | indole-3-acetic acid inducible 9 | chr5:26254463-26256134 FORWARD LENGTH=336"
"Dm_00005459-RA","AT4G15780.1","| Symbols: ATVAMP724, VAMP724 | vesicle-associated membrane protein 724 | chr4:8980197-8981697 REVERSE LENGTH=184"
"Dm_00006742-RA","AT1G68580.2","| Symbols: no symbol available | no full name available | chr1:25752869-25755631 FORWARD LENGTH=648"
"Dm_00006741-RA","AT4G39670.1","| Symbols: GLTP | phospholipase-like protein | chr4:18410172-18410861 FORWARD LENGTH=229"
"Dm_00006740-RA","AT1G68560.1","| Symbols: XYL1, GH31, TRG1, ATXYL1, AXY3 | altered xyloglucan 3, ALPHA-XYLOSIDASE 1, alpha-xylosidase 1, thermoinhibition resistant germination 1 | chr1:25734435-25737897 REVERSE LENGTH=915"
"Dm_00006938-RA","AT3G61650.1","| Symbols: TUBG1 | gamma-tubulin | chr3:22812601-22815011 REVERSE LENGTH=474"
"Dm_00006270-RA","AT1G34420.1","| Symbols: no symbol available | no full name available | chr1:12584587-12587570 FORWARD LENGTH=966"
"Dm_00006268-RA","AT1G34550.1","| Symbols: EMB2756 | EMBRYO DEFECTIVE 2756 | chr1:12647088-12652646 REVERSE LENGTH=735"
"Dm_00018589-RA","AT4G37640.1","| Symbols: ACA2 | calcium ATPase 2 | chr4:17683225-17686808 REVERSE LENGTH=1014"
"Dm_00018609-RA","AT5G09960.1","| Symbols: no symbol available | no full name available | chr5:3106503-3107658 FORWARD LENGTH=112"
"Dm_00017274-RA","AT5G61390.1","| Symbols: NEN2 | NAC45/86-DEPENDENT EXONUCLEASE-DOMAIN PROTEIN 2 | chr5:24678802-24680857 REVERSE LENGTH=487"
"Dm_00018590-RA","AT3G11340.1","| Symbols: UGT76B1 | UDP-dependent glycosyltransferase 76B1 | chr3:3556728-3558149 FORWARD LENGTH=447"
"Dm_00018591-RA","AT5G05830.1","| Symbols: no symbol available | no full name available | chr5:1755910-1756825 FORWARD LENGTH=204"
"Dm_00018599-RA","AT1G48405.1","| Symbols: no symbol available | no full name available | chr1:17884645-17885614 REVERSE LENGTH=297"
"Dm_00015888-RA","AT5G18150.1","| Symbols: no symbol available | no full name available | chr5:6000014-6000331 REVERSE LENGTH=76"
"Dm_00018136-RA","AT2G32970.4","| Symbols: no symbol available | no full name available | chr2:13991744-13995065 REVERSE LENGTH=690"
"Dm_00018514-RA","AT1G20140.1","| Symbols: ASK4, SK4 | SKP1-like 4 | chr1:6986430-6987079 FORWARD LENGTH=163"
"Dm_00018732-RA","AT5G54980.1","| Symbols: CASPL2D1 | CASP-like protein 2D1 | chr5:22315799-22316560 FORWARD LENGTH=194"
"Dm_00018731-RA","AT4G21970.1","| Symbols: no symbol available | no full name available | chr4:11653633-11654106 FORWARD LENGTH=157"
"Dm_00018485-RA","AT2G45750.1","| Symbols: no symbol available | no full name available | chr2:18842655-18845343 FORWARD LENGTH=631"
"Dm_00018650-RA","AT5G19790.1","| Symbols: RAP2.11 | related to AP2 11 | chr5:6689271-6690032 REVERSE LENGTH=253"
"Dm_00017596-RA","AT2G40480.1","| Symbols: no symbol available | no full name available | chr2:16910425-16912444 FORWARD LENGTH=518"
"Dm_00018781-RA","AT1G68310.2","| Symbols: AE7 | AS1/2 ENHANCER7 | chr1:25599812-25601239 FORWARD LENGTH=157"
"Dm_00018602-RA","AT2G19570.1","| Symbols: AT-CDA1, DESZ, CDA1 | cytidine deaminase 1 | chr2:8470598-8471503 REVERSE LENGTH=301"
"Dm_00019080-RA","AT5G24318.2","| Symbols: no symbol available | no full name available | chr5:8282390-8283956 REVERSE LENGTH=452"
"Dm_00015001-RA","AT1G06780.1","| Symbols: GAUT6 | galacturonosyltransferase 6 | chr1:2083689-2086853 FORWARD LENGTH=589"
"Dm_00015000-RA","AT5G09690.2","| Symbols: ATMGT7, MRS2-7, MGT7 | ARABIDOPSIS THALIANA MAGNESIUM TRANSPORTER 7, magnesium transporter 7 | chr5:3000990-3003415 REVERSE LENGTH=397"
"Dm_00014164-RA","AT5G22400.1","| Symbols: no symbol available | no full name available | chr5:7423050-7425335 REVERSE LENGTH=466"
"Dm_00011343-RA","AT4G38180.1","| Symbols: FRS5 | FAR1-related sequence 5 | chr4:17906702-17909404 REVERSE LENGTH=788"
"Dm_00011077-RA","AT5G13710.2","| Symbols: CPH, SMT1 | sterol methyltransferase 1, CEPHALOPOD | chr5:4424048-4426866 REVERSE LENGTH=336"
"Dm_00011159-RA","AT5G05170.1","| Symbols: CEV1, IXR1, ELI1, ATH-B, CESA3, MRE1, ATCESA3 | ISOXABEN RESISTANT  1, ECTOPIC LIGNIFICATION 1, CONSTITUTIVE EXPRESSION OF VSP 1, multiple response expansion 1, CELLULOSE SYNTHASE 3 | chr5:1530401-1535090 REVERSE LENGTH=1065"
"Dm_00010526-RA","AT2G26710.1","| Symbols: CYP734A1, CYP72B1, BAS1 | PHYB ACTIVATION TAGGED SUPPRESSOR 1 | chr2:11380700-11383413 FORWARD LENGTH=520"
"Dm_00010850-RA","AT1G47330.1","| Symbols: no symbol available | no full name available | chr1:17351149-17353739 FORWARD LENGTH=527"
"Dm_00010360-RA","AT2G29110.2","| Symbols: GLR2.8, ATGLR2.8 | glutamate receptor 2.8 | chr2:12506880-12510555 REVERSE LENGTH=948"
"Dm_00011289-RA","AT1G69040.2","| Symbols: ACR4 | ACT domain repeat 4 | chr1:25957843-25960079 FORWARD LENGTH=455"
"Dm_00014660-RA","AT1G12310.1","| Symbols: no symbol available | no full name available | chr1:4187500-4187946 REVERSE LENGTH=148"
"Dm_00014658-RA","AT5G62300.2","| Symbols: no symbol available | no full name available | chr5:25021388-25022235 REVERSE LENGTH=124"
"Dm_00015154-RA","AT5G42830.1","| Symbols: no symbol available | no full name available | chr5:17176384-17177906 FORWARD LENGTH=450"
"Dm_00014822-RA","AT3G15030.4","| Symbols: MEE35, TCP4 | TCP family transcription factor 4, maternal effect embryo arrest 35 | chr3:5062308-5063570 FORWARD LENGTH=420"
"Dm_00013762-RA","AT4G31980.1","| Symbols: no symbol available | no full name available | chr4:15464905-15469204 FORWARD LENGTH=680"
"Dm_00013168-RA","AT2G46210.1","| Symbols: AtSLD2, SLD2 | sphingoid LCB desaturase 2 | chr2:18977542-18978891 FORWARD LENGTH=449"
"Dm_00015090-RA","AT5G20700.1","| Symbols: no symbol available | no full name available | chr5:7006178-7007003 REVERSE LENGTH=248"
"Dm_00014004-RA","AT3G57800.2","| Symbols: bHLH60 |  | chr3:21408034-21411321 REVERSE LENGTH=379"
"Dm_00015144-RA","AT1G58060.1","| Symbols: no symbol available | no full name available | chr1:21489480-21501775 REVERSE LENGTH=1459"
"Dm_00013708-RA","AT3G47940.1","| Symbols: no symbol available | no full name available | chr3:17688232-17689402 REVERSE LENGTH=350"
"Dm_00013692-RA","AT3G10850.1","| Symbols: GLX2-2, GLY2 | GLYOXALASE 2-2 | chr3:3397756-3399522 REVERSE LENGTH=258"
"Dm_00012605-RA","AT3G13610.1","| Symbols: F6'H1 |  | chr3:4449448-4450616 FORWARD LENGTH=361"
"Dm_00011815-RA","AT4G36920.2","| Symbols: AP2, FL1, AtAP2, FLO2 | FLOWER 1, FLORAL MUTANT 2, APETALA 2 | chr4:17400998-17403140 FORWARD LENGTH=432"
"Dm_00012384-RA","AT3G61080.1","| Symbols: no symbol available | no full name available | chr3:22607152-22608883 FORWARD LENGTH=326"
"Dm_00011903-RA","AT5G60900.1","| Symbols: RLK1 | receptor-like protein kinase 1 | chr5:24498467-24501494 REVERSE LENGTH=832"
"Dm_00009768-RA","AT3G57120.1","| Symbols: no symbol available | no full name available | chr3:21139099-21140469 FORWARD LENGTH=456"
"Dm_00012951-RA","AT4G24540.1","| Symbols: AGL24 | AGAMOUS-like 24 | chr4:12671160-12673645 REVERSE LENGTH=220"
"Dm_00011541-RA","AT2G18290.1","| Symbols: APC10, EMB2783, AtAPC10 | EMBRYO DEFECTIVE 2783, anaphase promoting complex 10 | chr2:7948522-7950096 REVERSE LENGTH=192"
"Dm_00012960-RA","AT4G17170.1","| Symbols: RAB2A, AT-RAB2, ATRAB2A, ATRABB1C, RAB-B1B, ATRAB-B1B, RABB1C | ARABIDOPSIS RAB GTPASE HOMOLOG B1B, RAB GTPase homolog B1C, RAB GTPASE HOMOLOG B1B | chr4:9644908-9646220 REVERSE LENGTH=211"
"Dm_00012699-RA","AT1G35180.1","| Symbols: no symbol available | no full name available | chr1:12877230-12878644 REVERSE LENGTH=231"
"Dm_00012845-RA","AT1G22540.1","| Symbols: NPF5.10 |  | chr1:7964202-7966222 FORWARD LENGTH=557"
"Dm_00012847-RA","AT1G72160.1","| Symbols: PATL3 |  | chr1:27153823-27155609 REVERSE LENGTH=490"
"Dm_00012846-RA","AT1G74700.1","| Symbols: NUZ, TRZ1 | tRNAse Z1 | chr1:28065345-28067130 FORWARD LENGTH=280"
"Dm_00010445-RA","AT1G71340.1","| Symbols: AtGDPD4, GDPD4 | glycerophosphodiester phosphodiesterase 4 | chr1:26885556-26887321 REVERSE LENGTH=328"
"Dm_00012616-RA","AT3G53190.1","| Symbols: no symbol available | no full name available | chr3:19714171-19717537 FORWARD LENGTH=483"
"Dm_00012617-RA","AT5G04310.2","| Symbols: PLL12 | PECTATE LYASE LIKE12 | chr5:1203356-1207352 REVERSE LENGTH=518"
"Dm_00012436-RA","AT4G38180.1","| Symbols: FRS5 | FAR1-related sequence 5 | chr4:17906702-17909404 REVERSE LENGTH=788"
"Dm_00012942-RA","AT5G10160.1","| Symbols: no symbol available | no full name available | chr5:3185819-3187159 FORWARD LENGTH=219"
"Dm_00011812-RA","AT1G04560.1","| Symbols: no symbol available | no full name available | chr1:1245070-1245888 FORWARD LENGTH=186"
"Dm_00007619-RA","AT4G22580.1","| Symbols: no symbol available | no full name available | chr4:11889382-11890689 REVERSE LENGTH=435"
"Dm_00010404-RA","AT2G40935.9","| Symbols: no symbol available | no full name available | chr2:17083199-17084216 FORWARD LENGTH=190"
"Dm_00011100-RA","AT1G78600.1","| Symbols: LZF1, STH3, BBX22, DBB3 | DOUBLE B-BOX 3, light-regulated zinc finger protein 1, B-box domain protein 22, SALT TOLERANCE HOMOLOG 3 | chr1:29567370-29568662 FORWARD LENGTH=299"
"Dm_00008167-RA","AT2G40600.1","| Symbols: no symbol available | no full name available | chr2:16947012-16948537 REVERSE LENGTH=257"
"Dm_00012940-RA","AT5G27820.1","| Symbols: uL18m |  | chr5:9860584-9860928 FORWARD LENGTH=114"
"Dm_00011412-RA","AT1G52155.1","| Symbols: no symbol available | no full name available | chr1:19417666-19419591 FORWARD LENGTH=319"
"Dm_00011069-RA","AT4G02940.1","| Symbols: ALKBH10B | AtALKBH10B | chr4:1306658-1310699 FORWARD LENGTH=569"
"Dm_00013121-RA","AT5G17910.3","| Symbols: no symbol available | no full name available | chr5:5927906-5932292 FORWARD LENGTH=1342"
"Dm_00012427-RA","AT1G17530.1","| Symbols: ATTIM23-1, TIM23-1 | translocase of inner mitochondrial membrane 23 | chr1:6027723-6028286 FORWARD LENGTH=187"
"Dm_00014204-RA","AT1G61900.3","| Symbols: no symbol available | no full name available | chr1:22882508-22884722 REVERSE LENGTH=429"
"Dm_00014167-RA","AT4G18060.1","| Symbols: SH3P3 | SH3 domain-containing protein 3 | chr4:10027668-10029662 REVERSE LENGTH=351"
"Dm_00011841-RA","AT3G08900.1","| Symbols: RGP, RGP3 | reversibly glycosylated polypeptide 3 | chr3:2708347-2709714 REVERSE LENGTH=362"
"Dm_00013923-RA","AT5G44060.1","| Symbols: no symbol available | no full name available | chr5:17731209-17731661 FORWARD LENGTH=150"
"Dm_00013241-RA","AT3G27970.1","| Symbols: no symbol available | no full name available | chr3:10389609-10391544 FORWARD LENGTH=357"
"Dm_00013242-RA","AT5G40280.1","| Symbols: ATFTB, WIG, ERA1 | ENHANCED RESPONSE TO ABA 1, WIGGUM, ARABIDOPSIS THALIANA FARNESYL TRANSFERASE BETA SUBUNIT | chr5:16101391-16104783 FORWARD LENGTH=482"
"Dm_00012085-RA","AT1G77490.1","| Symbols: TAPX | thylakoidal ascorbate peroxidase | chr1:29117688-29120046 FORWARD LENGTH=426"
"Dm_00013952-RA","AT3G47550.6","| Symbols: no symbol available | no full name available | chr3:17523841-17525278 FORWARD LENGTH=288"
"Dm_00013280-RA","AT2G40290.1","| Symbols: no symbol available | no full name available | chr2:16829030-16830889 REVERSE LENGTH=344"
"Dm_00013626-RA","AT5G61340.2","| Symbols: no symbol available | no full name available | chr5:24662064-24663143 REVERSE LENGTH=359"
"Dm_00013761-RA","AT5G06610.1","| Symbols: BDR1 | Boundary of ROP domain1 | chr5:2029953-2033620 FORWARD LENGTH=368"
"Dm_00011697-RA","AT5G23190.1","| Symbols: CYP86B1 | ""cytochrome P450, family 86, subfamily B, polypeptide 1"" | chr5:7803478-7805659 REVERSE LENGTH=559"
"Dm_00012472-RA","AT1G01650.1","| Symbols: ATSPPL4, SPPL4 | SIGNAL PEPTIDE PEPTIDASE-LIKE 4, ARABIDOPSIS THALIANA SIGNAL PEPTIDE PEPTIDASE-LIKE 4 | chr1:233188-237647 REVERSE LENGTH=540"
"Dm_00013526-RA","AT4G34360.1","| Symbols: no symbol available | no full name available | chr4:16432011-16433752 FORWARD LENGTH=248"
"Dm_00014366-RA","AT4G27670.1","| Symbols: HSP21 | heat shock protein 21 | chr4:13819048-13819895 REVERSE LENGTH=227"
"Dm_00013523-RA","AT4G13420.1","| Symbols: ATHAK5, HAK5 | ARABIDOPSIS THALIANA HIGH AFFINITY K+ TRANSPORTER 5, high affinity K+ transporter 5 | chr4:7797038-7802174 REVERSE LENGTH=785"
"Dm_00013309-RA","AT1G01490.2","| Symbols: AtHMP01 | Heavy Metal Protein 1 | chr1:180401-182066 REVERSE LENGTH=177"
"Dm_00000481-RA","AT1G08125.1","| Symbols: no symbol available | no full name available | chr1:2539748-2542230 REVERSE LENGTH=315"
"Dm_00000487-RA","AT5G60760.1","| Symbols: no symbol available | no full name available | chr5:24438465-24442004 FORWARD LENGTH=738"
"Dm_00000484-RA","AT2G28070.2","| Symbols: ABCG3 | ATP-binding cassette G3 | chr2:11956432-11959782 FORWARD LENGTH=730"
"Dm_00000488-RA","AT3G57120.1","| Symbols: no symbol available | no full name available | chr3:21139099-21140469 FORWARD LENGTH=456"
"Dm_00000489-RA","AT3G28150.1","| Symbols: AXY4L, TBL22 | TRICHOME BIREFRINGENCE-LIKE 22, ALTERED XYLOGLUCAN 4-LIKE | chr3:10471960-10473735 REVERSE LENGTH=414"
"Dm_00000497-RA","AT4G16340.2","| Symbols: SPK1 | SPIKE1 | chr4:9228773-9241060 REVERSE LENGTH=1830"
"Dm_00000512-RA","AT5G37020.1","| Symbols: ATARF8, ARF8 | auxin response factor 8 | chr5:14630151-14634106 FORWARD LENGTH=811"
"Dm_00000501-RA","AT3G59080.1","| Symbols: no symbol available | no full name available | chr3:21836812-21838419 FORWARD LENGTH=535"
"Dm_00001029-RA","AT3G24460.2","| Symbols: no symbol available | no full name available | chr3:8886160-8889717 REVERSE LENGTH=409"
"Dm_00001033-RA","AT3G24420.1","| Symbols: DLK2 | D14-LIKE2 | chr3:8863111-8864883 REVERSE LENGTH=273"
"Dm_00001031-RA","AT3G24440.2","| Symbols: VIL1, VRN5 | VIN3-LIKE 1, VERNALIZATION 5 | chr3:8876207-8878171 REVERSE LENGTH=600"
"Dm_00001032-RA","AT3G24430.1","| Symbols: HCF101 | HIGH-CHLOROPHYLL-FLUORESCENCE 101 | chr3:8868731-8872154 REVERSE LENGTH=532"
"Dm_00001035-RA","AT4G13360.1","| Symbols: no symbol available | no full name available | chr4:7775133-7777701 FORWARD LENGTH=421"
"Dm_00000961-RA","AT5G50900.1","| Symbols: no symbol available | no full name available | chr5:20705051-20706718 REVERSE LENGTH=555"
"Dm_00000953-RA","AT5G23720.3","| Symbols: PHS1 | PROPYZAMIDE-HYPERSENSITIVE 1 | chr5:7998506-8002594 FORWARD LENGTH=920"
"Dm_00000972-RA","AT5G50740.5","| Symbols: AtHMP52 | HEAVY METAL ASSOCIATED PROTEIN 52 | chr5:20635983-20637847 REVERSE LENGTH=283"
"Dm_00000975-RA","AT5G50700.1","| Symbols: HSD1 | hydroxysteroid dehydrogenase 1 | chr5:20623259-20624995 REVERSE LENGTH=349"
"Dm_00000973-RA","AT1G08510.1","| Symbols: FATB | fatty acyl-ACP thioesterases B | chr1:2691546-2693409 REVERSE LENGTH=412"
"Dm_00000991-RA","AT4G30440.1","| Symbols: GAE1 | UDP-D-glucuronate 4-epimerase 1 | chr4:14881976-14883265 REVERSE LENGTH=429"
"Dm_00001003-RA","AT2G24100.1","| Symbols: ASG1 | ALTERED SEED GERMINATION 1 | chr2:10244921-10246715 FORWARD LENGTH=466"
"Dm_00001016-RA","AT5G20870.1","| Symbols: no symbol available | no full name available | chr5:7080037-7081739 REVERSE LENGTH=501"
"Dm_00001021-RA","AT1G74960.3","| Symbols: ATKAS2, FAB1, KAS2 | ARABIDOPSIS BETA-KETOACYL-ACP SYNTHETASE 2, BETA-KETOACYL-ACP SYNTHETASE 2, fatty acid biosynthesis 1 | chr1:28152564-28155948 REVERSE LENGTH=541"
"Dm_00001015-RA","AT4G28088.1","| Symbols: no symbol available | no full name available | chr4:13961244-13961560 REVERSE LENGTH=77"
"Dm_00000779-RA","AT2G36320.1","| Symbols: no symbol available | no full name available | chr2:15229388-15229873 FORWARD LENGTH=161"
"Dm_00000777-RA","AT5G03610.1","| Symbols: GGL25 |  | chr5:915650-918326 FORWARD LENGTH=359"
"Dm_00000798-RA","AT1G01970.1","| Symbols: no symbol available | no full name available | chr1:338538-339905 FORWARD LENGTH=409"
"Dm_00000802-RA","AT5G22400.1","| Symbols: no symbol available | no full name available | chr5:7423050-7425335 REVERSE LENGTH=466"
"Dm_00000806-RA","AT2G36200.1","| Symbols: no symbol available | no full name available | chr2:15180078-15185189 REVERSE LENGTH=1009"
"Dm_00000804-RA","AT3G52610.1","| Symbols: no symbol available | no full name available | chr3:19510513-19512547 FORWARD LENGTH=475"
"Dm_00000940-RA","AT4G28760.2","| Symbols: TRM20 | TON1 Recruiting Motif 20 | chr4:14208640-14211811 FORWARD LENGTH=924"
"Dm_00000941-RA","AT4G28720.1","| Symbols: CKRC2, YUC8 | YUCCA 8, cytokinin induced root curling 2 | chr4:14192688-14193968 FORWARD LENGTH=426"
"Dm_00000326-RA","AT4G18390.2","| Symbols: TCP2 | ""TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 2"" | chr4:10163212-10164309 REVERSE LENGTH=365"
"Dm_00000330-RA","AT4G18372.2","| Symbols: no symbol available | no full name available | chr4:10151349-10151687 REVERSE LENGTH=112"
"Dm_00000343-RA","AT5G46230.1","| Symbols: SVB3 |  | chr5:18742593-18743024 REVERSE LENGTH=143"
"Dm_00000344-RA","AT5G46230.1","| Symbols: SVB3 |  | chr5:18742593-18743024 REVERSE LENGTH=143"
"Dm_00000351-RA","AT1G53530.1","| Symbols: AtIMP1a |  | chr1:19978249-19979778 FORWARD LENGTH=168"
"Dm_00000339-RA","AT2G34560.2","| Symbols: AtCCP1, CCP1 | conserved in ciliated species and in the land plants 1 | chr2:14560266-14562695 FORWARD LENGTH=393"
"Dm_00000356-RA","AT2G34410.2","| Symbols: RWA3 | REDUCED WALL ACETYLATION 3 | chr2:14518719-14522053 FORWARD LENGTH=540"
"Dm_00000364-RA","AT5G39790.3","| Symbols: PTST | Protein targeting to starch | chr5:15932884-15935121 REVERSE LENGTH=280"
"Dm_00000369-RA","AT5G08070.2","| Symbols: TCP17 | TCP domain protein 17 | chr5:2584885-2585613 FORWARD LENGTH=242"
"Dm_00000374-RA","AT1G24625.1","| Symbols: ZFP7 | zinc finger protein 7 | chr1:8726009-8726638 REVERSE LENGTH=209"
"Dm_00000379-RA","AT1G25210.2","| Symbols: AtLpxC5, LpxC5 | lipid X C5 | chr1:8833245-8834871 FORWARD LENGTH=326"
"Dm_00000384-RA","AT1G14830.1","| Symbols: ADL1C, ADL5, DRP1C, DL1C | DYNAMIN RELATED PROTEIN 1C, DYNAMIN-like 1C, ARABIDOPSIS DYNAMIN-LIKE PROTEIN 5 | chr1:5107699-5111470 REVERSE LENGTH=614"
"Dm_00000389-RA","AT1G24620.1","| Symbols: CML25 | CALMODULIN LIKE 25 | chr1:8723893-8724453 REVERSE LENGTH=186"
"Dm_00018647-RA","AT4G27280.1","| Symbols: CMI1 | Ca2+-dependent modulator of ICR1 | chr4:13663770-13664162 REVERSE LENGTH=130"
"Dm_00018890-RA","AT5G64860.1","| Symbols: AtDPE1, DPE1 | disproportionating enzyme | chr5:25925373-25928788 REVERSE LENGTH=576"
"Dm_00018745-RA","AT5G26760.2","| Symbols: RIMA | RPAP2 IYO Mate | chr5:9403869-9407170 REVERSE LENGTH=735"
"Dm_00000125-RA","AT1G20330.1","| Symbols: FRL1, CVP1, SMT2 | sterol methyltransferase 2, COTYLEDON VASCULAR PATTERN 1, FRILL1 | chr1:7038968-7040053 REVERSE LENGTH=361"
"Dm_00000127-RA","AT4G35790.2","| Symbols: PLDDELTA, ATPLDDELTA | ARABIDOPSIS THALIANA PHOSPHOLIPASE D DELTA, phospholipase D delta | chr4:16955774-16959875 REVERSE LENGTH=857"
"Dm_00000134-RA","AT1G76160.1","| Symbols: sks5 | SKU5 similar 5 | chr1:28578211-28581020 REVERSE LENGTH=541"
"Dm_00000135-RA","AT1G20430.1","| Symbols: no symbol available | no full name available | chr1:7083471-7083821 REVERSE LENGTH=116"
"Dm_00000163-RA","AT1G20823.1","| Symbols: AtATL80, ATL80 | Arabidopsis T####xicos en Levadura 80 | chr1:7238880-7239473 FORWARD LENGTH=197"
"Dm_00000167-RA","AT1G76490.1","| Symbols: MAD3, HMGR1, AtHMGR1, HMG1 | 3-HYDROXY-3-METHYLGLUTARYL COA REDUCTASE 1, hydroxy methylglutaryl CoA reductase 1, miRNA action deficient 3 | chr1:28695801-28698206 FORWARD LENGTH=642"
"Dm_00000159-RA","AT1G20696.3","| Symbols: HMGB3, NFD03, NFD3 | high mobility group B3 | chr1:7180357-7181170 FORWARD LENGTH=98"
"Dm_00000156-RA","AT1G76360.1","| Symbols: PBL31 |  | chr1:28643242-28646483 REVERSE LENGTH=484"
"Dm_00000832-RA","AT3G20600.1","| Symbols: NDR1 | non race-specific disease resistance 1 | chr3:7194877-7195536 FORWARD LENGTH=219"
"Dm_00000863-RA","AT3G20390.1","| Symbols: RidA | Reactive Intermediate Deaminase A | chr3:7110227-7111695 REVERSE LENGTH=187"
"Dm_00000571-RA","AT1G54830.3","| Symbols: NF-YC3 | ""nuclear factor Y, subunit C3"" | chr1:20451672-20452325 FORWARD LENGTH=217"
"Dm_00000599-RA","AT3G05420.1","| Symbols: ACBP4, AtACBP4 | acyl-CoA binding protein 4 | chr3:1561880-1567047 FORWARD LENGTH=668"
"Dm_00000610-RA","AT5G27710.1","| Symbols: no symbol available | no full name available | chr5:9813069-9815018 FORWARD LENGTH=335"
"Dm_00000608-RA","AT4G15800.1","| Symbols: RALF33, RALFL33 | ralf-like 33 | chr4:8984915-8985265 FORWARD LENGTH=116"
"Dm_00001151-RA","AT1G75080.2","| Symbols: BZR1 | BRASSINAZOLE-RESISTANT 1 | chr1:28185709-28187063 FORWARD LENGTH=336"
"Dm_00000726-RA","AT2G19170.2","| Symbols: SLP3 | subtilisin-like serine protease 3 | chr2:8314154-8317620 REVERSE LENGTH=815"
"Dm_00000206-RA","AT4G27870.1","| Symbols: no symbol available | no full name available | chr4:13878983-13882679 FORWARD LENGTH=761"
"Dm_00000211-RA","AT5G17165.1","| Symbols: no symbol available | no full name available | chr5:5643143-5647702 REVERSE LENGTH=116"
