gene_ID,module,ATgene_ID,TopBLASTHit_Symbol,TopBLASTHit_Name,TopBLASTHit_Position
Dm_00012334-RA,2,AT5G13390.1, Symbols: NEF1 , NO EXINE FORMATION 1 , chr5:4292809-4296572 FORWARD LENGTH=1123
Dm_00000009-RA,2,AT3G08620.2, Symbols: no symbol available , no full name available , chr3:2618146-2620314 FORWARD LENGTH=238
Dm_00000018-RA,2,AT1G61670.2, Symbols: no symbol available , no full name available , chr1:22770132-22772258 FORWARD LENGTH=513
Dm_00000102-RA,2,AT1G11020.1, Symbols: no symbol available , no full name available , chr1:3676968-3678350 FORWARD LENGTH=321
Dm_00000168-RA,2,AT1G76460.1, Symbols: no symbol available , no full name available , chr1:28686932-28688506 REVERSE LENGTH=285
Dm_00000257-RA,2,AT5G25270.1, Symbols: no symbol available , no full name available , chr5:8757783-8762002 REVERSE LENGTH=642
Dm_00000261-RA,2,AT3G09850.1, Symbols: no symbol available , no full name available , chr3:3023397-3025742 REVERSE LENGTH=781
Dm_00000304-RA,2,AT4G02480.1, Symbols: no symbol available , no full name available , chr4:1082082-1088680 REVERSE LENGTH=1265
Dm_00000309-RA,2,AT5G63380.1, Symbols: no symbol available , no full name available , chr5:25387581-25390026 REVERSE LENGTH=562
Dm_00000390-RA,2,AT2G01680.1, Symbols: no symbol available , no full name available , chr2:306597-308427 FORWARD LENGTH=532
Dm_00000421-RA,2,AT5G24460.1, Symbols: no symbol available , no full name available , chr5:8354815-8355717 FORWARD LENGTH=300
Dm_00000434-RA,2,AT3G49350.1, Symbols: no symbol available , no full name available , chr3:18297663-18299846 REVERSE LENGTH=539
Dm_00000539-RA,2,AT1G54610.3, Symbols: no symbol available , no full name available , chr1:20393962-20396902 REVERSE LENGTH=572
Dm_00000580-RA,2,AT1G09010.1, Symbols: no symbol available , no full name available , chr1:2895259-2899287 REVERSE LENGTH=944
Dm_00000626-RA,2,AT5G25510.1, Symbols: no symbol available , no full name available , chr5:8882728-8884325 REVERSE LENGTH=500
Dm_00000711-RA,2,AT5G46060.1, Symbols: no symbol available , no full name available , chr5:18681533-18682459 FORWARD LENGTH=248
Dm_00000717-RA,2,AT5G46100.1, Symbols: no symbol available , no full name available , chr5:18694316-18695734 REVERSE LENGTH=472
Dm_00000740-RA,2,AT2G18940.1, Symbols: no symbol available , no full name available , chr2:8203873-8206341 REVERSE LENGTH=822
Dm_00000752-RA,2,AT5G57480.1, Symbols: no symbol available , no full name available , chr5:23279406-23280968 REVERSE LENGTH=520
Dm_00000784-RA,2,AT2G36300.1, Symbols: no symbol available , no full name available , chr2:15213362-15214129 REVERSE LENGTH=255
Dm_00000827-RA,2,AT3G20720.2, Symbols: no symbol available , no full name available , chr3:7240098-7246754 FORWARD LENGTH=1199
Dm_00000856-RA,2,AT4G27020.1, Symbols: no symbol available , no full name available , chr4:13568604-13571381 REVERSE LENGTH=523
Dm_00000861-RA,2,AT1G50660.1, Symbols: no symbol available , no full name available , chr1:18771386-18774385 FORWARD LENGTH=725
Dm_00000893-RA,2,AT4G16650.2, Symbols: no symbol available , no full name available , chr4:9372727-9375910 FORWARD LENGTH=549
Dm_00000897-RA,2,AT5G47490.2, Symbols: no symbol available , no full name available , chr5:19264675-19270487 FORWARD LENGTH=1361
Dm_00000920-RA,2,AT4G13100.4, Symbols: no symbol available , no full name available , chr4:7636547-7637498 REVERSE LENGTH=256
Dm_00000944-RA,2,AT2G20320.2, Symbols: no symbol available , no full name available , chr2:8767082-8772271 FORWARD LENGTH=1029
Dm_00000947-RA,2,AT5G50970.1, Symbols: no symbol available , no full name available , chr5:20736377-20739132 FORWARD LENGTH=512
Dm_00001117-RA,2,AT3G25290.2, Symbols: no symbol available , no full name available , chr3:9208955-9210353 FORWARD LENGTH=393
Dm_00001165-RA,2,AT1G75180.3, Symbols: no symbol available , no full name available , chr1:28216150-28217911 REVERSE LENGTH=315
Dm_00001210-RA,2,AT3G02750.2, Symbols: no symbol available , no full name available , chr3:593601-595457 REVERSE LENGTH=492
Dm_00001230-RA,2,AT3G04160.3, Symbols: no symbol available , no full name available , chr3:1091647-1094296 REVERSE LENGTH=712
Dm_00001310-RA,2,AT3G19870.2, Symbols: no symbol available , no full name available , chr3:6907481-6911115 FORWARD LENGTH=1117
Dm_00001345-RA,2,AT2G27950.3, Symbols: no symbol available , no full name available , chr2:11899422-11903171 REVERSE LENGTH=839
Dm_00001347-RA,2,AT1G18560.1, Symbols: no symbol available , no full name available , chr1:6385614-6388005 FORWARD LENGTH=690
Dm_00001368-RA,2,AT5G42470.1, Symbols: no symbol available , no full name available , chr5:16982365-16984738 FORWARD LENGTH=382
Dm_00001377-RA,2,AT2G36290.1, Symbols: no symbol available , no full name available , chr2:15208867-15210768 REVERSE LENGTH=364
Dm_00001404-RA,2,AT3G11591.1, Symbols: no symbol available , no full name available , chr3:3663780-3663971 REVERSE LENGTH=63
Dm_00001498-RA,2,AT5G56240.4, Symbols: no symbol available , no full name available , chr5:22760088-22763539 REVERSE LENGTH=987
Dm_00001519-RA,2,AT3G07660.1, Symbols: no symbol available , no full name available , chr3:2445275-2450372 REVERSE LENGTH=841
Dm_00001543-RA,2,AT4G30990.3, Symbols: no symbol available , no full name available , chr4:15084456-15097860 FORWARD LENGTH=2624
Dm_00001549-RA,2,AT4G13780.1, Symbols: no symbol available , no full name available , chr4:7993366-7998433 REVERSE LENGTH=797
Dm_00001557-RA,2,AT5G41770.1, Symbols: no symbol available , no full name available , chr5:16718021-16720936 FORWARD LENGTH=705
Dm_00001558-RA,2,AT2G38610.2, Symbols: no symbol available , no full name available , chr2:16147552-16149638 REVERSE LENGTH=286
Dm_00001586-RA,2,AT2G38370.1, Symbols: no symbol available , no full name available , chr2:16072184-16074168 REVERSE LENGTH=522
Dm_00001682-RA,2,AT3G48380.2, Symbols: no symbol available , no full name available , chr3:17916468-17920099 FORWARD LENGTH=640
Dm_00001728-RA,2,AT2G15860.1, Symbols: no symbol available , no full name available , chr2:6905712-6909282 REVERSE LENGTH=512
Dm_00001729-RA,2,AT3G19000.1, Symbols: no symbol available , no full name available , chr3:6553668-6554987 REVERSE LENGTH=352
Dm_00001778-RA,2,AT2G36480.2, Symbols: no symbol available , no full name available , chr2:15303114-15307535 REVERSE LENGTH=963
Dm_00001782-RA,2,AT2G36430.1, Symbols: no symbol available , no full name available , chr2:15290211-15291557 FORWARD LENGTH=448
Dm_00001826-RA,2,AT4G10730.2, Symbols: no symbol available , no full name available , chr4:6609793-6614634 REVERSE LENGTH=691
Dm_00001835-RA,2,AT5G27970.4, Symbols: no symbol available , no full name available , chr5:10004720-10015429 FORWARD LENGTH=1620
Dm_00001859-RA,2,AT1G67570.1, Symbols: no symbol available , no full name available , chr1:25325318-25326938 FORWARD LENGTH=456
Dm_00001870-RA,2,AT3G52950.2, Symbols: no symbol available , no full name available , chr3:19634866-19636536 FORWARD LENGTH=556
Dm_00001884-RA,2,AT3G07660.1, Symbols: no symbol available , no full name available , chr3:2445275-2450372 REVERSE LENGTH=841
Dm_00001887-RA,2,AT5G55960.1, Symbols: no symbol available , no full name available , chr5:22662726-22664762 FORWARD LENGTH=648
Dm_00001972-RA,2,AT5G16520.1, Symbols: no symbol available , no full name available , chr5:5394740-5397371 REVERSE LENGTH=608
Dm_00002018-RA,2,AT3G04470.1, Symbols: no symbol available , no full name available , chr3:1189841-1191853 REVERSE LENGTH=640
Dm_00002086-RA,2,AT4G16650.2, Symbols: no symbol available , no full name available , chr4:9372727-9375910 FORWARD LENGTH=549
Dm_00002103-RA,2,AT5G27220.3, Symbols: no symbol available , no full name available , chr5:9578757-9582752 FORWARD LENGTH=1181
Dm_00002120-RA,2,AT5G27410.4, Symbols: no symbol available , no full name available , chr5:9679745-9682468 FORWARD LENGTH=471
Dm_00002135-RA,2,AT5G55100.2, Symbols: no symbol available , no full name available , chr5:22361401-22364664 REVERSE LENGTH=844
Dm_00002204-RA,2,AT2G26780.2, Symbols: no symbol available , no full name available , chr2:11410125-11423598 FORWARD LENGTH=1812
Dm_00002223-RA,2,AT1G05310.1, Symbols: no symbol available , no full name available , chr1:1550615-1552434 REVERSE LENGTH=393
Dm_00002327-RA,2,AT5G64270.1, Symbols: no symbol available , no full name available , chr5:25706909-25710718 FORWARD LENGTH=1269
Dm_00002328-RA,2,AT1G80530.1, Symbols: no symbol available , no full name available , chr1:30278224-30280247 REVERSE LENGTH=561
Dm_00002332-RA,2,AT5G51280.1, Symbols: no symbol available , no full name available , chr5:20841456-20843645 FORWARD LENGTH=591
Dm_00002336-RA,2,AT4G32160.1, Symbols: no symbol available , no full name available , chr4:15529056-15532892 FORWARD LENGTH=723
Dm_00002356-RA,2,AT1G27750.1, Symbols: no symbol available , no full name available , chr1:9657425-9661750 FORWARD LENGTH=1075
Dm_00002386-RA,2,AT5G52010.1, Symbols: no symbol available , no full name available , chr5:21121626-21122816 REVERSE LENGTH=396
Dm_00002389-RA,2,AT1G08400.1, Symbols: no symbol available , no full name available , chr1:2643348-2646005 REVERSE LENGTH=804
Dm_00002437-RA,2,AT4G39280.1, Symbols: no symbol available , no full name available , chr4:18281641-18284831 REVERSE LENGTH=485
Dm_00002438-RA,2,AT4G34310.1, Symbols: no symbol available , no full name available , chr4:16414113-16419542 FORWARD LENGTH=1228
Dm_00002501-RA,2,AT1G06340.1, Symbols: no symbol available , no full name available , chr1:1933583-1933987 REVERSE LENGTH=134
Dm_00002528-RA,2,AT4G33280.2, Symbols: no symbol available , no full name available , chr4:16048193-16049310 REVERSE LENGTH=285
Dm_00002586-RA,2,AT4G02715.2, Symbols: no symbol available , no full name available , chr4:1202170-1202787 REVERSE LENGTH=205
Dm_00002623-RA,2,AT1G80510.1, Symbols: no symbol available , no full name available , chr1:30273100-30274569 FORWARD LENGTH=489
Dm_00002630-RA,2,AT1G80550.1, Symbols: no symbol available , no full name available , chr1:30285358-30286704 REVERSE LENGTH=448
Dm_00002687-RA,2,AT5G55600.3, Symbols: no symbol available , no full name available , chr5:22522232-22524796 REVERSE LENGTH=663
Dm_00002723-RA,2,AT5G42620.1, Symbols: no symbol available , no full name available , chr5:17066630-17071045 FORWARD LENGTH=841
Dm_00002753-RA,2,AT2G23520.1, Symbols: no symbol available , no full name available , chr2:10014256-10016943 REVERSE LENGTH=895
Dm_00002858-RA,2,AT1G70160.1, Symbols: no symbol available , no full name available , chr1:26420159-26422345 FORWARD LENGTH=523
Dm_00002961-RA,2,AT3G49055.1, Symbols: no symbol available , no full name available , chr3:18185166-18186968 REVERSE LENGTH=480
Dm_00002963-RA,2,AT3G49050.1, Symbols: no symbol available , no full name available , chr3:18181498-18183613 FORWARD LENGTH=477
Dm_00002964-RA,2,AT5G23890.2, Symbols: no symbol available , no full name available , chr5:8059677-8063005 FORWARD LENGTH=822
Dm_00002971-RA,2,AT5G65180.1, Symbols: no symbol available , no full name available , chr5:26045625-26047806 FORWARD LENGTH=439
Dm_00003007-RA,2,AT4G17670.1, Symbols: no symbol available , no full name available , chr4:9833948-9834663 REVERSE LENGTH=159
Dm_00003021-RA,2,AT5G58410.2, Symbols: no symbol available , no full name available , chr5:23609663-23617343 FORWARD LENGTH=1860
Dm_00003026-RA,2,AT3G12350.1, Symbols: no symbol available , no full name available , chr3:3931626-3933104 FORWARD LENGTH=422
Dm_00003049-RA,2,AT1G76660.1, Symbols: no symbol available , no full name available , chr1:28769157-28771036 REVERSE LENGTH=431
Dm_00003122-RA,2,AT2G41200.1, Symbols: no symbol available , no full name available , chr2:17171657-17172929 FORWARD LENGTH=161
Dm_00003145-RA,2,AT3G05350.1, Symbols: no symbol available , no full name available , chr3:1527103-1533843 REVERSE LENGTH=710
Dm_00003148-RA,2,AT3G62900.3, Symbols: no symbol available , no full name available , chr3:23249181-23254810 REVERSE LENGTH=1403
Dm_00003179-RA,2,AT2G03667.1, Symbols: no symbol available , no full name available , chr2:1114179-1117281 FORWARD LENGTH=610
Dm_00003203-RA,2,AT2G01460.3, Symbols: no symbol available , no full name available , chr2:206136-211765 FORWARD LENGTH=949
Dm_00003337-RA,2,AT2G25730.3, Symbols: no symbol available , no full name available , chr2:10956751-10972729 REVERSE LENGTH=2487
Dm_00003338-RA,2,AT2G25730.1, Symbols: no symbol available , no full name available , chr2:10956751-10972729 REVERSE LENGTH=2464
Dm_00003369-RA,2,AT3G50380.2, Symbols: no symbol available , no full name available , chr3:18686527-18700533 REVERSE LENGTH=3132
Dm_00003380-RA,2,AT5G03430.1, Symbols: no symbol available , no full name available , chr5:849237-852867 REVERSE LENGTH=497
Dm_00003398-RA,2,AT4G26370.1, Symbols: no symbol available , no full name available , chr4:13334099-13336153 REVERSE LENGTH=301
Dm_00003449-RA,2,AT3G50910.1, Symbols: no symbol available , no full name available , chr3:18920189-18921999 FORWARD LENGTH=447
Dm_00003507-RA,2,AT1G61350.1, Symbols: no symbol available , no full name available , chr1:22634099-22635820 FORWARD LENGTH=573
Dm_00003568-RA,2,AT4G01000.2, Symbols: no symbol available , no full name available , chr4:432186-433727 REVERSE LENGTH=415
Dm_00003585-RA,2,AT2G05160.3, Symbols: no symbol available , no full name available , chr2:1859313-1860931 REVERSE LENGTH=488
Dm_00003589-RA,2,AT5G55530.3, Symbols: no symbol available , no full name available , chr5:22494439-22495656 FORWARD LENGTH=405
Dm_00003628-RA,2,AT2G27980.1, Symbols: no symbol available , no full name available , chr2:11913950-11919741 REVERSE LENGTH=1072
Dm_00003643-RA,2,AT5G22820.1, Symbols: no symbol available , no full name available , chr5:7624113-7626943 REVERSE LENGTH=490
Dm_00003723-RA,2,AT3G24490.1, Symbols: no symbol available , no full name available , chr3:8911022-8912023 FORWARD LENGTH=333
Dm_00003736-RA,2,AT2G38660.3, Symbols: no symbol available , no full name available , chr2:16166392-16168194 FORWARD LENGTH=352
Dm_00003804-RA,2,AT5G13340.1, Symbols: no symbol available , no full name available , chr5:4277939-4279397 REVERSE LENGTH=242
Dm_00003844-RA,2,AT2G29210.2, Symbols: no symbol available , no full name available , chr2:12558156-12562168 FORWARD LENGTH=859
Dm_00003930-RA,2,AT3G50370.2, Symbols: no symbol available , no full name available , chr3:18676436-18683763 REVERSE LENGTH=2160
Dm_00003963-RA,2,AT1G12450.1, Symbols: no symbol available , no full name available , chr1:4244496-4245808 FORWARD LENGTH=303
Dm_00004154-RA,2,AT5G65240.1, Symbols: no symbol available , no full name available , chr5:26074980-26077650 REVERSE LENGTH=607
Dm_00004229-RA,2,AT4G14103.3, Symbols: no symbol available , no full name available , chr4:8126948-8128305 FORWARD LENGTH=381
Dm_00004338-RA,2,AT3G43610.1, Symbols: no symbol available , no full name available , chr3:15517772-15523927 REVERSE LENGTH=1207
Dm_00004356-RA,2,AT3G14172.1, Symbols: no symbol available , no full name available , chr3:4698860-4704773 REVERSE LENGTH=1270
Dm_00004369-RA,2,AT1G02020.1, Symbols: no symbol available , no full name available , chr1:352842-354845 REVERSE LENGTH=642
Dm_00004387-RA,2,AT3G53270.9, Symbols: no symbol available , no full name available , chr3:19750406-19752168 REVERSE LENGTH=280
Dm_00004478-RA,2,AT3G10760.1, Symbols: no symbol available , no full name available , chr3:3369814-3370821 FORWARD LENGTH=335
Dm_00004570-RA,2,AT4G17140.1, Symbols: no symbol available , no full name available , chr4:9613617-9636618 REVERSE LENGTH=4216
Dm_00004571-RA,2,AT4G17140.3, Symbols: no symbol available , no full name available , chr4:9613617-9636618 REVERSE LENGTH=4219
Dm_00004699-RA,2,AT2G17670.1, Symbols: no symbol available , no full name available , chr2:7674420-7675811 FORWARD LENGTH=463
Dm_00004702-RA,2,AT2G17650.1, Symbols: no symbol available , no full name available , chr2:7671041-7672936 FORWARD LENGTH=603
Dm_00004738-RA,2,AT1G79740.3, Symbols: no symbol available , no full name available , chr1:30004367-30006229 REVERSE LENGTH=518
Dm_00004781-RA,2,AT3G46450.3, Symbols: no symbol available , no full name available , chr3:17093297-17095319 REVERSE LENGTH=486
Dm_00004854-RA,2,AT2G21090.1, Symbols: no symbol available , no full name available , chr2:9045695-9047488 REVERSE LENGTH=597
Dm_00004873-RA,2,AT4G11400.2, Symbols: no symbol available , no full name available , chr4:6938717-6940539 FORWARD LENGTH=573
Dm_00004905-RA,2,AT2G13690.1, Symbols: no symbol available , no full name available , chr2:5706704-5708895 REVERSE LENGTH=544
Dm_00004941-RA,2,AT1G22410.1, Symbols: no symbol available , no full name available , chr1:7912120-7914742 FORWARD LENGTH=527
Dm_00004945-RA,2,AT1G33360.1, Symbols: no symbol available , no full name available , chr1:12092111-12095789 FORWARD LENGTH=656
Dm_00004979-RA,2,AT2G38730.1, Symbols: no symbol available , no full name available , chr2:16192579-16194038 REVERSE LENGTH=199
Dm_00005036-RA,2,AT5G27470.1, Symbols: no symbol available , no full name available , chr5:9695087-9697154 FORWARD LENGTH=451
Dm_00005040-RA,2,AT4G32640.2, Symbols: no symbol available , no full name available , chr4:15742661-15750424 FORWARD LENGTH=1080
Dm_00005164-RA,2,AT1G79740.4, Symbols: no symbol available , no full name available , chr1:30004367-30006715 REVERSE LENGTH=651
Dm_00005171-RA,2,AT1G62250.3, Symbols: no symbol available , no full name available , chr1:22995615-22997003 REVERSE LENGTH=267
Dm_00005179-RA,2,AT4G34140.1, Symbols: no symbol available , no full name available , chr4:16350942-16354022 FORWARD LENGTH=530
Dm_00005250-RA,2,AT1G48090.3, Symbols: no symbol available , no full name available , chr1:17732582-17758194 REVERSE LENGTH=4154
Dm_00005260-RA,2,AT5G58510.1, Symbols: no symbol available , no full name available , chr5:23648287-23654421 REVERSE LENGTH=963
Dm_00005340-RA,2,AT4G16770.1, Symbols: no symbol available , no full name available , chr4:9435116-9437183 REVERSE LENGTH=258
Dm_00005442-RA,2,AT5G19420.1, Symbols: no symbol available , no full name available , chr5:6547945-6552866 REVERSE LENGTH=1105
Dm_00005482-RA,2,AT3G61480.2, Symbols: no symbol available , no full name available , chr3:22749978-22756476 FORWARD LENGTH=1123
Dm_00005552-RA,2,AT1G77670.1, Symbols: no symbol available , no full name available , chr1:29189043-29190901 REVERSE LENGTH=440
Dm_00005604-RA,2,AT4G39140.5, Symbols: no symbol available , no full name available , chr4:18229637-18231282 REVERSE LENGTH=429
Dm_00005703-RA,2,AT1G26850.2, Symbols: no symbol available , no full name available , chr1:9301146-9303432 REVERSE LENGTH=616
Dm_00005737-RA,2,AT1G77280.2, Symbols: no symbol available , no full name available , chr1:29031468-29034574 REVERSE LENGTH=753
Dm_00005794-RA,2,AT4G23540.1, Symbols: no symbol available , no full name available , chr4:12280547-12286420 REVERSE LENGTH=1131
Dm_00005859-RA,2,AT5G43820.1, Symbols: no symbol available , no full name available , chr5:17618948-17620588 FORWARD LENGTH=546
Dm_00005910-RA,2,AT2G40460.1, Symbols: no symbol available , no full name available , chr2:16897123-16901171 FORWARD LENGTH=583
Dm_00005919-RA,2,AT3G51990.1, Symbols: no symbol available , no full name available , chr3:19287989-19289077 FORWARD LENGTH=362
Dm_00005926-RA,2,AT1G33470.2, Symbols: no symbol available , no full name available , chr1:12144632-12146040 FORWARD LENGTH=244
Dm_00005931-RA,2,AT3G56590.1, Symbols: no symbol available , no full name available , chr3:20965105-20967675 FORWARD LENGTH=477
Dm_00005940-RA,2,AT1G06720.1, Symbols: no symbol available , no full name available , chr1:2060615-2067281 REVERSE LENGTH=1147
Dm_00005988-RA,2,AT1G13195.1, Symbols: no symbol available , no full name available , chr1:4501778-4503347 REVERSE LENGTH=260
Dm_00006046-RA,2,AT5G19900.5, Symbols: no symbol available , no full name available , chr5:6728561-6730045 REVERSE LENGTH=494
Dm_00006071-RA,2,AT1G69290.1, Symbols: no symbol available , no full name available , chr1:26047372-26049348 REVERSE LENGTH=658
Dm_00006124-RA,2,AT2G36720.2, Symbols: no symbol available , no full name available , chr2:15393447-15399189 FORWARD LENGTH=1007
Dm_00006144-RA,2,AT2G45320.1, Symbols: no symbol available , no full name available , chr2:18684182-18686107 REVERSE LENGTH=392
Dm_00006149-RA,2,AT5G18950.1, Symbols: no symbol available , no full name available , chr5:6328519-6329970 REVERSE LENGTH=483
Dm_00006165-RA,2,AT3G14470.2, Symbols: no symbol available , no full name available , chr3:4857940-4861104 FORWARD LENGTH=1054
Dm_00006271-RA,2,AT1G34340.1, Symbols: no symbol available , no full name available , chr1:12530936-12534031 FORWARD LENGTH=530
Dm_00006290-RA,2,AT3G24030.1, Symbols: no symbol available , no full name available , chr3:8679862-8680812 REVERSE LENGTH=276
Dm_00006294-RA,2,AT1G79570.3, Symbols: no symbol available , no full name available , chr1:29934112-29937540 REVERSE LENGTH=1031
Dm_00006334-RA,2,AT2G44710.4, Symbols: no symbol available , no full name available , chr2:18433457-18436629 FORWARD LENGTH=724
Dm_00006461-RA,2,AT3G55960.1, Symbols: no symbol available , no full name available , chr3:20760797-20762892 REVERSE LENGTH=305
Dm_00006496-RA,2,AT2G02880.1, Symbols: no symbol available , no full name available , chr2:841303-843151 FORWARD LENGTH=314
Dm_00006507-RA,2,AT2G46200.4, Symbols: no symbol available , no full name available , chr2:18975028-18976646 REVERSE LENGTH=352
Dm_00006515-RA,2,AT1G03590.1, Symbols: no symbol available , no full name available , chr1:894480-896257 REVERSE LENGTH=462
Dm_00006523-RA,2,AT3G62470.1, Symbols: no symbol available , no full name available , chr3:23106600-23108399 REVERSE LENGTH=599
Dm_00006568-RA,2,AT4G18810.1, Symbols: no symbol available , no full name available , chr4:10322622-10325735 REVERSE LENGTH=596
Dm_00006601-RA,2,AT2G29670.2, Symbols: no symbol available , no full name available , chr2:12682309-12684745 REVERSE LENGTH=536
Dm_00006656-RA,2,AT5G10370.1, Symbols: no symbol available , no full name available , chr5:3261245-3267188 FORWARD LENGTH=1775
Dm_00006660-RA,2,AT2G20920.1, Symbols: no symbol available , no full name available , chr2:8998728-8999789 FORWARD LENGTH=287
Dm_00006668-RA,2,AT3G58520.1, Symbols: no symbol available , no full name available , chr3:21643921-21645277 REVERSE LENGTH=418
Dm_00006746-RA,2,AT4G10620.1, Symbols: no symbol available , no full name available , chr4:6564297-6566402 FORWARD LENGTH=597
Dm_00006752-RA,2,AT3G28720.1, Symbols: no symbol available , no full name available , chr3:10782276-10784339 FORWARD LENGTH=687
Dm_00006813-RA,2,AT5G07890.5, Symbols: no symbol available , no full name available , chr5:2517718-2519493 REVERSE LENGTH=409
Dm_00006868-RA,2,AT5G19850.1, Symbols: no symbol available , no full name available , chr5:6709976-6711662 REVERSE LENGTH=359
Dm_00006964-RA,2,AT3G53390.1, Symbols: no symbol available , no full name available , chr3:19792781-19796428 FORWARD LENGTH=558
Dm_00007092-RA,2,AT1G63850.1, Symbols: no symbol available , no full name available , chr1:23696962-23698708 FORWARD LENGTH=548
