,Orthogroup,gene_ID,module,ATgene_ID,TopBLASTHit_Symbol,TopBLASTHit_Name,TopBLASTHit_Position
2944,OG0000089,Dm_00005052-RA,4,AT1G15520.1,"Symbols: ATABCG40, ABCG40, PDR12, ATPDR12","pleiotropic drug resistance 12, ATP-binding cassette G40, PLEIOTROPIC DRUG RESISTANCE 12, Arabidopsis thaliana ATP-binding cassette G40",chr1:5331993-5338175 REVERSE LENGTH=1423
2950,OG0000092,Dm_00002757-RA,4,NA,NA,NA,NA
2981,OG0000092,Dm_00018772-RA,4,NA,NA,NA,NA
2982,OG0000092,Dm_00019033-RA,4,NA,NA,NA,NA
2983,OG0000092,Dm_00019429-RA,4,NA,NA,NA,NA
2984,OG0000092,Dm_00019542-RA,4,NA,NA,NA,NA
2985,OG0000092,Dm_00019543-RA,4,NA,NA,NA,NA
2986,OG0000092,Dm_00019544-RA,4,NA,NA,NA,NA
2956,OG0000092,Dm_00003218-RA,4,AT3G14470.2,Symbols: no symbol available,no full name available,chr3:4857940-4861104 FORWARD LENGTH=1054
2962,OG0000092,Dm_00003366-RA,4,AT3G14470.2,Symbols: no symbol available,no full name available,chr3:4857940-4861104 FORWARD LENGTH=1054
2965,OG0000092,Dm_00004450-RA,4,AT3G14470.2,Symbols: no symbol available,no full name available,chr3:4857940-4861104 FORWARD LENGTH=1054
2966,OG0000092,Dm_00006790-RA,4,AT3G14470.2,Symbols: no symbol available,no full name available,chr3:4857940-4861104 FORWARD LENGTH=1054
2971,OG0000092,Dm_00009688-RA,4,AT3G14470.2,Symbols: no symbol available,no full name available,chr3:4857940-4861104 FORWARD LENGTH=1054
2973,OG0000092,Dm_00010933-RA,4,AT3G14470.2,Symbols: no symbol available,no full name available,chr3:4857940-4861104 FORWARD LENGTH=1054
2975,OG0000092,Dm_00013437-RA,4,AT3G14470.2,Symbols: no symbol available,no full name available,chr3:4857940-4861104 FORWARD LENGTH=1054
2976,OG0000092,Dm_00014668-RA,4,AT3G14470.2,Symbols: no symbol available,no full name available,chr3:4857940-4861104 FORWARD LENGTH=1054
2977,OG0000092,Dm_00015857-RA,4,AT3G14470.2,Symbols: no symbol available,no full name available,chr3:4857940-4861104 FORWARD LENGTH=1054
3023,OG0000122,Dm_00020293-RA,4,ATCG00340.1,Symbols: PSAB,NA,chrc:37375-39579 REVERSE LENGTH=734
3114,OG0000127,Dm_00006084-RA,4,AT5G23660.1,"Symbols: AtSWEET12, MTN3, SWEET12",homolog of Medicago truncatula MTN3,chr5:7971936-7973796 REVERSE LENGTH=285
3118,OG0000137,Dm_00015272-RA,4,NA,NA,NA,NA
3186,OG0000177,Dm_00017267-RA,4,AT4G38180.1,Symbols: FRS5,FAR1-related sequence 5,chr4:17906702-17909404 REVERSE LENGTH=788
3165,OG0000177,Dm_00014136-RA,4,NA,NA,NA,NA
3296,OG0000246,Dm_00007659-RA,4,NA,NA,NA,NA
3466,OG0000273,Dm_00020482-RA,4,NA,NA,NA,NA
3498,OG0000383,Dm_00005399-RA,4,AT2G25060.1,"Symbols: ENODL14, AtENODL14",early nodulin-like protein 14,chr2:10662308-10662930 FORWARD LENGTH=182
3497,OG0000383,Dm_00004394-RA,4,AT2G31050.1,Symbols: no symbol available,no full name available,chr2:13212150-13212752 FORWARD LENGTH=200
3503,OG0000427,Dm_00011906-RA,4,AT3G01680.1,"Symbols: AtSEOR1, SEOR1, SEOb","Arabidopsis thaliana sieve element occlusion-related 1, sieve element occlusion b, Sieve-Element-Occlusion-Related 1",chr3:252033-255246 FORWARD LENGTH=740
3509,OG0000432,Dm_00008488-RA,4,NA,NA,NA,NA
3553,OG0000470,Dm_00009094-RA,4,AT4G11290.1,Symbols: PER39,PEROXIDASE 39,chr4:6869993-6871476 FORWARD LENGTH=326
3638,OG0000535,Dm_00021115-RA,4,AT2G01170.1,"Symbols: AtGABP, GABP, BAT1","GABA permease, bidirectional amino acid transporter 1",chr2:102364-104462 REVERSE LENGTH=516
3652,OG0000555,Dm_00005797-RA,4,NA,NA,NA,NA
3679,OG0000580,Dm_00000106-RA,4,AT2G26640.1,Symbols: KCS11,3-ketoacyl-CoA synthase 11,chr2:11330094-11331623 FORWARD LENGTH=509
3682,OG0000580,Dm_00007734-RA,4,AT2G26640.1,Symbols: KCS11,3-ketoacyl-CoA synthase 11,chr2:11330094-11331623 FORWARD LENGTH=509
3700,OG0000624,Dm_00001628-RA,4,AT3G58650.1,Symbols: TRM7,TON1 Recruiting Motif 7,chr3:21696349-21699219 REVERSE LENGTH=820
3727,OG0000722,Dm_00015468-RA,4,AT2G39210.1,Symbols: PIC30,PICLORAM RESISTANT30,chr2:16366287-16368231 REVERSE LENGTH=601
3732,OG0000726,Dm_00015681-RA,4,AT4G11220.1,"Symbols: BTI2, RTNLB2, RTN2","reticulon 2, VIRB2-interacting protein 2, Reticulan like protein B2",chr4:6838176-6839578 REVERSE LENGTH=271
3736,OG0000733,Dm_00011903-RA,4,AT5G60900.1,Symbols: RLK1,receptor-like protein kinase 1,chr5:24498467-24501494 REVERSE LENGTH=832
3830,OG0000783,Dm_00000526-RA,4,AT2G44310.1,Symbols: no symbol available,no full name available,chr2:18309285-18309713 FORWARD LENGTH=142
3866,OG0000900,Dm_00006405-RA,4,AT3G60240.2,"Symbols: EIF4G, CUM2","eukaryotic translation initiation factor 4G, CUCUMOVIRUS MULTIPLICATION 2",chr3:22261842-22268295 FORWARD LENGTH=1723
3872,OG0000934,Dm_00011159-RA,4,AT5G05170.1,"Symbols: CEV1, IXR1, ELI1, ATH-B, CESA3, MRE1, ATCESA3","ISOXABEN RESISTANT  1, ECTOPIC LIGNIFICATION 1, CONSTITUTIVE EXPRESSION OF VSP 1, multiple response expansion 1, CELLULOSE SYNTHASE 3",chr5:1530401-1535090 REVERSE LENGTH=1065
3898,OG0000982,Dm_00015959-RA,4,AT5G04870.1,"Symbols: ATCPK1, CPK1",calcium dependent protein kinase 1,chr5:1417015-1419877 REVERSE LENGTH=610
3954,OG0001126,Dm_00009134-RA,4,NA,NA,NA,NA
3955,OG0001126,Dm_00020080-RA,4,NA,NA,NA,NA
3965,OG0001219,Dm_00004772-RA,4,AT5G02560.1,"Symbols: h2a.w.12, HTA12",histone H2A 12,chr5:575437-576456 FORWARD LENGTH=153
3970,OG0001225,Dm_00020324-RA,4,AT3G25400.1,Symbols: no symbol available,no full name available,chr3:9213236-9214144 FORWARD LENGTH=141
3976,OG0001247,Dm_00007660-RA,4,NA,NA,NA,NA
3988,OG0001247,Dm_00016194-RA,4,NA,NA,NA,NA
4002,OG0001287,Dm_00000167-RA,4,AT1G76490.1,"Symbols: MAD3, HMGR1, AtHMGR1, HMG1","3-HYDROXY-3-METHYLGLUTARYL COA REDUCTASE 1, hydroxy methylglutaryl CoA reductase 1, miRNA action deficient 3",chr1:28695801-28698206 FORWARD LENGTH=642
4004,OG0001287,Dm_00005389-RA,4,AT1G76490.1,"Symbols: MAD3, HMGR1, AtHMGR1, HMG1","3-HYDROXY-3-METHYLGLUTARYL COA REDUCTASE 1, hydroxy methylglutaryl CoA reductase 1, miRNA action deficient 3",chr1:28695801-28698206 FORWARD LENGTH=642
4005,OG0001287,Dm_00007547-RA,4,AT1G76490.1,"Symbols: MAD3, HMGR1, AtHMGR1, HMG1","3-HYDROXY-3-METHYLGLUTARYL COA REDUCTASE 1, hydroxy methylglutaryl CoA reductase 1, miRNA action deficient 3",chr1:28695801-28698206 FORWARD LENGTH=642
4020,OG0001326,Dm_00009898-RA,4,AT5G03490.1,Symbols: UGT89A2,UDP glycosyltransferase 89A2,chr5:871550-872947 FORWARD LENGTH=465
4085,OG0001433,Dm_00000343-RA,4,AT5G46230.1,Symbols: SVB3,NA,chr5:18742593-18743024 REVERSE LENGTH=143
4097,OG0001457,Dm_00006177-RA,4,AT5G54470.1,Symbols: BBX29,B-box domain protein 29,chr5:22114584-22115315 REVERSE LENGTH=215
4108,OG0001465,Dm_00016184-RA,4,AT5G47070.1,Symbols: PBL19,PBS1-like 19,chr5:19118683-19120528 REVERSE LENGTH=410
4110,OG0001487,Dm_00006082-RA,4,AT2G46210.1,"Symbols: AtSLD2, SLD2",sphingoid LCB desaturase 2,chr2:18977542-18978891 FORWARD LENGTH=449
4115,OG0001490,Dm_00002711-RA,4,AT1G72160.1,Symbols: PATL3,NA,chr1:27153823-27155609 REVERSE LENGTH=490
4116,OG0001490,Dm_00002712-RA,4,AT1G72160.1,Symbols: PATL3,NA,chr1:27153823-27155609 REVERSE LENGTH=490
4125,OG0001502,Dm_00014241-RA,4,AT1G50180.1,Symbols: CAR1,CEL-Activated Resistance 1,chr1:18584235-18587136 FORWARD LENGTH=857
4131,OG0001502,Dm_00020742-RA,4,AT1G59780.2,Symbols: no symbol available,no full name available,chr1:21993458-21997676 REVERSE LENGTH=893
4278,OG0001701,Dm_00019755-RA,4,AT4G08455.1,Symbols: no symbol available,no full name available,chr4:5375810-5376922 FORWARD LENGTH=270
4284,OG0001701,Dm_00020952-RA,4,AT4G08455.1,Symbols: no symbol available,no full name available,chr4:5375810-5376922 FORWARD LENGTH=270
4287,OG0001702,Dm_00014048-RA,4,AT3G25140.1,"Symbols: GAUT8, QUA1","GALACTURONOSYLTRANSFERASE 8, QUASIMODO 1",chr3:9154748-9156642 FORWARD LENGTH=559
4286,OG0001702,Dm_00009517-RA,4,AT3G02350.1,Symbols: GAUT9,galacturonosyltransferase 9,chr3:479248-481178 FORWARD LENGTH=561
4288,OG0001702,Dm_00014049-RA,4,AT3G02350.1,Symbols: GAUT9,galacturonosyltransferase 9,chr3:479248-481178 FORWARD LENGTH=561
4338,OG0001750,Dm_00014117-RA,4,AT4G38260.1,Symbols: no symbol available,no full name available,chr4:17937077-17938210 REVERSE LENGTH=275
4342,OG0001757,Dm_00012924-RA,4,AT5G64410.1,"Symbols: ATOPT4, OPT4","ARABIDOPSIS THALIANA OLIGOPEPTIDE TRANSPORTER 4, oligopeptide transporter 4",chr5:25750921-25754974 REVERSE LENGTH=729
4345,OG0001767,Dm_00003077-RA,4,AT5G62020.1,"Symbols: HSFB2A, AT-HSFB2A","ARABIDOPSIS THALIANA HEAT SHOCK TRANSCRIPTION FACTOR  B2A, heat shock transcription factor  B2A",chr5:24916212-24917194 FORWARD LENGTH=299
4350,OG0001769,Dm_00001016-RA,4,AT5G20870.1,Symbols: no symbol available,no full name available,chr5:7080037-7081739 REVERSE LENGTH=501
4354,OG0001770,Dm_00008920-RA,4,NA,NA,NA,NA
4359,OG0001793,Dm_00001453-RA,4,AT2G20760.1,Symbols: CLC1,CLATHRIN LIGHT 62 CHAIN1,chr2:8943279-8945108 REVERSE LENGTH=338
4380,OG0001824,Dm_00009353-RA,4,NA,NA,NA,NA
4412,OG0001911,Dm_00005460-RA,4,AT1G50640.1,"Symbols: ERF3, ATERF3",ethylene responsive element binding factor 3,chr1:18757602-18758279 REVERSE LENGTH=225
4444,OG0001970,Dm_00008647-RA,4,AT5G49720.1,"Symbols: KOR, RSW2, TSD1, GH9A1, DEC, KOR1, ATGH9A1, IRX2","DEFECTIVE CYTOKINESIS, glycosyl hydrolase 9A1, KORRIGAN, RADIALLY SWOLLEN 2, TUMOROUS SHOOT DEVELOPMENT 1, IRREGULAR XYLEM 2, KORRIGAN 1",chr5:20197765-20200168 REVERSE LENGTH=621
4447,OG0001978,Dm_00004711-RA,4,AT2G17570.1,"Symbols: cPT1, AtcPT1, CPT3","cis-prenyltransferase 1, cis&#8208;prenyltransferase 3",chr2:7645086-7645973 FORWARD LENGTH=295
4456,OG0002072,Dm_00003955-RA,4,AT5G40250.1,Symbols: ATL46,Arabidopsis T####xicos en Levadura 46,chr5:16086056-16087186 FORWARD LENGTH=376
4457,OG0002072,Dm_00013061-RA,4,AT5G40250.1,Symbols: ATL46,Arabidopsis T####xicos en Levadura 46,chr5:16086056-16087186 FORWARD LENGTH=376
4476,OG0002115,Dm_00003457-RA,4,AT5G38240.3,Symbols: no symbol available,no full name available,chr5:15277239-15279317 REVERSE LENGTH=578
4493,OG0002162,Dm_00003404-RA,4,AT4G38540.1,Symbols: no symbol available,no full name available,chr4:18023187-18024827 FORWARD LENGTH=407
4556,OG0002269,Dm_00000673-RA,4,AT3G58630.2,Symbols: no symbol available,no full name available,chr3:21684836-21685771 REVERSE LENGTH=311
4571,OG0002308,Dm_00004670-RA,4,AT5G54310.1,"Symbols: NEV, AGD5, AtAGD5","NEVERSHED, ARF-GAP domain 5",chr5:22057262-22061066 REVERSE LENGTH=483
4575,OG0002350,Dm_00006164-RA,4,NA,NA,NA,NA
4589,OG0002350,Dm_00020766-RA,4,NA,NA,NA,NA
4590,OG0002350,Dm_00020767-RA,4,NA,NA,NA,NA
4579,OG0002350,Dm_00015422-RA,4,AT3G14470.2,Symbols: no symbol available,no full name available,chr3:4857940-4861104 FORWARD LENGTH=1054
4607,OG0002411,Dm_00008565-RA,4,AT5G67360.1,"Symbols: ARA12, SBT1.7",Subtilisin-like Serine protease 1.7,chr5:26872192-26874465 REVERSE LENGTH=757
4609,OG0002413,Dm_00004017-RA,4,AT2G16460.1,Symbols: no symbol available,no full name available,chr2:7133704-7135483 REVERSE LENGTH=230
4617,OG0002467,Dm_00013315-RA,4,AT3G20860.1,"Symbols: NEK5, ATNEK5",NIMA-related kinase 5,chr3:7306180-7308434 FORWARD LENGTH=416
4630,OG0002516,Dm_00006285-RA,4,AT2G41070.5,"Symbols: EEL, ATBZIP12, DPBF4",ENHANCED EM LEVEL,chr2:17131249-17132075 FORWARD LENGTH=246
4636,OG0002537,Dm_00000034-RA,4,AT5G01820.1,"Symbols: ATSR1, SnRK3.15, ATCIPK14, PKS24, CIPK14, SR1","SOS2-like protein kinase 24, serine/threonine protein kinase 1, CBL-INTERACTING PROTEIN KINASE 14, SNF1-RELATED PROTEIN KINASE 3.15",chr5:313423-314751 REVERSE LENGTH=442
4638,OG0002537,Dm_00020781-RA,4,AT2G30360.1,"Symbols: SIP4, PKS5, SNRK3.22, CIPK11","SOS3-interacting protein 4, CBL-INTERACTING PROTEIN KINASE 11, PROTEIN KINASE SOS2-LIKE 5, SNF1-RELATED PROTEIN KINASE 3.22",chr2:12937265-12938572 REVERSE LENGTH=435
4645,OG0002593,Dm_00013162-RA,4,AT4G23060.1,Symbols: IQD22,IQ-domain 22,chr4:12087283-12090408 FORWARD LENGTH=484
4655,OG0002611,Dm_00000025-RA,4,AT1G29690.1,"Symbols: CAD1, NSL2","CONSTITUTIVE ACTIVE DEFENSE 1, necrotic spotted lesion 2, constitutively activated cell death 1",chr1:10379310-10381861 REVERSE LENGTH=561
4656,OG0002611,Dm_00017591-RA,4,AT1G29690.1,"Symbols: CAD1, NSL2","CONSTITUTIVE ACTIVE DEFENSE 1, necrotic spotted lesion 2, constitutively activated cell death 1",chr1:10379310-10381861 REVERSE LENGTH=561
4663,OG0002618,Dm_00007448-RA,4,AT3G12160.1,"Symbols: RABA4D, ATRABA4D","RAB GTPase homolog A4D, ARABIDOPSIS THALIANA RAB GTPASE HOMOLOG A4D",chr3:3879495-3880437 REVERSE LENGTH=222
4686,OG0002630,Dm_00005956-RA,4,AT3G11760.1,Symbols: no symbol available,no full name available,chr3:3718529-3721123 FORWARD LENGTH=702
4687,OG0002630,Dm_00017025-RA,4,AT3G11760.1,Symbols: no symbol available,no full name available,chr3:3718529-3721123 FORWARD LENGTH=702
4777,OG0002693,Dm_00000566-RA,4,AT5G27380.1,"Symbols: GSH2, AtGSH2, GSHB",glutathione synthetase 2,chr5:9668211-9670912 REVERSE LENGTH=539
4781,OG0002711,Dm_00010905-RA,4,AT4G03250.1,Symbols: no symbol available,no full name available,chr4:1425050-1427744 FORWARD LENGTH=507
4794,OG0002721,Dm_00012549-RA,4,NA,NA,NA,NA
4812,OG0002734,Dm_00017752-RA,4,AT2G18300.1,Symbols: HBI1,HOMOLOG OF BEE2 INTERACTING WITH IBH 1,chr2:7953022-7954446 REVERSE LENGTH=335
4877,OG0002919,Dm_00018615-RA,4,AT3G18690.1,Symbols: MKS1,MAP kinase substrate 1,chr3:6429755-6430423 REVERSE LENGTH=222
4881,OG0002928,Dm_00005264-RA,4,AT3G14750.1,Symbols: FLL1,FLX-LIKE 1,chr3:4953765-4955373 REVERSE LENGTH=331
4888,OG0002942,Dm_00020222-RA,4,NA,NA,NA,NA
4903,OG0002999,Dm_00011898-RA,4,AT5G06560.1,Symbols: MyoB7,NA,chr5:2003678-2005543 REVERSE LENGTH=518
4911,OG0003032,Dm_00000488-RA,4,AT3G57120.1,Symbols: no symbol available,no full name available,chr3:21139099-21140469 FORWARD LENGTH=456
4912,OG0003032,Dm_00009768-RA,4,AT3G57120.1,Symbols: no symbol available,no full name available,chr3:21139099-21140469 FORWARD LENGTH=456
4913,OG0003032,Dm_00017219-RA,4,AT3G57120.1,Symbols: no symbol available,no full name available,chr3:21139099-21140469 FORWARD LENGTH=456
4916,OG0003040,Dm_00014726-RA,4,NA,NA,NA,NA
4919,OG0003043,Dm_00011074-RA,4,AT3G12630.1,Symbols: SAP5,stress associated protein 5,chr3:4012707-4013189 FORWARD LENGTH=160
4920,OG0003043,Dm_00013313-RA,4,AT3G12630.1,Symbols: SAP5,stress associated protein 5,chr3:4012707-4013189 FORWARD LENGTH=160
4949,OG0003145,Dm_00011123-RA,4,AT4G35230.1,Symbols: BSK1,brassinosteroid-signaling kinase 1,chr4:16755325-16758041 REVERSE LENGTH=512
4958,OG0003164,Dm_00011520-RA,4,AT5G25830.1,Symbols: GATA12,GATA transcription factor 12,chr5:9004398-9005502 REVERSE LENGTH=331
4960,OG0003164,Dm_00016216-RA,4,AT5G25830.1,Symbols: GATA12,GATA transcription factor 12,chr5:9004398-9005502 REVERSE LENGTH=331
4959,OG0003164,Dm_00016107-RA,4,AT4G32890.1,Symbols: GATA9,GATA transcription factor 9,chr4:15875598-15876615 FORWARD LENGTH=308
4961,OG0003180,Dm_00004171-RA,4,AT4G32300.1,Symbols: SD2-5,S-domain-2 5,chr4:15599970-15602435 FORWARD LENGTH=821
4974,OG0003196,Dm_00015860-RA,4,AT3G13610.1,Symbols: F6'H1,NA,chr3:4449448-4450616 FORWARD LENGTH=361
5006,OG0003257,Dm_00018895-RA,4,AT1G23740.1,Symbols: AOR,alkenal/one oxidoreductase,chr1:8398245-8399656 REVERSE LENGTH=386
5035,OG0003424,Dm_00018591-RA,4,AT5G05830.1,Symbols: no symbol available,no full name available,chr5:1755910-1756825 FORWARD LENGTH=204
5037,OG0003425,Dm_00003876-RA,4,AT3G15040.1,Symbols: no symbol available,no full name available,chr3:5065445-5066176 REVERSE LENGTH=243
5041,OG0003429,Dm_00001408-RA,4,AT5G04820.1,"Symbols: OFP13, ATOFP13","ovate family protein 13, ARABIDOPSIS THALIANA OVATE FAMILY PROTEIN 13",chr5:1399685-1400467 FORWARD LENGTH=260
5094,OG0003511,Dm_00011372-RA,4,NA,NA,NA,NA
5144,OG0003637,Dm_00000255-RA,4,AT3G02645.1,Symbols: no symbol available,no full name available,chr3:566271-567860 FORWARD LENGTH=529
5181,OG0003776,Dm_00016039-RA,4,AT1G56290.1,Symbols: no symbol available,no full name available,chr1:21075939-21078608 FORWARD LENGTH=692
5182,OG0003782,Dm_00002541-RA,4,AT5G01710.1,Symbols: no symbol available,no full name available,chr5:263709-265250 REVERSE LENGTH=513
5197,OG0003805,Dm_00001629-RA,4,AT4G25800.2,Symbols: CBP60d,NA,chr4:13125224-13127765 FORWARD LENGTH=601
5228,OG0003880,Dm_00001046-RA,4,AT2G26910.1,"Symbols: PEC1, PDR4, ATPDR4, ABCG32, AtABCG32","PERMEABLE CUTICLE 1, ATP-binding cassette G32, pleiotropic drug resistance 4, PLEIOTROPIC DRUG RESISTANCE 4",chr2:11481623-11487874 FORWARD LENGTH=1420
5231,OG0003892,Dm_00000700-RA,4,AT2G29120.1,"Symbols: ATGLR2.7, GLR2.7","GLUTAMATE RECEPTOR  2.7, glutamate receptor 2.7",chr2:12511479-12515893 REVERSE LENGTH=952
5241,OG0003948,Dm_00009677-RA,4,AT1G22030.1,Symbols: no symbol available,no full name available,chr1:7759337-7760415 REVERSE LENGTH=333
5242,OG0003948,Dm_00009678-RA,4,AT1G22030.1,Symbols: no symbol available,no full name available,chr1:7759337-7760415 REVERSE LENGTH=333
5244,OG0003970,Dm_00019109-RA,4,AT5G14170.1,"Symbols: BAF60, SWP73B, CHC1",SWP73B,chr5:4568696-4570444 REVERSE LENGTH=534
5271,OG0004015,Dm_00015643-RA,4,NA,NA,NA,NA
5309,OG0004057,Dm_00007498-RA,4,NA,NA,NA,NA
5322,OG0004123,Dm_00005864-RA,4,AT3G22060.1,Symbols: no symbol available,no full name available,chr3:7771065-7772137 FORWARD LENGTH=252
5323,OG0004123,Dm_00011828-RA,4,AT3G22060.1,Symbols: no symbol available,no full name available,chr3:7771065-7772137 FORWARD LENGTH=252
5334,OG0004211,Dm_00002968-RA,4,AT2G37630.1,"Symbols: ATMYB91, LL2, AS1, ATPHAN, MYB91","ASYMMETRIC LEAVES 1, LOTUS LEAF 2, ARABIDOPSIS PHANTASTICA-LIKE 1, MYB DOMAIN PROTEIN 91",chr2:15781798-15782901 REVERSE LENGTH=367
5370,OG0004347,Dm_00018141-RA,4,AT2G39710.1,Symbols: no symbol available,no full name available,chr2:16562051-16563379 REVERSE LENGTH=442
5371,OG0004350,Dm_00011547-RA,4,NA,NA,NA,NA
5374,OG0004359,Dm_00010528-RA,4,AT5G04930.1,Symbols: ALA1,aminophospholipid ATPase 1,chr5:1445509-1449568 FORWARD LENGTH=1158
5388,OG0004444,Dm_00004926-RA,4,AT2G25110.1,"Symbols: AtSDF2, ATSDL, SDF2","ATSDF2-LIKE, Arabidopsis thaliana STROMAL CELL-DERIVED FACTOR 2-like protein precursor, stromal cell-derived factor 2-like protein precursor",chr2:10684428-10685838 FORWARD LENGTH=218
5396,OG0004533,Dm_00016522-RA,4,AT1G19190.1,Symbols: NPF5.1,NA,chr1:6623876-6624832 FORWARD LENGTH=318
5418,OG0004660,Dm_00009748-RA,4,AT1G50420.1,"Symbols: SCL3, SCL-3","scarecrow-like 3, SCARECROW-LIKE 3",chr1:18678177-18679625 REVERSE LENGTH=482
5419,OG0004660,Dm_00018549-RA,4,AT1G50420.1,"Symbols: SCL3, SCL-3","scarecrow-like 3, SCARECROW-LIKE 3",chr1:18678177-18679625 REVERSE LENGTH=482
5439,OG0004783,Dm_00017239-RA,4,AT3G07950.1,Symbols: no symbol available,no full name available,chr3:2531982-2534277 FORWARD LENGTH=304
5442,OG0004801,Dm_00003786-RA,4,AT1G15710.1,Symbols: TyrA2,TyrA arogenate dehydrogenase 2,chr1:5404505-5405581 FORWARD LENGTH=358
5448,OG0004837,Dm_00010129-RA,4,AT3G10850.1,"Symbols: GLX2-2, GLY2",GLYOXALASE 2-2,chr3:3397756-3399522 REVERSE LENGTH=258
5459,OG0004873,Dm_00018068-RA,4,AT1G50600.3,Symbols: SCL5,scarecrow-like 5,chr1:18737398-18738978 REVERSE LENGTH=526
5461,OG0004890,Dm_00000422-RA,4,AT1G64720.1,Symbols: CP5,membrane related protein CP5,chr1:24046887-24048537 REVERSE LENGTH=385
5462,OG0004890,Dm_00001474-RA,4,AT1G64720.1,Symbols: CP5,membrane related protein CP5,chr1:24046887-24048537 REVERSE LENGTH=385
5465,OG0004908,Dm_00015325-RA,4,AT3G26420.1,"Symbols: RZ-1A, ATRZ-1A, RBGB2","RNA-binding glycine-rich protein B2, RZ-1A",chr3:9671953-9673055 FORWARD LENGTH=245
5471,OG0004981,Dm_00011839-RA,4,AT3G07870.1,Symbols: FBX92,F-Box Protein92,chr3:2510871-2512124 FORWARD LENGTH=417
5558,OG0005193,Dm_00013582-RA,4,AT1G62990.1,"Symbols: KNAT7, IRX11","IRREGULAR XYLEM 11, KNOTTED-like homeobox of Arabidopsis thaliana 7",chr1:23337468-23340348 FORWARD LENGTH=291
5559,OG0005193,Dm_00013583-RA,4,NA,NA,NA,NA
5572,OG0005220,Dm_00010048-RA,4,NA,NA,NA,NA
5574,OG0005245,Dm_00007975-RA,4,AT3G13620.1,Symbols: PUT4,POLYAMINE UPTAKE TRANSPORTER 4,chr3:4450904-4452556 REVERSE LENGTH=478
5575,OG0005245,Dm_00020164-RA,4,AT3G13620.1,Symbols: PUT4,POLYAMINE UPTAKE TRANSPORTER 4,chr3:4450904-4452556 REVERSE LENGTH=478
5586,OG0005272,Dm_00002132-RA,4,AT5G55050.1,Symbols: no symbol available,no full name available,chr5:22337745-22339741 FORWARD LENGTH=376
5588,OG0005280,Dm_00019634-RA,4,AT5G57020.1,"Symbols: NMT1, ATNMT1","myristoyl-CoA:protein N-myristoyltransferase, ARABIDOPSIS THALIANA MYRISTOYL-COA:PROTEIN N-MYRISTOYLTRANSFERASE",chr5:23075451-23076755 FORWARD LENGTH=434
5589,OG0005282,Dm_00005816-RA,4,AT1G67820.2,Symbols: no symbol available,no full name available,chr1:25429882-25431484 FORWARD LENGTH=409
5601,OG0005349,Dm_00009464-RA,4,AT5G15870.1,Symbols: no symbol available,no full name available,chr5:5182641-5184878 REVERSE LENGTH=745
5668,OG0005515,Dm_00001257-RA,4,AT1G76250.1,Symbols: no symbol available,no full name available,chr1:28606561-28608942 REVERSE LENGTH=434
5669,OG0005515,Dm_00001258-RA,4,AT1G76250.1,Symbols: no symbol available,no full name available,chr1:28606561-28608942 REVERSE LENGTH=434
5670,OG0005515,Dm_00001259-RA,4,AT1G76250.1,Symbols: no symbol available,no full name available,chr1:28606561-28608942 REVERSE LENGTH=434
5678,OG0005566,Dm_00013565-RA,4,AT4G23030.1,Symbols: no symbol available,no full name available,chr4:12072857-12074365 FORWARD LENGTH=502
5705,OG0005708,Dm_00000563-RA,4,AT1G72680.1,"Symbols: ATCAD1, CAD1","CINNAMYL ALCOHOL DEHYDROGENASE 1, cinnamyl-alcohol dehydrogenase",chr1:27359346-27360876 REVERSE LENGTH=355
5706,OG0005708,Dm_00009268-RA,4,AT1G72680.1,"Symbols: ATCAD1, CAD1","CINNAMYL ALCOHOL DEHYDROGENASE 1, cinnamyl-alcohol dehydrogenase",chr1:27359346-27360876 REVERSE LENGTH=355
5707,OG0005708,Dm_00009269-RA,4,AT1G72680.1,"Symbols: ATCAD1, CAD1","CINNAMYL ALCOHOL DEHYDROGENASE 1, cinnamyl-alcohol dehydrogenase",chr1:27359346-27360876 REVERSE LENGTH=355
5713,OG0005730,Dm_00019313-RA,4,AT5G40330.1,"Symbols: MYB23, ATMYBRTF, ATMYB23","myb domain protein 23, MYB DOMAIN PROTEIN 23",chr5:16127849-16129468 FORWARD LENGTH=219
5772,OG0005873,Dm_00006781-RA,4,AT1G26750.1,Symbols: no symbol available,no full name available,chr1:9246857-9248053 FORWARD LENGTH=195
5810,OG0006262,Dm_00018389-RA,4,NA,NA,NA,NA
5820,OG0006299,Dm_00007174-RA,4,AT3G55830.1,"Symbols: GMT1, EPC1","ECTOPICALLY PARTING CELLS, GIPC MANNOSYL-TRANSFERASE1",chr3:20715101-20717133 FORWARD LENGTH=334
5924,OG0006746,Dm_00002595-RA,4,AT1G62400.1,Symbols: HT1,high leaf temperature 1,chr1:23090108-23091529 FORWARD LENGTH=390
5934,OG0006782,Dm_00002548-RA,4,AT5G12010.1,Symbols: no symbol available,no full name available,chr5:3877975-3879483 REVERSE LENGTH=502
5935,OG0006782,Dm_00003862-RA,4,AT5G12010.1,Symbols: no symbol available,no full name available,chr5:3877975-3879483 REVERSE LENGTH=502
5937,OG0006782,Dm_00015854-RA,4,AT5G12010.1,Symbols: no symbol available,no full name available,chr5:3877975-3879483 REVERSE LENGTH=502
