"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"1940","GO:0009150","purine ribonucleotide metabolic process",111,11,10.89,"0.36427"
"1941","GO:0006661","phosphatidylinositol biosynthetic process",44,11,4.32,"0.36581"
"1942","GO:0007049","cell cycle",458,46,44.92,"0.36603"
"1943","GO:0071446","cellular response to salicylic acid stimulus",46,5,4.51,"0.36648"
"1944","GO:0043455","regulation of secondary metabolic process",41,8,4.02,"0.36715"
"1945","GO:0018377","protein myristoylation",25,3,2.45,"0.36892"
"1946","GO:0031647","regulation of protein stability",25,3,2.45,"0.36892"
"1947","GO:1900864","mitochondrial RNA modification",25,3,2.45,"0.36892"
"1948","GO:0007031","peroxisome organization",25,3,2.45,"0.36892"
"1949","GO:0010025","wax biosynthetic process",25,3,2.45,"0.36892"
"1950","GO:0022402","cell cycle process",391,40,38.35,"0.37102"
"1951","GO:0034220","ion transmembrane transport",167,16,16.38,"0.37181"
"1952","GO:0000724","double-strand break repair via homologous recombination",68,7,6.67,"0.37341"
"1953","GO:0071496","cellular response to external stimulus",122,19,11.97,"0.37469"
"1954","GO:0009834","plant-type secondary cell wall biogenesis",79,8,7.75,"0.37484"
"1955","GO:0016310","phosphorylation",539,79,52.87,"0.37610"
"1956","GO:0035384","thioester biosynthetic process",15,2,1.47,"0.37688"
"1957","GO:0071616","acyl-CoA biosynthetic process",15,2,1.47,"0.37688"
"1958","GO:0018198","peptidyl-cysteine modification",15,2,1.47,"0.37688"
"1959","GO:0009240","isopentenyl diphosphate biosynthetic process",15,2,1.47,"0.37688"
"1960","GO:0018230","peptidyl-L-cysteine S-palmitoylation",15,2,1.47,"0.37688"
"1961","GO:0018231","peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine",15,2,1.47,"0.37688"
"1962","GO:0034308","primary alcohol metabolic process",15,2,1.47,"0.37688"
"1963","GO:0006298","mismatch repair",15,2,1.47,"0.37688"
"1964","GO:0046490","isopentenyl diphosphate metabolic process",15,2,1.47,"0.37688"
"1965","GO:0015780","nucleotide-sugar transmembrane transport",15,2,1.47,"0.37688"
"1966","GO:0010052","guard cell differentiation",15,2,1.47,"0.37688"
"1967","GO:0032543","mitochondrial translation",15,2,1.47,"0.37688"
"1968","GO:0007186","G protein-coupled receptor signaling pathway",15,2,1.47,"0.37688"
"1969","GO:0044085","cellular component biogenesis",1033,126,101.32,"0.37807"
"1970","GO:0051606","detection of stimulus",36,4,3.53,"0.37913"
"1971","GO:0072527","pyrimidine-containing compound metabolic process",36,4,3.53,"0.37913"
"1972","GO:0016143","S-glycoside metabolic process",58,6,5.69,"0.38676"
"1973","GO:0019760","glucosinolate metabolic process",58,6,5.69,"0.38676"
"1974","GO:0019757","glycosinolate metabolic process",58,6,5.69,"0.38676"
"1975","GO:1903046","meiotic cell cycle process",180,17,17.65,"0.38864"
"1976","GO:0009735","response to cytokinin",54,10,5.3,"0.39086"
"1977","GO:1901576","organic substance biosynthetic process",2644,322,259.32,"0.39178"
"1978","GO:0032392","DNA geometric change",26,3,2.55,"0.39317"
"1979","GO:0010166","wax metabolic process",26,3,2.55,"0.39317"
"1980","GO:1903338","regulation of cell wall organization or biogenesis",26,3,2.55,"0.39317"
"1981","GO:0032508","DNA duplex unwinding",26,3,2.55,"0.39317"
"1982","GO:0071702","organic substance transport",586,91,57.47,"0.39485"
"1983","GO:0048868","pollen tube development",136,13,13.34,"0.39517"
"1984","GO:0032774","RNA biosynthetic process",1004,165,98.47,"0.39651"
"1985","GO:0032103","positive regulation of response to external stimulus",41,7,4.02,"0.39775"
"1986","GO:0071367","cellular response to brassinosteroid stimulus",37,4,3.63,"0.39934"
"1987","GO:0009798","axis specification",37,4,3.63,"0.39934"
"1988","GO:0009808","lignin metabolic process",37,4,3.63,"0.39934"
"1989","GO:0006364","rRNA processing",170,16,16.67,"0.39958"
"1990","GO:0044550","secondary metabolite biosynthetic process",81,8,7.94,"0.40186"
"1991","GO:0000911","cytokinesis by cell plate formation",48,5,4.71,"0.40186"
"1992","GO:0016441","post-transcriptional gene silencing",57,21,5.59,"0.40224"
"1993","GO:1901564","organonitrogen compound metabolic process",2564,325,251.48,"0.40394"
"1994","GO:0009653","anatomical structure morphogenesis",852,104,83.56,"0.40635"
"1995","GO:0007062","sister chromatid cohesion",26,7,2.55,"0.40684"
"1996","GO:0090698","post-embryonic plant morphogenesis",126,12,12.36,"0.40756"
"1997","GO:0030150","protein import into mitochondrial matrix",16,2,1.57,"0.40852"
"1998","GO:0010193","response to ozone",16,2,1.57,"0.40852"
"1999","GO:0010229","inflorescence development",16,2,1.57,"0.40852"
"2000","GO:0071483","cellular response to blue light",16,2,1.57,"0.40852"
"2001","GO:0009581","detection of external stimulus",16,2,1.57,"0.40852"
"2002","GO:0009582","detection of abiotic stimulus",16,2,1.57,"0.40852"
"2003","GO:0006563","L-serine metabolic process",16,2,1.57,"0.40852"
"2004","GO:0048359","mucilage metabolic process involved in seed coat development",16,2,1.57,"0.40852"
"2005","GO:0006534","cysteine metabolic process",16,2,1.57,"0.40852"
"2006","GO:0006536","glutamate metabolic process",16,2,1.57,"0.40852"
"2007","GO:0090068","positive regulation of cell cycle process",16,2,1.57,"0.40852"
"2008","GO:0002218","activation of innate immune response",16,2,1.57,"0.40852"
"2009","GO:0071695","anatomical structure maturation",171,16,16.77,"0.40888"
"2010","GO:0006163","purine nucleotide metabolic process",115,11,11.28,"0.40957"
"2011","GO:0051247","positive regulation of protein metabolic process",68,16,6.67,"0.41368"
"2012","GO:0090150","establishment of protein localization to membrane",71,7,6.96,"0.41709"
"2013","GO:0072657","protein localization to membrane",71,7,6.96,"0.41709"
"2014","GO:0000725","recombinational repair",71,7,6.96,"0.41709"
"2015","GO:0016226","iron-sulfur cluster assembly",27,3,2.65,"0.41717"
"2016","GO:0008154","actin polymerization or depolymerization",27,3,2.65,"0.41717"
"2017","GO:0042542","response to hydrogen peroxide",27,3,2.65,"0.41717"
"2018","GO:0031163","metallo-sulfur cluster assembly",27,3,2.65,"0.41717"
"2019","GO:0009067","aspartate family amino acid biosynthetic process",27,3,2.65,"0.41717"
"2020","GO:0010639","negative regulation of organelle organization",27,3,2.65,"0.41717"
"2021","GO:0006482","protein demethylation",16,7,1.57,"0.41751"
"2022","GO:0008214","protein dealkylation",16,7,1.57,"0.41751"
"2023","GO:0045732","positive regulation of protein catabolic process",19,6,1.86,"0.41784"
"2024","GO:0061136","regulation of proteasomal protein catabolic process",19,6,1.86,"0.41784"
"2025","GO:0010035","response to inorganic substance",908,83,89.06,"0.41815"
"2026","GO:0006766","vitamin metabolic process",60,6,5.88,"0.41854"
"2027","GO:0019287","isopentenyl diphosphate biosynthetic process, mevalonate pathway",6,1,0.59,"0.41886"
"2028","GO:0001933","negative regulation of protein phosphorylation",6,1,0.59,"0.41886"
"2029","GO:0009963","positive regulation of flavonoid biosynthetic process",6,1,0.59,"0.41886"
"2030","GO:0009954","proximal/distal pattern formation",6,1,0.59,"0.41886"
"2031","GO:0009970","cellular response to sulfate starvation",6,1,0.59,"0.41886"
"2032","GO:0030104","water homeostasis",6,1,0.59,"0.41886"
"2033","GO:0009920","cell plate formation involved in plant-type cell wall biogenesis",6,1,0.59,"0.41886"
"2034","GO:0018344","protein geranylgeranylation",6,1,0.59,"0.41886"
"2035","GO:0008655","pyrimidine-containing compound salvage",6,1,0.59,"0.41886"
"2036","GO:0010453","regulation of cell fate commitment",6,1,0.59,"0.41886"
"2037","GO:0061087","positive regulation of histone H3-K27 methylation",6,1,0.59,"0.41886"
"2038","GO:0019755","one-carbon compound transport",6,1,0.59,"0.41886"
"2039","GO:0031061","negative regulation of histone methylation",6,1,0.59,"0.41886"
"2040","GO:0048759","xylem vessel member cell differentiation",6,1,0.59,"0.41886"
"2041","GO:2000144","positive regulation of DNA-templated transcription initiation",6,1,0.59,"0.41886"
"2042","GO:1903830","magnesium ion transmembrane transport",6,1,0.59,"0.41886"
"2043","GO:0090391","granum assembly",6,1,0.59,"0.41886"
"2044","GO:0014074","response to purine-containing compound",6,1,0.59,"0.41886"
"2045","GO:0042138","meiotic DNA double-strand break formation",6,1,0.59,"0.41886"
"2046","GO:0046620","regulation of organ growth",6,1,0.59,"0.41886"
"2047","GO:0006167","AMP biosynthetic process",6,1,0.59,"0.41886"
"2048","GO:0071324","cellular response to disaccharide stimulus",6,1,0.59,"0.41886"
"2049","GO:0071329","cellular response to sucrose stimulus",6,1,0.59,"0.41886"
"2050","GO:0034309","primary alcohol biosynthetic process",6,1,0.59,"0.41886"
"2051","GO:0071491","cellular response to red light",6,1,0.59,"0.41886"
"2052","GO:0033619","membrane protein proteolysis",6,1,0.59,"0.41886"
"2053","GO:0045597","positive regulation of cell differentiation",6,1,0.59,"0.41886"
"2054","GO:0007008","outer mitochondrial membrane organization",6,1,0.59,"0.41886"
"2055","GO:0031334","positive regulation of protein-containing complex assembly",6,1,0.59,"0.41886"
"2056","GO:0005978","glycogen biosynthetic process",6,1,0.59,"0.41886"
"2057","GO:0050665","hydrogen peroxide biosynthetic process",6,1,0.59,"0.41886"
"2058","GO:0006772","thiamine metabolic process",6,1,0.59,"0.41886"
"2059","GO:0009831","plant-type cell wall modification involved in multidimensional cell growth",6,1,0.59,"0.41886"
"2060","GO:0050000","chromosome localization",6,1,0.59,"0.41886"
"2061","GO:0044205","'de novo' UMP biosynthetic process",6,1,0.59,"0.41886"
"2062","GO:0010569","regulation of double-strand break repair via homologous recombination",6,1,0.59,"0.41886"
"2063","GO:0009804","coumarin metabolic process",6,1,0.59,"0.41886"
"2064","GO:0071265","L-methionine biosynthetic process",6,1,0.59,"0.41886"
"2065","GO:0045040","protein insertion into mitochondrial outer membrane",6,1,0.59,"0.41886"
"2066","GO:0000212","meiotic spindle organization",6,1,0.59,"0.41886"
"2067","GO:2000037","regulation of stomatal complex patterning",6,1,0.59,"0.41886"
"2068","GO:0090700","maintenance of plant organ identity",6,1,0.59,"0.41886"
"2069","GO:0010032","meiotic chromosome condensation",6,1,0.59,"0.41886"
"2070","GO:0009088","threonine biosynthetic process",6,1,0.59,"0.41886"
"2071","GO:0080162","endoplasmic reticulum to cytosol auxin transport",6,1,0.59,"0.41886"
"2072","GO:0080182","histone H3-K4 trimethylation",6,1,0.59,"0.41886"
"2073","GO:0080175","phragmoplast microtubule organization",6,1,0.59,"0.41886"
"2074","GO:0048497","maintenance of floral organ identity",6,1,0.59,"0.41886"
"2075","GO:0006086","acetyl-CoA biosynthetic process from pyruvate",6,1,0.59,"0.41886"
"2076","GO:0006607","NLS-bearing protein import into nucleus",6,1,0.59,"0.41886"
"2077","GO:0043266","regulation of potassium ion transport",6,1,0.59,"0.41886"
"2078","GO:0016444","somatic cell DNA recombination",6,1,0.59,"0.41886"
"2079","GO:0010224","response to UV-B",38,4,3.73,"0.41943"
"2080","GO:0034440","lipid oxidation",38,4,3.73,"0.41943"
"2081","GO:1901264","carbohydrate derivative transport",38,4,3.73,"0.41943"
"2082","GO:0051702","biological process involved in interaction with symbiont",38,4,3.73,"0.41943"
"2083","GO:0051321","meiotic cell cycle",195,18,19.13,"0.42194"
"2084","GO:0031399","regulation of protein modification process",102,17,10,"0.42228"
"2085","GO:0009057","macromolecule catabolic process",519,87,50.9,"0.42389"
"2086","GO:0051668","localization within membrane",85,12,8.34,"0.42838"
"2087","GO:0051604","protein maturation",72,7,7.06,"0.43162"
"2088","GO:0000278","mitotic cell cycle",173,20,16.97,"0.43490"
"2089","GO:0044255","cellular lipid metabolic process",554,59,54.34,"0.43538"
"2090","GO:0019318","hexose metabolic process",50,5,4.9,"0.43701"
"2091","GO:0006090","pyruvate metabolic process",50,5,4.9,"0.43701"
"2092","GO:0031401","positive regulation of protein modification process",34,9,3.33,"0.43703"
"2093","GO:0034614","cellular response to reactive oxygen species",22,5,2.16,"0.43827"
"2094","GO:0035304","regulation of protein dephosphorylation",17,2,1.67,"0.43935"
"2095","GO:0034250","positive regulation of cellular amide metabolic process",17,2,1.67,"0.43935"
"2096","GO:0009690","cytokinin metabolic process",17,2,1.67,"0.43935"
"2097","GO:0006084","acetyl-CoA metabolic process",17,2,1.67,"0.43935"
"2098","GO:0006641","triglyceride metabolic process",17,2,1.67,"0.43935"
"2099","GO:0002253","activation of immune response",17,2,1.67,"0.43935"
"2100","GO:0061640","cytoskeleton-dependent cytokinesis",39,4,3.83,"0.43937"
"2101","GO:0070192","chromosome organization involved in meiotic cell cycle",39,4,3.83,"0.43937"
"2102","GO:0072521","purine-containing compound metabolic process",129,12,12.65,"0.44009"
"2103","GO:0072528","pyrimidine-containing compound biosynthetic process",28,3,2.75,"0.44086"
"2104","GO:0003002","regionalization",143,15,14.03,"0.44498"
"2105","GO:0008652","cellular amino acid biosynthetic process",107,10,10.49,"0.44741"
"2106","GO:0042180","cellular ketone metabolic process",107,10,10.49,"0.44741"
"2107","GO:0071669","plant-type cell wall organization or biogenesis",271,27,26.58,"0.44823"
"2108","GO:0050776","regulation of immune response",51,5,5,"0.45441"
"2109","GO:1901657","glycosyl compound metabolic process",85,8,8.34,"0.45578"
"2110","GO:0031349","positive regulation of defense response",44,7,4.32,"0.45742"
"2111","GO:0048364","root development",506,58,49.63,"0.45875"
"2112","GO:0022622","root system development",506,58,49.63,"0.45875"
"2113","GO:0008283","cell population proliferation",40,4,3.92,"0.45909"
"2114","GO:0032787","monocarboxylic acid metabolic process",371,33,36.39,"0.45920"
"2115","GO:0046148","pigment biosynthetic process",108,10,10.59,"0.45932"
"2116","GO:0010605","negative regulation of macromolecule metabolic process",452,102,44.33,"0.45948"
"2117","GO:0090697","post-embryonic plant organ morphogenesis",74,7,7.26,"0.46051"
"2118","GO:0019752","carboxylic acid metabolic process",803,74,78.76,"0.46233"
"2119","GO:0045454","cell redox homeostasis",29,3,2.84,"0.46416"
"2120","GO:0035383","thioester metabolic process",29,3,2.84,"0.46416"
"2121","GO:0032956","regulation of actin cytoskeleton organization",29,3,2.84,"0.46416"
"2122","GO:0006757","ATP generation from ADP",29,3,2.84,"0.46416"
"2123","GO:0006096","glycolytic process",29,3,2.84,"0.46416"
"2124","GO:0006637","acyl-CoA metabolic process",29,3,2.84,"0.46416"
"2125","GO:2000756","regulation of peptidyl-lysine acetylation",9,3,0.88,"0.46863"
"2126","GO:1901983","regulation of protein acetylation",9,3,0.88,"0.46863"
"2127","GO:0035065","regulation of histone acetylation",9,3,0.88,"0.46863"
"2128","GO:0045493","xylan catabolic process",7,1,0.69,"0.46914"
"2129","GO:0044003","modulation by symbiont of host process",7,1,0.69,"0.46914"
"2130","GO:0042372","phylloquinone biosynthetic process",7,1,0.69,"0.46914"
"2131","GO:0042374","phylloquinone metabolic process",7,1,0.69,"0.46914"
"2132","GO:0042326","negative regulation of phosphorylation",7,1,0.69,"0.46914"
"2133","GO:0016120","carotene biosynthetic process",7,1,0.69,"0.46914"
"2134","GO:0016123","xanthophyll biosynthetic process",7,1,0.69,"0.46914"
"2135","GO:0071029","nuclear ncRNA surveillance",7,1,0.69,"0.46914"
"2136","GO:0071046","nuclear polyadenylation-dependent ncRNA catabolic process",7,1,0.69,"0.46914"
"2137","GO:0071035","nuclear polyadenylation-dependent rRNA catabolic process",7,1,0.69,"0.46914"
"2138","GO:0033206","meiotic cytokinesis",7,1,0.69,"0.46914"
"2139","GO:0006360","transcription by RNA polymerase I",7,1,0.69,"0.46914"
"2140","GO:0035435","phosphate ion transmembrane transport",7,1,0.69,"0.46914"
"2141","GO:0006388","tRNA splicing, via endonucleolytic cleavage and ligation",7,1,0.69,"0.46914"
"2142","GO:0019740","nitrogen utilization",7,1,0.69,"0.46914"
"2143","GO:2000142","regulation of DNA-templated transcription initiation",7,1,0.69,"0.46914"
"2144","GO:0009435","NAD biosynthetic process",7,1,0.69,"0.46914"
"2145","GO:0051051","negative regulation of transport",7,1,0.69,"0.46914"
"2146","GO:0006491","N-glycan processing",7,1,0.69,"0.46914"
"2147","GO:0045216","cell-cell junction organization",7,1,0.69,"0.46914"
"2148","GO:1902183","regulation of shoot apical meristem development",7,1,0.69,"0.46914"
"2149","GO:0015908","fatty acid transport",7,1,0.69,"0.46914"
"2150","GO:0044347","cell wall polysaccharide catabolic process",7,1,0.69,"0.46914"
"2151","GO:0010230","alternative respiration",7,1,0.69,"0.46914"
"2152","GO:0010205","photoinhibition",7,1,0.69,"0.46914"
"2153","GO:0043633","polyadenylation-dependent RNA catabolic process",7,1,0.69,"0.46914"
"2154","GO:0043634","polyadenylation-dependent ncRNA catabolic process",7,1,0.69,"0.46914"
"2155","GO:0034330","cell junction organization",7,1,0.69,"0.46914"
"2156","GO:0018216","peptidyl-arginine methylation",7,1,0.69,"0.46914"
"2157","GO:0016559","peroxisome fission",7,1,0.69,"0.46914"
"2158","GO:0042723","thiamine-containing compound metabolic process",7,1,0.69,"0.46914"
"2159","GO:0042724","thiamine-containing compound biosynthetic process",7,1,0.69,"0.46914"
"2160","GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",7,1,0.69,"0.46914"
