Orthogroup	A_coerulea.proteins	A_hypochondriacus.proteins	A_thaliana.proteins	A_vesiculosa.proteins	B_vulgaris.proteins	D_muscipula.proteins	D_spatulata.proteins	G_max.proteins	L_sativa.proteins	P_amilis.proteins	S_lycopersicum.proteins	V_vinifera.proteins	Total
OG0006337	2	2	0	2	2	1	1	5	1	1	1	5	23
OG0006338	3	1	3	0	1	1	2	5	2	1	1	3	23
OG0006339	5	1	2	1	6	2	1	1	1	1	1	1	23
OG0006340	3	1	0	1	0	1	1	4	1	1	4	6	23
OG0006341	1	1	2	3	1	1	2	2	3	3	2	2	23
OG0006342	3	1	3	1	1	2	1	5	3	1	1	1	23
OG0006343	4	1	2	0	1	2	1	1	2	2	2	5	23
OG0006344	1	2	1	1	0	1	2	5	5	2	2	1	23
OG0006345	2	2	2	1	1	2	1	4	3	2	1	2	23
OG0006346	3	3	2	0	1	0	0	4	2	5	2	1	23
OG0006347	3	1	1	1	0	1	2	6	3	2	2	1	23
OG0006348	1	1	2	2	1	1	1	2	4	2	0	6	23
OG0006349	4	2	2	1	1	1	1	2	2	3	1	3	23
OG0006350	1	2	2	0	1	1	0	4	4	2	4	2	23
OG0006351	3	3	2	1	2	1	1	2	1	3	1	3	23
OG0006352	1	1	4	3	1	1	1	4	1	3	1	2	23
OG0006353	2	2	2	2	1	1	1	2	3	3	1	3	23
OG0006354	1	1	3	2	0	1	1	3	6	0	3	2	23
OG0006355	3	1	1	1	1	1	1	4	5	2	1	2	23
OG0006356	4	2	1	1	2	1	1	2	5	2	1	1	23
OG0006357	5	2	4	0	1	1	1	1	5	1	1	1	23
OG0006358	1	1	6	1	1	1	1	5	2	2	1	1	23
OG0006359	1	1	3	2	1	3	1	2	1	3	2	3	23
OG0006360	1	2	4	2	2	1	1	4	3	1	1	1	23
OG0006361	1	2	2	3	1	2	2	2	3	1	3	1	23
OG0006362	1	1	3	1	1	3	1	3	2	2	1	4	23
OG0006363	5	1	2	1	1	1	0	2	4	1	3	2	23
OG0006364	2	1	2	1	1	1	1	4	2	1	2	5	23
OG0006365	2	2	2	2	1	1	1	7	1	2	1	1	23
OG0006366	2	2	2	2	1	1	1	2	2	1	1	6	23
OG0006367	6	1	3	2	2	1	1	2	2	1	1	1	23
OG0006368	2	1	6	0	1	0	1	4	2	1	2	3	23
OG0006369	2	1	2	1	2	1	1	3	1	1	1	7	23
OG0006370	2	1	2	1	1	1	1	3	2	4	1	4	23
OG0006371	1	1	4	1	1	1	1	2	2	2	1	6	23
OG0006372	1	1	2	1	1	3	1	6	2	2	1	2	23
OG0006373	1	1	2	1	2	2	1	4	1	3	1	4	23
OG0006374	3	1	1	3	1	2	1	5	3	1	1	1	23
OG0006375	5	1	1	1	1	2	1	5	2	1	1	2	23
OG0006376	1	0	2	2	3	2	0	3	2	1	1	6	23
OG0006377	2	1	7	1	1	1	1	4	1	2	1	1	23
OG0006378	7	1	3	2	1	1	1	3	1	1	1	1	23
OG0006379	1	2	2	2	1	1	1	3	4	4	1	1	23
OG0006380	1	1	1	1	1	1	1	2	10	1	1	2	23
OG0006381	2	1	2	1	1	1	1	4	1	2	2	5	23
OG0006382	1	1	3	1	1	1	1	5	3	3	2	1	23
OG0006383	2	2	3	2	1	1	1	4	2	2	1	2	23
OG0006384	2	1	1	2	1	0	1	8	2	1	1	3	23
OG0006385	3	1	4	1	1	1	1	3	3	1	1	3	23
OG0006386	1	2	0	3	2	2	2	4	0	4	2	1	23
OG0006387	6	1	2	0	1	0	0	4	5	0	2	2	23
OG0006388	2	2	1	1	1	1	1	2	2	3	2	5	23
OG0006389	1	1	2	1	1	0	1	7	2	5	1	1	23
OG0006390	1	1	1	1	1	1	1	8	2	2	1	3	23
OG0006391	1	3	1	2	2	2	0	2	3	2	1	4	23
OG0006392	2	1	2	2	1	1	1	4	2	2	2	3	23
OG0006393	1	1	5	1	1	2	1	4	2	1	3	1	23
OG0006394	1	1	3	1	1	2	1	7	2	2	1	1	23
OG0006395	2	1	1	3	1	1	1	5	3	2	1	2	23
OG0006396	1	2	1	2	2	2	2	2	3	1	1	4	23
OG0006397	1	2	1	2	2	2	2	2	2	4	1	2	23
OG0006398	4	1	2	1	1	1	1	4	3	1	1	3	23
OG0006399	3	2	3	0	2	0	0	2	2	6	0	3	23
OG0006400	1	1	3	1	2	1	1	3	2	4	1	3	23
OG0006401	3	2	2	1	1	1	1	2	2	5	1	2	23
OG0006402	2	2	2	2	1	1	1	7	1	1	1	2	23
OG0006403	1	1	1	1	1	1	2	6	4	2	1	2	23
OG0006404	4	1	2	1	4	1	1	4	2	1	1	1	23
OG0006405	2	2	2	3	1	1	1	4	1	4	1	1	23
OG0006406	5	1	2	2	1	1	1	2	2	2	2	2	23
OG0006407	1	1	2	4	1	1	1	3	2	1	2	4	23
OG0006408	2	1	2	3	2	2	1	5	1	2	1	1	23
OG0006409	4	1	1	1	1	1	2	2	5	2	1	2	23
OG0006410	1	3	1	1	5	1	1	3	1	4	1	1	23
OG0006411	1	1	2	2	1	1	1	4	5	2	2	1	23
OG0006412	1	1	4	1	1	1	2	4	1	5	1	1	23
OG0006413	11	1	1	0	1	2	0	2	1	2	1	1	23
OG0006414	1	1	2	4	1	2	2	4	2	2	1	1	23
OG0006415	1	2	1	5	1	2	1	3	1	3	1	2	23
OG0006416	1	2	2	1	1	1	1	3	5	1	2	3	23
OG0006417	2	3	2	1	2	1	2	2	3	3	1	1	23
OG0006418	1	1	2	0	1	1	1	8	3	1	1	3	23
OG0006419	2	1	1	1	1	2	1	10	1	1	1	1	23
OG0006420	5	1	2	1	1	1	1	4	2	1	1	3	23
OG0006421	2	1	3	2	3	1	1	5	2	1	1	1	23
OG0006422	1	1	2	6	1	2	2	2	2	2	1	1	23
OG0006423	2	2	3	2	2	1	2	2	3	1	2	1	23
OG0006424	1	1	2	1	1	1	1	1	2	3	1	8	23
OG0006425	3	2	3	1	3	1	1	1	1	2	1	4	23
OG0006426	1	1	2	0	1	1	1	2	3	4	1	6	23
OG0006427	4	1	1	1	1	1	1	1	2	3	1	6	23
OG0006428	5	3	2	2	1	1	1	1	1	2	2	2	23
OG0006429	3	1	1	2	1	1	1	3	2	3	2	3	23
OG0006430	1	1	2	1	1	1	1	7	1	3	1	3	23
OG0006431	3	0	1	0	0	0	0	10	3	2	2	2	23
OG0006432	2	1	1	2	1	1	1	4	3	4	2	1	23
OG0006433	4	1	2	1	1	1	1	1	2	1	1	7	23
OG0006434	2	1	2	1	1	2	2	4	1	3	1	3	23
OG0006435	1	1	1	2	1	4	4	2	1	2	2	2	23
OG0006436	7	2	4	1	0	1	2	2	1	1	1	1	23
OG0006437	5	1	1	2	1	1	1	2	2	1	2	4	23
OG0006438	3	1	2	1	5	1	1	1	1	1	1	5	23
OG0006439	2	1	2	1	1	1	1	7	3	1	2	1	23
OG0006440	4	1	3	1	1	1	1	5	2	2	1	1	23
OG0006441	4	2	2	2	1	2	1	2	2	2	1	2	23
OG0006442	2	1	2	1	1	1	1	7	0	1	1	5	23
OG0006443	2	2	3	2	1	2	1	2	2	2	2	2	23
OG0006444	2	1	5	1	1	1	0	4	1	2	1	4	23
OG0006445	3	1	3	1	1	1	0	4	2	4	1	2	23
OG0006446	1	5	0	1	6	1	1	2	1	3	1	1	23
OG0006447	2	3	1	3	1	1	3	3	1	3	1	1	23
OG0006448	1	2	2	3	1	1	1	2	1	3	1	5	23
OG0006449	1	1	3	1	2	0	1	4	5	1	2	2	23
OG0006450	5	2	1	2	1	1	1	2	2	3	1	2	23
OG0006451	1	1	1	1	1	1	1	1	9	3	2	1	23
OG0006452	2	1	3	3	1	1	1	4	2	1	1	3	23
OG0006453	3	1	2	3	1	1	1	3	2	2	1	3	23
OG0006454	1	1	6	1	1	1	1	1	5	1	3	1	23
OG0006455	2	1	2	1	1	3	1	5	2	1	1	3	23
OG0006456	7	0	0	0	0	0	1	1	5	3	4	2	23
OG0006457	4	1	2	1	1	1	2	2	5	2	1	1	23
OG0006458	1	3	2	0	1	0	0	3	7	2	2	2	23
OG0006459	1	2	1	1	1	1	1	4	3	2	1	5	23
OG0006460	1	1	3	1	2	1	1	1	3	2	3	4	23
OG0006461	1	1	1	1	2	1	1	3	4	2	1	5	23
OG0006462	2	1	4	1	1	1	1	3	2	2	2	3	23
OG0006463	4	1	4	1	1	1	1	6	1	1	1	1	23
OG0006464	1	1	1	2	1	1	1	7	1	2	1	4	23
OG0006465	3	1	3	2	1	1	1	4	2	1	1	3	23
OG0006466	1	1	2	1	3	1	1	4	1	1	2	5	23
OG0006467	2	2	1	2	1	2	1	4	3	1	3	1	23
OG0006468	2	0	1	2	1	1	3	2	4	3	3	1	23
OG0006469	1	1	1	1	1	2	1	2	2	1	1	9	23
OG0006470	1	1	2	2	1	1	2	3	6	1	1	2	23
OG0006471	2	2	0	0	1	0	0	6	2	1	1	8	23
OG0006472	2	1	2	1	1	1	2	4	2	1	1	5	23
OG0006473	3	1	2	0	1	0	0	3	2	2	1	8	23
OG0006474	2	2	2	2	2	1	1	5	1	2	1	2	23
OG0006475	3	1	3	1	1	1	1	2	2	3	1	4	23
OG0006476	1	1	1	1	2	3	1	3	2	5	2	1	23
OG0006477	3	1	2	1	2	1	1	4	3	1	1	3	23
OG0006478	23	0	0	0	0	0	0	0	0	0	0	0	23
OG0006479	2	1	1	1	1	1	1	6	3	4	1	1	23
OG0006480	5	1	2	2	1	1	1	2	3	1	1	3	23
OG0006481	2	2	1	1	1	1	1	5	3	2	1	3	23
OG0006482	2	2	5	1	1	1	1	5	2	1	1	1	23
OG0006483	2	1	2	2	1	2	1	8	1	1	1	1	23
OG0006484	2	1	2	3	1	1	1	2	4	1	2	3	23
OG0006485	1	1	1	0	1	0	0	4	3	2	2	8	23
OG0006486	3	1	2	1	3	0	1	2	2	3	1	4	23
OG0006487	1	0	2	1	1	1	1	6	1	1	2	6	23
OG0006488	1	1	2	1	1	2	1	4	1	2	3	4	23
OG0006489	1	1	1	1	1	1	1	3	1	1	1	10	23
OG0006490	2	1	1	1	1	1	1	3	3	1	1	7	23
OG0006491	3	2	1	2	1	1	1	1	2	5	1	3	23
OG0006492	1	2	1	2	1	1	1	1	4	2	2	5	23
OG0006493	2	1	1	2	1	1	1	8	3	1	1	1	23
OG0006494	2	1	5	1	1	0	1	6	1	1	1	3	23
OG0006495	9	2	1	1	1	0	1	2	1	1	1	3	23
OG0006496	2	3	1	2	1	2	0	4	4	1	2	1	23
OG0006497	1	2	2	2	1	1	1	5	2	2	1	3	23
OG0006498	1	1	4	1	1	1	1	2	2	2	1	6	23
OG0006499	2	0	4	0	1	0	0	9	0	1	2	4	23
OG0006500	2	2	3	2	1	1	1	4	4	1	1	1	23
OG0006501	1	3	2	3	1	2	1	4	3	1	1	1	23
OG0006502	2	1	1	2	1	2	2	2	4	4	1	1	23
OG0006503	2	2	2	2	1	1	1	2	2	3	1	4	23
OG0006504	1	1	2	2	1	1	1	8	1	2	2	1	23
OG0006505	1	1	2	2	1	1	1	3	3	3	1	4	23
OG0006506	2	2	0	2	1	1	2	5	2	1	2	3	23
OG0006507	2	1	1	2	1	1	1	4	2	3	1	4	23
OG0006508	1	1	3	1	1	2	1	2	2	2	1	6	23
OG0006509	1	1	2	1	4	1	1	4	2	1	1	4	23
OG0006510	5	0	2	2	1	1	1	4	2	1	1	3	23
OG0006511	4	1	1	2	1	1	1	3	2	3	2	2	23
OG0006512	1	0	4	0	1	0	0	9	5	0	2	1	23
OG0006513	2	2	1	0	1	1	1	1	3	1	0	10	23
OG0006514	2	1	1	1	1	1	1	2	4	3	1	5	23
OG0006515	1	1	4	2	1	1	1	5	3	1	2	1	23
OG0006516	2	1	0	2	1	1	1	5	2	3	1	4	23
OG0006517	2	1	6	2	1	1	1	2	2	1	1	3	23
OG0006518	2	2	3	1	1	1	1	3	2	4	1	2	23
OG0006519	1	1	5	1	1	1	1	3	2	2	1	4	23
OG0006520	2	2	3	2	1	1	1	2	3	2	1	3	23
OG0006521	2	1	2	2	1	1	1	4	3	2	2	2	23
OG0006522	1	1	1	2	2	2	1	4	4	2	1	2	23
OG0006523	1	2	3	0	2	0	0	2	5	3	3	2	23
OG0006524	3	1	3	1	1	1	1	2	2	2	1	5	23
OG0006525	1	1	1	2	1	1	1	2	4	2	1	6	23
OG0006526	1	1	6	1	1	1	1	7	1	1	1	1	23
OG0006527	2	1	2	1	4	1	1	4	1	2	1	3	23
OG0006528	2	2	3	3	1	2	1	2	2	3	1	1	23
OG0006529	2	1	3	2	1	1	1	4	2	2	2	2	23
OG0006530	2	1	4	1	1	1	1	4	3	1	2	2	23
OG0006531	1	1	5	1	2	2	2	3	1	2	1	2	23
OG0006532	1	1	1	2	1	1	1	6	1	5	2	1	23
OG0006533	2	2	2	2	1	1	1	2	4	1	2	3	23
OG0006534	1	3	2	2	2	3	1	2	2	2	2	1	23
OG0006535	1	1	6	1	1	1	1	2	5	1	2	1	23
OG0006536	1	1	2	2	1	1	2	6	2	1	2	2	23
OG0006537	1	2	3	1	2	2	1	3	2	2	1	3	23
OG0006538	2	1	2	1	1	1	1	5	2	4	2	1	23
OG0006539	1	1	2	2	1	0	1	5	5	2	1	2	23
OG0006540	1	2	2	2	2	2	2	2	3	2	2	1	23
OG0006541	2	1	1	1	1	1	1	2	2	1	1	9	23
OG0006542	2	1	2	1	1	1	1	2	2	2	1	7	23
OG0006543	2	1	3	1	1	1	1	2	3	1	1	6	23
OG0006544	1	3	1	2	2	1	2	5	1	1	1	3	23
OG0006545	2	1	7	1	1	0	0	3	3	1	1	3	23
OG0006546	3	1	2	5	1	0	3	2	2	1	2	1	23
OG0006547	1	1	3	2	1	2	1	2	1	3	1	5	23
OG0006548	3	1	2	2	1	1	1	2	3	1	3	3	23
OG0006549	1	2	4	1	1	1	1	6	3	1	1	1	23
OG0006550	1	1	2	1	1	1	1	4	2	5	2	2	23
OG0006551	2	2	1	1	1	1	0	7	1	1	5	1	23
OG0006552	3	1	1	1	1	1	1	3	2	4	1	4	23
OG0006553	6	1	5	1	1	1	1	2	2	1	1	1	23
OG0006554	1	3	6	1	2	1	1	1	3	1	2	1	23
OG0006555	1	1	2	2	1	1	1	1	2	4	1	6	23
OG0006556	2	1	2	3	1	1	1	3	4	2	2	1	23
OG0006557	6	1	3	0	1	0	0	3	1	1	2	5	23
OG0006558	1	1	3	1	1	1	1	5	2	2	1	4	23
OG0006559	4	1	3	1	1	1	1	3	1	1	2	4	23
OG0006560	2	1	1	0	1	1	1	5	3	2	1	5	23
OG0006561	1	2	1	2	4	2	2	5	1	1	1	1	23
OG0006562	1	2	2	1	1	1	1	5	2	1	1	5	23
OG0006563	3	0	1	1	0	1	1	7	2	3	1	3	23
OG0006564	1	2	2	3	1	1	3	3	3	3	0	1	23
OG0006565	3	1	1	1	1	1	1	3	3	1	1	6	23
OG0006566	1	2	2	2	2	0	1	6	3	1	2	1	23
OG0006567	1	2	2	1	1	1	1	4	1	2	1	6	23
OG0006568	1	1	2	2	1	1	1	2	3	2	3	4	23
OG0006569	2	1	2	2	1	1	1	5	3	2	2	1	23
OG0006570	1	2	2	5	1	1	2	3	2	1	2	1	23
OG0006571	1	4	1	1	1	2	1	3	2	4	2	1	23
OG0006572	2	1	1	1	1	1	1	5	2	1	1	6	23
OG0006573	3	1	4	2	2	2	1	2	2	2	1	1	23
OG0006574	4	1	1	1	1	1	1	4	3	2	1	3	23
OG0006575	1	1	0	2	1	1	1	10	2	1	1	2	23
OG0006576	1	1	9	1	1	1	1	2	2	1	1	2	23
OG0006577	1	1	3	2	1	0	3	4	1	1	2	4	23
OG0006578	2	1	2	1	1	1	2	4	1	4	2	2	23
OG0006579	2	1	1	1	1	1	1	2	2	1	1	9	23
OG0006580	3	1	1	1	3	0	2	3	2	1	4	2	23
OG0006581	1	1	1	1	1	1	1	4	2	7	1	2	23
OG0006582	1	2	3	2	2	1	2	0	2	1	2	5	23
OG0006583	2	1	3	3	2	2	0	4	2	1	1	2	23
OG0006584	2	1	6	2	1	1	1	3	1	1	1	3	23
OG0006585	1	2	3	1	1	1	1	6	2	1	1	3	23
OG0006586	1	1	1	1	1	1	0	5	1	1	1	9	23
OG0006587	1	2	3	0	1	0	0	11	0	1	1	3	23
OG0006588	1	1	1	1	1	3	1	2	2	1	2	7	23
OG0006589	1	2	1	2	2	2	1	2	3	4	1	2	23
OG0006590	1	2	1	1	1	1	1	5	5	3	1	1	23
OG0006591	2	1	3	0	1	1	1	5	2	2	2	3	23
OG0006592	1	1	8	2	2	1	1	2	1	1	2	1	23
OG0006593	5	1	3	1	1	1	1	2	1	1	1	5	23
OG0006594	2	1	2	2	1	2	1	5	1	4	1	1	23
OG0006595	1	1	5	1	1	1	2	3	3	1	1	3	23
OG0006596	2	1	0	1	2	1	1	4	2	3	3	3	23
OG0006597	1	3	1	0	2	3	0	6	1	1	2	3	23
OG0006598	3	3	2	3	1	1	1	4	1	2	2	0	23
OG0006599	2	1	4	2	1	1	1	2	2	1	2	4	23
OG0006600	1	1	7	2	4	1	1	2	2	0	1	1	23
OG0006601	1	1	3	1	0	1	1	8	2	3	1	1	23
OG0006602	1	2	2	1	1	1	1	5	4	1	2	2	23
OG0006603	1	4	3	0	3	0	0	4	2	1	2	3	23
OG0006604	6	1	3	1	1	1	1	2	2	1	1	3	23
OG0006605	1	1	2	1	7	1	1	4	2	1	1	1	23
OG0006606	4	1	1	1	1	1	0	2	2	4	1	5	23
OG0006607	1	2	2	2	1	1	1	4	3	2	2	2	23
OG0006608	2	2	2	3	1	2	1	3	2	1	3	1	23
OG0006609	2	1	4	1	1	1	1	1	1	4	2	4	23
OG0006610	1	1	1	3	1	2	1	3	2	2	3	3	23
OG0006611	4	1	5	1	2	0	1	3	3	1	1	1	23
OG0006612	1	2	2	1	1	1	1	6	1	1	1	5	23
OG0006613	9	1	2	1	1	1	1	1	1	1	1	3	23
OG0006614	2	1	5	2	1	1	1	4	2	1	1	2	23
OG0006615	1	2	1	2	3	2	2	3	2	2	1	2	23
OG0006616	1	1	3	2	2	2	2	4	2	2	1	1	23
OG0006617	1	1	2	1	0	1	1	4	1	4	1	6	23
OG0006618	2	1	6	1	1	1	0	2	2	3	1	3	23
OG0006619	5	1	0	0	2	0	0	2	6	1	2	4	23
OG0006620	1	1	4	1	1	1	0	2	1	1	1	9	23
OG0006621	3	1	3	1	1	1	1	5	3	2	1	1	23
OG0006622	5	1	2	1	1	1	1	3	3	3	1	1	23
OG0006623	2	1	1	1	1	1	1	1	2	2	2	8	23
OG0006624	1	1	1	2	1	1	5	2	1	3	2	3	23
OG0006625	1	1	1	3	1	1	2	4	2	2	0	5	23
OG0006626	2	1	2	2	1	3	1	5	3	1	1	1	23
OG0006627	1	2	3	2	2	1	3	2	1	2	3	1	23
OG0006628	5	3	1	1	1	1	1	5	2	1	1	1	23
OG0006629	1	1	1	1	1	1	1	2	3	1	4	6	23
OG0006630	5	1	4	1	1	1	2	1	2	3	1	1	23
OG0006631	2	1	4	2	1	2	2	2	2	2	1	2	23
OG0006632	4	1	3	2	1	2	1	4	1	1	1	2	23
OG0006633	2	1	6	1	1	1	1	2	2	1	1	4	23
OG0006634	1	2	2	2	1	1	1	4	2	2	3	2	23
OG0006635	1	1	1	1	1	1	1	3	1	2	1	9	23
OG0006636	1	1	3	3	1	1	1	2	3	2	1	4	23
OG0006637	2	1	1	2	1	1	1	7	1	2	2	2	23
OG0006638	4	1	1	1	1	1	1	3	6	2	1	1	23
OG0006639	2	2	1	0	1	0	0	5	4	2	2	4	23
OG0006640	1	1	2	1	1	0	1	2	1	4	5	4	23
OG0006641	3	1	2	1	1	1	1	3	2	0	1	7	23
OG0006642	1	0	10	0	1	0	0	2	4	3	1	1	23
OG0006643	2	1	2	2	1	2	1	4	2	2	1	3	23
OG0006644	1	2	1	1	1	1	1	6	4	1	1	3	23
OG0006645	3	1	3	1	1	0	1	2	1	1	1	8	23
OG0006646	2	1	1	1	0	1	1	3	2	1	1	9	23
OG0006647	2	1	2	4	1	2	2	3	2	2	1	1	23
OG0006648	2	1	2	1	1	1	1	1	2	1	1	9	23
OG0006649	1	1	3	2	1	1	2	4	3	2	1	2	23
OG0006650	1	1	3	1	1	2	2	4	2	2	2	2	23
OG0006651	2	1	2	1	1	1	1	3	4	3	1	3	23
OG0006652	1	2	3	1	1	1	1	4	3	2	2	2	23
OG0006653	1	1	3	0	1	1	1	5	2	3	2	3	23
OG0006654	3	1	1	1	1	0	1	7	2	4	1	1	23
OG0006655	2	2	2	2	1	1	1	3	2	1	3	3	23
OG0006656	1	1	4	1	2	1	1	3	2	2	1	4	23
OG0006657	1	2	2	2	1	1	1	4	2	2	1	4	23
OG0006658	1	1	2	2	1	1	1	5	2	3	1	3	23
OG0006659	2	2	2	1	1	1	1	4	2	2	1	4	23
OG0006660	1	2	3	0	3	0	0	2	3	3	2	4	23
OG0006661	1	1	1	1	7	1	1	3	2	1	1	3	23
OG0006662	3	1	2	1	2	1	1	2	3	5	1	1	23
OG0006663	1	1	6	0	1	1	1	2	2	4	1	3	23
OG0006664	1	2	2	5	1	2	1	3	1	1	3	1	23
OG0006665	2	1	3	2	1	2	2	3	1	1	1	4	23
OG0006666	5	1	4	1	1	2	1	1	2	2	2	1	23
OG0006667	3	1	3	1	1	2	1	2	1	1	1	6	23
OG0006668	2	1	10	0	1	1	1	3	1	1	1	1	23
OG0006669	2	1	1	1	1	1	1	2	5	1	1	6	23
OG0006670	6	1	6	1	1	0	1	2	1	1	1	2	23
OG0006671	1	2	5	0	2	0	0	6	3	1	1	2	23
OG0006672	2	1	4	1	1	1	1	2	2	3	1	4	23
OG0006673	1	1	2	1	1	1	1	10	1	1	1	2	23
OG0006674	2	1	3	0	1	1	1	5	3	1	1	4	23
OG0006675	5	0	10	0	1	0	0	1	2	1	1	2	23
OG0006676	2	1	2	1	3	2	1	5	2	1	1	2	23
OG0006677	1	1	1	2	1	1	2	4	4	2	2	2	23
OG0006678	1	1	3	2	1	1	1	6	4	1	1	1	23
OG0006679	2	1	1	2	1	1	1	4	1	2	1	6	23
OG0006680	1	1	1	1	2	1	1	3	6	4	1	1	23
OG0006681	3	0	0	0	0	0	0	7	5	0	4	4	23
OG0006682	1	2	1	2	1	2	1	3	2	4	1	3	23
OG0006683	1	2	1	2	1	1	1	5	4	2	2	1	23
OG0006684	1	1	1	1	8	1	1	4	2	1	1	1	23
OG0006685	1	2	3	2	1	1	1	4	4	1	1	2	23
OG0006686	1	1	2	3	2	1	2	3	3	2	1	2	23
OG0006687	1	1	1	6	1	2	1	4	3	1	1	1	23
OG0006688	1	1	2	1	1	1	1	8	2	2	1	2	23
OG0006689	1	2	2	5	1	2	1	4	1	1	1	2	23
OG0006690	1	1	4	3	1	1	2	2	2	3	2	1	23
OG0006691	2	2	6	2	1	1	1	1	2	2	2	1	23
OG0006692	6	1	2	1	1	1	1	3	3	1	1	2	23
OG0006693	2	1	3	1	1	2	1	2	2	3	1	4	23
OG0006694	2	1	1	1	1	2	1	5	1	1	1	6	23
OG0006695	1	1	4	1	1	1	2	2	2	3	1	4	23
OG0006696	1	2	4	0	3	0	3	0	1	5	2	2	23
OG0006697	1	1	1	2	1	2	2	1	1	3	2	6	23
OG0006698	3	1	3	1	1	1	1	0	6	1	3	2	23
OG0006699	4	1	0	0	1	2	0	7	1	2	2	3	23
OG0006700	1	1	2	1	1	2	2	4	3	2	2	2	23
OG0006701	1	2	4	2	1	3	1	2	2	1	3	1	23
OG0006702	1	1	3	1	1	1	1	4	1	2	1	6	23
OG0006703	4	1	1	1	3	1	1	2	2	1	1	5	23
OG0006704	1	1	3	2	1	1	1	3	2	4	1	3	23
OG0006705	5	1	6	0	1	0	0	3	3	1	2	1	23
OG0006706	1	2	3	2	1	1	2	4	2	1	2	2	23
OG0006707	1	1	1	2	1	1	1	6	3	2	2	2	23
OG0006708	2	1	5	1	0	1	1	5	6	1	0	0	23
OG0006709	1	1	1	4	1	2	1	3	3	1	1	4	23
OG0006710	4	1	1	1	1	1	1	5	2	1	2	3	23
OG0006711	3	1	1	1	0	1	1	5	2	2	0	6	23
OG0006712	1	1	4	0	4	0	0	4	2	3	1	3	23
OG0006713	1	1	1	4	1	1	2	2	3	5	1	1	23
OG0006714	1	1	1	1	1	1	1	6	2	2	1	5	23
OG0006715	7	1	1	1	1	1	1	2	2	1	1	4	23
OG0006716	1	1	1	1	1	2	1	5	5	1	1	3	23
OG0006717	1	3	2	1	1	1	1	2	5	2	3	1	23
OG0006718	1	2	2	3	4	1	1	2	4	1	1	1	23
OG0006719	2	1	1	1	1	2	1	2	1	5	2	4	23
OG0006720	1	1	1	1	1	1	1	3	1	4	2	6	23
OG0006721	1	1	5	1	1	1	1	4	1	1	1	5	23
OG0006722	6	1	2	0	1	1	1	2	2	5	1	1	23
OG0006723	1	2	3	2	1	2	1	4	1	2	2	2	23
OG0006724	1	1	1	2	2	1	1	6	1	2	1	4	23
OG0006725	2	1	5	1	1	1	1	5	2	1	1	2	23
OG0006726	4	2	2	2	1	1	1	3	2	3	1	1	23
OG0006727	4	1	2	2	1	1	1	4	3	1	1	2	23
OG0006728	1	2	1	2	2	2	2	2	1	2	2	4	23
OG0006729	1	1	4	1	2	1	1	3	3	2	3	1	23
OG0006730	1	1	1	1	1	2	1	3	4	1	4	3	23
OG0006731	1	2	4	2	1	1	1	2	1	3	2	3	23
OG0006732	1	0	3	0	1	0	0	8	2	2	2	4	23
OG0006733	3	1	1	0	1	0	0	7	2	1	1	6	23
OG0006734	2	2	1	2	1	1	1	7	3	1	1	1	23
OG0006735	5	1	2	1	1	1	1	4	1	2	1	3	23
OG0006736	1	2	4	1	1	2	1	1	2	1	1	6	23
OG0006737	1	1	0	2	1	2	2	2	0	2	0	10	23
OG0006738	2	1	4	1	1	3	1	3	2	1	1	3	23
OG0006739	3	1	2	1	1	1	1	2	2	1	2	6	23
OG0006740	1	1	1	2	1	2	1	6	2	2	2	2	23
OG0006741	1	2	2	0	5	0	0	3	5	3	1	1	23
OG0006742	1	2	3	3	1	2	2	2	2	2	2	1	23
OG0006743	2	1	4	3	1	1	1	1	4	2	2	1	23
OG0006744	2	2	5	0	1	0	0	2	2	1	1	7	23
OG0006745	3	1	4	1	1	1	1	3	4	1	1	2	23
OG0006746	4	1	0	2	1	2	1	6	2	1	1	2	23
OG0006747	1	1	1	3	2	1	1	2	2	3	1	5	23
OG0006748	1	1	2	2	1	2	1	3	1	2	1	6	23
OG0006749	1	2	1	1	1	1	1	2	6	2	2	3	23
OG0006750	2	1	6	1	1	1	1	3	1	3	1	2	23
OG0006751	1	1	2	4	2	1	1	2	1	3	3	2	23
OG0006752	2	1	2	1	1	1	1	4	1	2	1	6	23
OG0006753	1	1	0	0	2	0	0	6	1	3	6	3	23
OG0006754	1	2	2	3	1	1	2	4	2	1	2	2	23
OG0006755	3	1	2	1	1	1	1	2	3	2	1	5	23
OG0006756	2	1	3	4	1	1	1	3	2	1	1	3	23
OG0006757	3	1	1	6	1	1	1	4	2	1	1	1	23
OG0006758	4	1	0	1	1	1	1	5	3	1	1	4	23
OG0006759	5	1	1	1	1	2	0	2	2	3	2	3	23
OG0006760	2	1	1	3	1	1	1	3	2	2	2	4	23
OG0006761	1	1	4	1	2	1	1	5	1	1	1	4	23
OG0006762	2	1	1	2	1	1	1	4	2	2	1	5	23
OG0006763	1	1	3	1	1	1	1	4	3	4	2	1	23
OG0006764	1	0	2	2	1	1	1	5	6	2	1	1	23
OG0006765	8	0	1	1	3	1	1	5	0	0	0	3	23
OG0006766	1	1	3	2	1	1	2	3	2	1	1	5	23
OG0006767	1	2	3	2	1	1	1	3	2	1	2	4	23
OG0006768	1	1	2	0	1	2	1	7	4	2	1	1	23
