"","target_id","ATgene_ID","TopBLASTHit_Name","tissue","module"
"2557","Dm_00004445","AT5G04500.1","GLUCOSAMINE INOSITOLPHOSPHORYLCERAMIDE TRANSFERASE 1","GlIn",3
"2558","Dm_00013752","AT4G29130.1","GLUCOSE INSENSITIVE 2, hexokinase 1, ARABIDOPSIS THALIANA HEXOKINASE 1",NA,3
"2559","Dm_00013042","AT5G17330.1","GLUTAMATE DECARBOXYLASE 1, glutamate decarboxylase",NA,3
"2560","Dm_00019509","AT5G07440.2","glutamate dehydrogenase 2","Ro",3
"2561","Dm_00000699","AT5G11210.1","glutamate receptor 2.5, ARABIDOPSIS THALIANA GLU",NA,3
"2562","Dm_00000160","AT1G42540.4","glutamate receptor 3.3",NA,3
"2563","Dm_00011353","AT1G05200.6","glutamate receptor 3.4",NA,3
"2564","Dm_00000968","AT3G48730.1","glutamate-l-semialdehyde aminomutase, ""glutamate-1-semialdehyde 2,1-aminomutase 2""",NA,3
"2565","Dm_00003667","AT4G31730.1","glutamine dumper 1","Ro",3
"2566","Dm_00010869","AT3G47340.1","glutamine-dependent asparagine synthase 1, DARK INDUCIBLE 6, ARABIDOPSIS THALIANA GLUTAMINE-DEPENDENT ASPARAGINE SYNTHASE 1",NA,3
"2567","Dm_00010587","AT1G58290.1","glutamyl-tRNA reductase, Arabidopsis thaliana hemA 1",NA,3
"2568","Dm_00017639","AT3G54900.1","GLUTAREDOXIN, CAX interacting protein 1",NA,3
"2569","Dm_00011179","AT4G11600.1","glutathione peroxidase 6",NA,3
"2570","Dm_00017191","AT3G54660.1","glutathione reductase, GRISEA 2",NA,3
"2571","Dm_00004210","AT1G10370.1","GLUTATHIONE S-TRANSFERASE 30B, GLUTATHIONE S-TRANSFERASE 30, GLUTATHIONE S-TRANSFERASE TAU 17, GLUTATHIONE S-TRANSFERASE U17, EARLY-RESPONSIVE TO DEHYDRATION 9","GlIn",3
"2572","Dm_00015195","AT1G10370.1","GLUTATHIONE S-TRANSFERASE 30B, GLUTATHIONE S-TRANSFERASE 30, GLUTATHIONE S-TRANSFERASE TAU 17, GLUTATHIONE S-TRANSFERASE U17, EARLY-RESPONSIVE TO DEHYDRATION 9","GlCo",3
"2573","Dm_00015195","AT1G10370.1","GLUTATHIONE S-TRANSFERASE 30B, GLUTATHIONE S-TRANSFERASE 30, GLUTATHIONE S-TRANSFERASE TAU 17, GLUTATHIONE S-TRANSFERASE U17, EARLY-RESPONSIVE TO DEHYDRATION 9","GlIn",3
"2574","Dm_00018921","AT3G09270.1","glutathione S-transferase TAU 8","GlIn",3
"2575","Dm_00005152","AT5G27380.1","glutathione synthetase 2","Gl",3
"2576","Dm_00010494","AT3G24170.3","glutathione-disulfide reductase",NA,3
"2577","Dm_00000316","AT1G13440.1","glyceraldehyde-3-phosphate dehydrogenase C2, GLYCERALDEHYDE-3-PHOSPHATE DEHYDROGENASE C-2",NA,3
"2578","Dm_00004130","AT4G26690.1","Glycerophosphodiester phosphodiesterase (GDPD) like 3, MUTANT ROOT HAIR 5, GLYCEROPHOSPHODIESTERASE-LIKE 2, SHAVEN 3","Ro",3
"2579","Dm_00006794","AT5G08030.2","glycerophosphodiester phosphodiesterase 6","GlCo",3
"2580","Dm_00006794","AT5G08030.2","glycerophosphodiester phosphodiesterase 6","GlIn",3
"2581","Dm_00020476","AT1G10270.1","glycine-rich protein 23, glutamine-rich protein 23",NA,3
"2582","Dm_00020236","AT2G21060.1","glycine-rich protein 2B, COLD SHOCK DOMAIN PROTEIN 4",NA,3
"2583","Dm_00010471","AT5G61030.2","glycine-rich RNA-binding protein 3, RNA-binding glycine-rich protein A7",NA,3
"2584","Dm_00008658","AT1G08280.1","glycosyltransferase 29A","GlIn",3
"2585","Dm_00017863","AT1G08280.1","glycosyltransferase 29A","GlCo",3
"2586","Dm_00017863","AT1G08280.1","glycosyltransferase 29A","GlIn",3
"2587","Dm_00006486","AT1G80160.1","glyoxylase I 7",NA,3
"2588","Dm_00014515","AT3G13870.2","GOLGI MUTANT 8, ROOT HAIR DEFECTIVE 3",NA,3
"2589","Dm_00003496","AT1G76340.1","golgi nucleotide sugar transporter 3, GOLGI GDP-L-GALACTOSE TRANSPORTER1",NA,3
"2590","Dm_00010680","AT3G27530.1","golgin candidate 6, MAIGO 4",NA,3
"2591","Dm_00003609","AT4G32430.1","Growing slowly 1",NA,3
"2592","Dm_00001479","AT4G24150.3","growth-regulating factor 8",NA,3
"2593","Dm_00017185","AT5G13190.1","GSH-induced LITAF domain protein",NA,3
"2594","Dm_00008803","AT1G13450.1","GT-1",NA,3
"2595","Dm_00021033","AT3G57550.2","GUANYLATE KINAS 2, guanylate kinase",NA,3
"2596","Dm_00009528","AT2G38840.1","GUANYLATE-BINDING PROTEIN-LIKE 2",NA,3
"2597","Dm_00000695","AT5G45920.4","Guard-cell-enriched GDSL Lipase 28",NA,3
"2598","Dm_00015946","AT1G01910.4","Guided Entry of Tail-anchored protein 3a",NA,3
"2599","Dm_00000738","AT5G57350.3","H(+)-ATPase 3, ARABIDOPSIS THALIANA ARABIDOPSIS H(+)-ATPASE",NA,3
"2600","Dm_00004749","AT2G24520.4","H(+)-ATPase 5",NA,3
"2601","Dm_00000274","AT3G42640.1","H(+)-ATPase 8",NA,3
"2602","Dm_00003854","AT2G37970.1","haem-binding protein 2, cytosolic heme (tetrapyrrole) binding protein 2",NA,3
"2603","Dm_00005990","AT3G18030.1","HAL3-like protein A, HALOTOLERANCE DETERMINANT 3, ARABIDOPSIS THALIANA HAL3-LIKE PROTEIN A",NA,3
"2604","Dm_00000119","AT1G20200.1","HAPLESS 15, EMBRYO DEFECTIVE 2719",NA,3
"2605","Dm_00012390","AT1G30450.4","HAPLESS 5, cation-chloride co-transporter 1",NA,3
"2606","Dm_00013503","AT4G21150.3","HAPLESS 6, RIBOPHORIN II",NA,3
"2607","Dm_00018321","AT4G21150.3","HAPLESS 6, RIBOPHORIN II",NA,3
"2608","Dm_00005840","AT5G10010.1","HEAT INTOLERANT 4",NA,3
"2609","Dm_00009113","AT5G59720.1","heat shock protein 18.2",NA,3
"2610","Dm_00008602","AT3G23990.1","heat shock protein 60, HEAT SHOCK PROTEIN 60-3B",NA,3
"2611","Dm_00019690","AT3G23990.1","heat shock protein 60, HEAT SHOCK PROTEIN 60-3B",NA,3
"2612","Dm_00007933","AT4G16660.1","heat shock protein 70",NA,3
"2613","Dm_00006254","AT5G52640.1","HEAT SHOCK PROTEIN 90-1, heat shock protein 90.1, HEAT SHOCK PROTEIN 83, HEAT SHOCK PROTEIN 81-1",NA,3
"2614","Dm_00001516","AT5G56000.1","HEAT SHOCK PROTEIN 90.4, HEAT SHOCK PROTEIN 81.4",NA,3
"2615","Dm_00001892","AT5G56000.1","HEAT SHOCK PROTEIN 90.4, HEAT SHOCK PROTEIN 81.4",NA,3
"2616","Dm_00009899","AT2G04030.1","HEAT SHOCK PROTEIN 90.5, EMBRYO DEFECTIVE 1956, HEAT SHOCK PROTEIN 88.1",NA,3
"2617","Dm_00010472","AT3G07770.3","HEAT SHOCK PROTEIN 90.6, HEAT SHOCK PROTEIN 89.1, HEAT SHOCK PROTEIN 90-6",NA,3
"2618","Dm_00003725","AT1G79930.1","heat shock protein 91",NA,3
"2619","Dm_00010669","AT5G50920.1","HEAT SHOCK PROTEIN 93-V, CLPC homologue 1, DE-REGULATED CAO ACCUMULATION 1",NA,3
"2620","Dm_00001943","AT1G67970.1","heat shock transcription factor  A8",NA,3
"2621","Dm_00004317","AT5G03720.2","heat shock transcription factor A3, ARABIDOPSIS THALIANA HEAT SHOCK TRANSCRIPTION FACTOR A3",NA,3
"2622","Dm_00018785","AT2G19540.1","heat stress tolerant DWD 1",NA,3
"2623","Dm_00017898","AT1G66240.1","HEAVY METAL ASSOCIATED PROTEIN 14, homolog of anti-oxidant 1",NA,3
"2624","Dm_00006684","AT5G03380.1","HEAVY METAL ASSOCIATED PROTEIN 43","GlIn",3
"2625","Dm_00000197","AT5G24580.2","HEAVY METAL ASSOCIATED PROTEIN 47","Fl",3
"2626","Dm_00000197","AT5G24580.2","HEAVY METAL ASSOCIATED PROTEIN 47","GlIn",3
"2627","Dm_00010854","AT5G60800.1","HEAVY METAL ASSOCIATED PROTEIN 53, EAVY METAL-ASSOCIATED ISOPRENYLATED PLANT PROTEIN3","Gl",3
"2628","Dm_00011136","AT1G63440.1","heavy metal atpase 5, HEAVY METAL ASSOCIATED PROTEIN 12",NA,3
"2629","Dm_00004072","AT1G01490.4","Heavy Metal Protein 1",NA,3
"2630","Dm_00001642","AT4G37680.5","heptahelical protein 4",NA,3
"2631","Dm_00006589","AT1G31500.2","HESPERIN, catabolite repressor 4d",NA,3
"2632","Dm_00003547","AT3G04720.1","HEVEIN-LIKE, pathogenesis-related 4","GlCo",3
"2633","Dm_00003547","AT3G04720.1","HEVEIN-LIKE, pathogenesis-related 4","GlIn",3
"2634","Dm_00002531","AT5G63620.1","hexenal response 2",NA,3
"2635","Dm_00014157","AT1G50460.3","hexokinase-like 1","GlCo",3
"2636","Dm_00004914","AT1G62400.1","high leaf temperature 1","GlCo",3
"2637","Dm_00004914","AT1G62400.1","high leaf temperature 1","GlIn",3
"2638","Dm_00018208","AT4G10310.1","high-affinity K+ transporter 1","TrCor",3
"2639","Dm_00005029","AT2G30620.2","Histone 1.2",NA,3
"2640","Dm_00016885","AT5G65360.1","histone 3.1","Fl",3
"2641","Dm_00019242","AT5G65360.1","histone 3.1","Fl",3
"2642","Dm_00019242","AT5G65360.1","histone 3.1","Ro",3
"2643","Dm_00004320","AT3G44750.2","histone deacetylase 3, HISTONE DEACETYLASE 2A",NA,3
"2644","Dm_00007114","AT3G44750.2","histone deacetylase 3, HISTONE DEACETYLASE 2A",NA,3
"2645","Dm_00007504","AT1G52740.1","histone H2A protein 9",NA,3
"2646","Dm_00007459","AT3G01470.1","homeobox 1, conserved peptide upstream open reading frame 33, HOMEODOMAIN PROTEIN FROM ARABIDOIPSIS THALIANA 5, ARABIDOPSIS THALIANA HOMEOBOX 1",NA,3
"2647","Dm_00013248","AT4G32980.2","homeobox gene 1",NA,3
"2648","Dm_00017483","AT4G40060.1","homeobox protein 16",NA,3
"2649","Dm_00013622","AT3G44530.2","homolog of histone chaperone HIRA",NA,3
"2650","Dm_00004167","AT5G11200.1","homolog of human UAP56 b",NA,3
"2651","Dm_00000275","AT5G23660.1","homolog of Medicago truncatula MTN3","Fl",3
"2652","Dm_00000275","AT5G23660.1","homolog of Medicago truncatula MTN3","TrCor",3
"2653","Dm_00001857","AT1G56110.1","homolog of nucleolar protein NOP56",NA,3
"2654","Dm_00003276","AT3G17980.1","homolog of OsGAP1, C2-domain ABA-related, C2 domain, Arabidopsis thaliana C2 domain",NA,3
"2655","Dm_00015505","AT5G23320.1","homolog of yeast STE14 A, ARABIDOPSIS THALIANA ISOPRENYL CYSTEINE METHYLTRANSFERASE A, LPHA-CARBOXYL METHYLTRANSFERASE, ISOPRENYL CYSTEINE METHYLTRANSFERASE A",NA,3
"2656","Dm_00000587","AT1G09020.1","homolog of yeast sucrose nonfermenting 4",NA,3
"2657","Dm_00016973","AT3G57150.1","homologue of NAP57",NA,3
"2658","Dm_00020195","AT3G57150.1","homologue of NAP57",NA,3
"2659","Dm_00014217","AT3G08950.1","homologue of the copper chaperone SCO1",NA,3
"2660","Dm_00009122","AT1G62740.1","Hop2",NA,3
"2661","Dm_00012470","AT4G12400.2","Hop3",NA,3
"2662","Dm_00009541","AT4G31750.2","HOPW1-1-interacting 2",NA,3
"2663","Dm_00008208","AT3G16360.2","HPT phosphotransmitter 4",NA,3
"2664","Dm_00010253","AT4G22670.1","HSP70-interacting protein 1, tetratricopeptide repeat 11",NA,3
"2665","Dm_00011015","AT3G49660.1","human WDR5 (WD40 repeat) homolog a",NA,3
"2666","Dm_00009603","AT4G02730.1","human WDR5 (WD40 repeat) homolog b",NA,3
"2667","Dm_00019694","AT2G34260.1","human WDR55 (WD40 repeat) homolog",NA,3
"2668","Dm_00001494","AT4G17520.1","HYALURONAN/mRNA BINDING FAMILY PROTEIN",NA,3
"2669","Dm_00001758","AT4G15440.1","hydroperoxide lyase 1",NA,3
"2670","Dm_00005187","AT4G15440.1","hydroperoxide lyase 1",NA,3
"2671","Dm_00002190","AT5G13500.3","hydroxyproline O-arabinosylatransferase 3",NA,3
"2672","Dm_00018032","AT3G22370.1","hyper-sensitivity-related 3, alternative oxidase 1A",NA,3
"2673","Dm_00010888","AT5G62740.1","hypersensitive induced reaction 4, HYPERSENSITIVE-INDUCED RESPONSE PROTEIN 1",NA,3
"2674","Dm_00001446","AT4G27450.1","HYPOXIA  RESPONSE UNKNOWN PROTEIN  54","GlIn",3
"2675","Dm_00004537","AT4G27450.1","HYPOXIA  RESPONSE UNKNOWN PROTEIN  54",NA,3
"2676","Dm_00013760","AT3G10040.1","HYPOXIA RESPONSE ATTENUATOR1","GlCo",3
"2677","Dm_00013760","AT3G10040.1","HYPOXIA RESPONSE ATTENUATOR1","GlIn",3
"2678","Dm_00007567","AT3G05550.1","HYPOXIA-INDUCED GENE DOMAIN 3",NA,3
"2679","Dm_00018048","AT4G27750.1","IMPAIRED SUCROSE INDUCTION 1",NA,3
"2680","Dm_00019914","AT3G06720.2","IMPORTIN ALPHA, IMPORTIN ALPHA ISOFORM 1, importin alpha isoform 1",NA,3
"2681","Dm_00000690","AT4G18570.1","INCREASED PETAL GROWTH ANISOTROPY 1","Fl",3
"2682","Dm_00006898","AT5G44160.1","INDETERMINATE DOMAIN 8, NUTCRACKER",NA,3
"2683","Dm_00011860","AT3G16500.1","indole-3-acetic acid inducible 26, phytochrome-associated protein 1",NA,3
"2684","Dm_00020002","AT3G16500.1","indole-3-acetic acid inducible 26, phytochrome-associated protein 1",NA,3
"2685","Dm_00016924","AT2G22670.5","indoleacetic acid-induced protein 8",NA,3
"2686","Dm_00011488","AT5G48820.1","inhibitor/interactor with cyclin-dependent kinase, KIP-RELATED PROTEIN 3",NA,3
"2687","Dm_00018015","AT5G07370.4","inositol polyphosphate kinase 2 alpha, inositol multi-phosphate kinase, INOSITOL POLYPHOSPHATE KINASE 2 ALPHA",NA,3
"2688","Dm_00008431","AT2G01900.1","Inositol Polyphosphate Phosphatidylinositol 5-phosphatase9","GlIn",3
"2689","Dm_00020544","AT2G01900.1","Inositol Polyphosphate Phosphatidylinositol 5-phosphatase9","GlCo",3
"2690","Dm_00009791","AT2G43330.1","INOSITOL TRANSPORTER 1, inositol transporter 1",NA,3
"2691","Dm_00012968","AT4G17720.1","INVOLVED IN rRNA PROCESSING 3, BPA1-Like 1",NA,3
"2692","Dm_00020648","AT3G11270.1","INVOLVED IN rRNA PROCESSING 4, maternal effect embryo arrest 34",NA,3
"2693","Dm_00000182","AT4G00820.1","IQ-domain 17","Fl",3
"2694","Dm_00007578","AT4G00820.1","IQ-domain 17",NA,3
"2695","Dm_00014543","AT5G03040.3","IQ-domain 2",NA,3
"2696","Dm_00015747","AT1G62990.1","IRREGULAR XYLEM 11, KNOTTED-like homeobox of Arabidopsis thaliana 7",NA,3
"2697","Dm_00015748","AT1G62990.1","IRREGULAR XYLEM 11, KNOTTED-like homeobox of Arabidopsis thaliana 7",NA,3
"2698","Dm_00010149","AT2G28110.1","IRREGULAR XYLEM 7, FRAGILE FIBER 8",NA,3
"2699","Dm_00004703","AT4G35260.1","isocitrate dehydrogenase 1, isocitrate dehydrogenase I",NA,3
"2700","Dm_00017277","AT5G03290.1","isocitrate dehydrogenase V",NA,3
"2701","Dm_00015730","AT3G45300.1","ISOVALERYL-COA-DEHYDROGENASE, isovaleryl-CoA-dehydrogenase",NA,3
"2702","Dm_00004196","AT1G01260.3","Jasmonate Associated MYC2 LIKE 2","GlIn",3
"2703","Dm_00015487","AT3G55090.1","Jasmonate Transporter1, ATP-binding cassette G16",NA,3
"2704","Dm_00018809","AT5G05600.2","JASMONATE-INDUCED OXYGENASE2, Jasmonic Acid Oxidase 2",NA,3
"2705","Dm_00001597","AT1G19180.3","jasmonate-zim-domain protein 1","GlCo",3
"2706","Dm_00001597","AT1G19180.3","jasmonate-zim-domain protein 1","TrCor",3
"2707","Dm_00005123","AT1G19180.2","jasmonate-zim-domain protein 1","GlIn",3
"2708","Dm_00017734","AT2G29640.1","JOSEPHIN-like protein",NA,3
"2709","Dm_00020989","AT3G45880.2","JUMONJI 32",NA,3
"2710","Dm_00015619","AT1G60160.1","K Transporter12",NA,3
"2711","Dm_00010373","AT4G00630.1","K+ efflux antiporter 2",NA,3
"2712","Dm_00001058","AT2G26650.1","K+ transporter 1",NA,3
"2713","Dm_00007732","AT2G26650.1","K+ transporter 1",NA,3
"2714","Dm_00019104","AT2G35060.4","K+ uptake permease 11",NA,3
"2715","Dm_00006842","AT3G02050.1","K+ uptake transporter 3, ARABIDOPSIS THALIANA POTASSIUM TRANSPORTER 4",NA,3
"2716","Dm_00012392","AT3G02050.1","K+ uptake transporter 3, ARABIDOPSIS THALIANA POTASSIUM TRANSPORTER 4",NA,3
"2717","Dm_00016901","AT1G32240.2","KANADI 2","GlIn",3
"2718","Dm_00017740","AT5G42630.2","KANADI 4, ABERRANT TESTA SHAPE",NA,3
"2719","Dm_00016050","AT1G23390.1","Kelch domain-containing F-box protein","GlCo",3
"2720","Dm_00016050","AT1G23390.1","Kelch domain-containing F-box protein","GlIn",3
"2721","Dm_00019467","AT1G23390.1","Kelch domain-containing F-box protein",NA,3
"2722","Dm_00003655","AT1G15670.1","Kelch repeat F-box 1, KISS ME DEADLY 2","GlIn",3
"2723","Dm_00017891","AT4G14950.1","Killing Me Slowly 1",NA,3
"2724","Dm_00016604","AT2G02800.2","kinase 2, PBS1-Like 3, protein kinase 2B",NA,3
"2725","Dm_00013612","AT4G39050.1","kinesin 7.4",NA,3
"2726","Dm_00008653","AT4G28530.1","KIR1, NAC domain containing protein 74",NA,3
"2727","Dm_00002914","AT2G44130.1","KISS ME DEADLY 3, Kelch-domain-containing F-box protein 39",NA,3
"2728","Dm_00002452","AT1G65610.1","KORRIGAN 2, ARABIDOPSIS THALIANA GLYCOSYL HYDROLASE 9A2","Ro",3
"2729","Dm_00005912","AT3G24090.1","L-glutamine D-fructose-6-phosphate amidotransferase, glutamine:fructose-6-phosphate-amidotransferase 1",NA,3
"2730","Dm_00000643","AT4G32720.2","La protein 1, INVOLVED IN rRNA PROCESSING 2",NA,3
"2731","Dm_00005480","AT5G09360.1","laccase 14","Ro",3
"2732","Dm_00017526","AT5G09360.1","laccase 14",NA,3
"2733","Dm_00013874","AT2G40370.1","laccase 5",NA,3
"2734","Dm_00009798","AT3G09220.1","laccase 7",NA,3
"2735","Dm_00004664","AT3G55850.4","LAF3 ISOFORM 2, LONG AFTER FAR-RED 3 ISOFORM 1, LONG AFTER FAR-RED 3",NA,3
"2736","Dm_00002766","AT5G66870.1","LATERAL ORGAN BOUNDARIES DOMAIN GENE 36, ASYMMETRIC LEAVES 2-like 1","GlIn",3
"2737","Dm_00012135","AT1G77220.1","LAZ1 HOMOLOG1",NA,3
"2738","Dm_00002404","AT3G03310.1","lecithin:cholesterol acyltransferase 3, ARABIDOPSIS LECITHIN:CHOLESTEROL ACYLTRANSFERASE 3",NA,3
"2739","Dm_00010643","AT5G51410.5","LETHAL UNLESS CBC 7 RL",NA,3
"2740","Dm_00010853","AT1G02100.2","leucine carboxyl methyl transferase 1, SUPPRESSOR OF BRI1",NA,3
"2741","Dm_00011016","AT1G65540.3","leucine zipper-EF-hand-containing transmembrane protein 2",NA,3
"2742","Dm_00019606","AT4G00830.6","LHP1-Interacting Factor 2",NA,3
"2743","Dm_00002472","AT2G31160.1","LIGHT SENSITIVE HYPOCOTYLS 3, ORGAN BOUNDARY 1","Pe",3
"2744","Dm_00000024","AT5G59310.1","lipid transfer protein 4",NA,3
"2745","Dm_00011320","AT2G45410.1","LOB domain-containing protein 19",NA,3
"2746","Dm_00003896","AT3G49940.1","LOB domain-containing protein 38",NA,3
"2747","Dm_00006932","AT3G49940.1","LOB domain-containing protein 38","GlIn",3
"2748","Dm_00018430","AT3G02550.1","LOB domain-containing protein 41","GlIn",3
"2749","Dm_00012634","AT3G06140.1","LOG2-LIKE UBIQUITIN LIGASE4",NA,3
"2750","Dm_00005618","AT2G28305.1","LONELY GUY 1",NA,3
"2751","Dm_00003143","AT5G27600.1","long-chain acyl-CoA synthetase 7",NA,3
"2752","Dm_00019650","AT2G04350.2","long-chain acyl-CoA synthetase 8",NA,3
"2753","Dm_00009117","AT1G56070.3","LOW EXPRESSION OF OSMOTICALLY RESPONSIVE GENES 1",NA,3
"2754","Dm_00011170","AT1G56070.3","LOW EXPRESSION OF OSMOTICALLY RESPONSIVE GENES 1",NA,3
"2755","Dm_00007110","AT2G36530.1","LOW EXPRESSION OF OSMOTICALLY RESPONSIVE GENES 2, enolase 2",NA,3
"2756","Dm_00004988","AT4G21610.1","lsd one like 2",NA,3
"2757","Dm_00003674","AT5G42020.1","luminal binding protein",NA,3
"2758","Dm_00018458","AT2G23770.1","LysM-containing receptor-like kinase 4",NA,3
"2759","Dm_00018331","AT4G30580.1","lysophosphatidic acid acyltransferase 1, EMBRYO DEFECTIVE 1995",NA,3
"2760","Dm_00002043","AT5G24090.1","Lysozyme 1, chitinase A",NA,3
"2761","Dm_00005157","AT5G24090.1","Lysozyme 1, chitinase A","Ro",3
"2762","Dm_00004879","AT3G11710.1","lysyl-tRNA synthetase 1",NA,3
"2763","Dm_00001441","AT5G63190.2","MA3 domain-containing translation regulatory factor 1",NA,3
"2764","Dm_00015307","AT5G50850.1","MACCI-BOU",NA,3
"2765","Dm_00014745","AT3G58970.1","magnesium transporter 6",NA,3
"2766","Dm_00008019","AT5G64560.2","magnesium transporter 9",NA,3
"2767","Dm_00002033","AT5G53200.1","MALAMBRUNO5, TRIPTYCHON","GlIn",3
"2768","Dm_00010013","AT1G08660.1","MALE GAMETOPHYTE DEFECTIVE 2, sialyltransferase-like 1",NA,3
"2769","Dm_00009900","AT1G68990.1","male gametophyte defective 3",NA,3
"2770","Dm_00002035","AT4G27940.1","manganese tracking factor for mitochondrial SOD2, ARABIDOPSIS MANGANESE TRACKING FACTOR FOR MITOCHONDRIAL SOD2",NA,3
"2771","Dm_00006557","AT1G27520.1","mannosidase 5",NA,3
"2772","Dm_00009004","AT5G09900.2","MARIPOSA, EMBRYO DEFECTIVE  2107, REGULATORY PARTICLE NON-ATPASE SUBUNIT 5A",NA,3
"2773","Dm_00020357","AT3G02570.1","MATERNAL EFFECT EMBRYO ARREST 31, PHOSPHOMANNOSE ISOMERASE 1","GlCo",3
"2774","Dm_00012008","AT3G06350.1","MATERNAL EFFECT EMBRYO ARREST 32, EMBRYO DEFECTIVE 3004",NA,3
"2775","Dm_00013274","AT4G01560.1","maternal effect embryo arrest 49",NA,3
"2776","Dm_00002638","AT4G37300.1","maternal effect embryo arrest 59","GlIn",3
"2777","Dm_00002638","AT4G37300.1","maternal effect embryo arrest 59","Ro",3
"2778","Dm_00001981","AT2G02240.1","maternal effect embryo arrest 66","GlIn",3
"2779","Dm_00000291","AT5G63480.2","MEDIATOR 30",NA,3
"2780","Dm_00000948","AT5G07290.1","MEI2-like 4",NA,3
"2781","Dm_00003258","AT5G07290.1","MEI2-like 4",NA,3
"2782","Dm_00005608","AT5G11880.1","meso-diaminopimelate decarboxylase 2",NA,3
"2783","Dm_00004726","AT4G28590.1","Mesophyll-cell RNAi Library line 7, PIGMENT DEFECTIVE EMBRYO 333, early chloroplast biogenesis 1, REGULATOR OF CHLOROPLAST BIOGENESIS, SUPPRESSOR OF VARIEGATION 4",NA,3
"2784","Dm_00004565","AT2G46800.5","metal tolerance protein 1, ZINC TRANSPORTER OF ARABIDOPSIS THALIANA 1, zinc transporter of Arabidopsis thaliana, A. THALIANA CATION DIFFUSION FACILITATOR 1, OVERLY ZINC SENSITIVE 1",NA,3
"2785","Dm_00015602","AT3G12100.1","metal transport protein 5",NA,3
"2786","Dm_00004107","AT2G45240.1","methionine aminopeptidase 1A",NA,3
"2787","Dm_00009648","AT2G18030.1","methionine sulfoxide reductase A5",NA,3
"2788","Dm_00001216","AT3G02790.1","METHYLENE BLUE SENSITIVITY 1",NA,3
"2789","Dm_00009502","AT3G12290.1","methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase",NA,3
"2790","Dm_00005515","AT1G11580.1","methylesterase PCR A, PECTIN METHYLESTERASE 18",NA,3
"2791","Dm_00005516","AT1G11580.1","methylesterase PCR A, PECTIN METHYLESTERASE 18",NA,3
"2792","Dm_00011360","AT3G54250.1","mevalonate 5-diphosphate decarboxylase 2",NA,3
"2793","Dm_00003126","AT1G24764.1","microtubule-associated proteins 70-2",NA,3
"2794","Dm_00006727","AT1G24764.1","microtubule-associated proteins 70-2",NA,3
"2795","Dm_00005852","AT4G24250.1","MILDEW RESISTANCE LOCUS O 13",NA,3
"2796","Dm_00000273","AT2G07690.1","MINICHROMOSOME MAINTENANCE 5",NA,3
"2797","Dm_00012739","AT1G20050.1","miRNA action deficient 4, HYDRA1",NA,3
"2798","Dm_00019331","AT4G21090.3","MITOCHONDRIAL  FERREDOXIN 2, ARABIDOPSIS MITOCHONDRIAL  FERREDOXIN 2",NA,3
"2799","Dm_00012352","AT5G55200.1","mitochondrial GrpE 1",NA,3
"2800","Dm_00005464","AT4G26780.1","mitochondrial GrpE 2",NA,3
"2801","Dm_00007411","AT5G09590.1","mitochondrial HSO70 2, HEAT SHOCK COGNATE",NA,3
"2802","Dm_00012174","AT5G09590.1","mitochondrial HSO70 2, HEAT SHOCK COGNATE",NA,3
"2803","Dm_00005266","AT1G07030.1","mitochondrial iron transporter 2",NA,3
"2804","Dm_00020083","AT1G48030.5","mitochondrial lipoamide dehydrogenase 1",NA,3
"2805","Dm_00016286","AT1G53240.1","mitochondrial malate dehydrogenase 1",NA,3
"2806","Dm_00016931","AT1G53240.1","mitochondrial malate dehydrogenase 1",NA,3
"2807","Dm_00013818","AT5G09840.1","Mitochondrial Nuclease2",NA,3
"2808","Dm_00007868","AT3G52200.1","mitochondrial pyruvate dehydrogenase subunit 2-1",NA,3
"2809","Dm_00005991","AT1G54220.2","mitochondrial pyruvate dehydrogenase subunit 2-3",NA,3
"2810","Dm_00012428","AT1G54220.2","mitochondrial pyruvate dehydrogenase subunit 2-3",NA,3
"2811","Dm_00001394","AT3G11460.1","mitochondrial RNA editing factor 10",NA,3
"2812","Dm_00008567","AT3G18580.1","Mitochondrial single-stranded binding protein 2",NA,3
"2813","Dm_00008821","AT4G11060.1","mitochondrially targeted single-stranded DNA binding protein, Mitochondrial Single-stranded binding protein 1","TrCor",3
"2814","Dm_00020360","AT4G11060.1","mitochondrially targeted single-stranded DNA binding protein, Mitochondrial Single-stranded binding protein 1","Ro",3
