,target_id,AT_gene_id,Symbol,Description,Position
565,Dm_00002374-RA,AT5G55580.2, Symbols: mTERF9 ,  , chr5:22516070-22517408 FORWARD LENGTH=390
566,Dm_00009700-RA,AT5G19220.1," Symbols: ADG2, APL1 "," ADP glucose pyrophosphorylase large subunit 1, ADP GLUCOSE PYROPHOSPHORYLASE 2 ", chr5:6463931-6466775 REVERSE LENGTH=522
567,Dm_00005437-RA,AT2G13360.3," Symbols: SGAT, AGT, AGT1 "," ALANINE:GLYOXYLATE AMINOTRANSFERASE 1, alanine:glyoxylate aminotransferase, L-serine:glyoxylate aminotransferase ", chr2:5539417-5540902 REVERSE LENGTH=401
568,Dm_00010572-RA,AT1G17050.1," Symbols: AtSPS2, SPS2 ", solanesyl diphosphate synthase 2 , chr1:5829289-5831215 FORWARD LENGTH=417
569,Dm_00019716-RA,AT5G59750.1," Symbols: RIBA3, AtRIBA3 ", homolog of ribA 3 , chr5:24073397-24075411 FORWARD LENGTH=509
570,Dm_00016006-RA,AT4G09010.2," Symbols: APX4, TL29 "," ascorbate peroxidase 4, thylakoid lumen 29 ", chr4:5777502-5779064 REVERSE LENGTH=284
571,Dm_00005180-RA,AT5G40390.1," Symbols: RS5, SIP1 "," seed imbibition 1-like, raffinose synthase 5 ", chr5:16161720-16165085 FORWARD LENGTH=783
572,Dm_00014507-RA,AT1G26220.1," Symbols: GNAT1, SNAT2 "," Serotonin N-acetyltransferase 2, GCN5&#8208;related N&#8208;acetyltransferase 1 ", chr1:9071157-9071750 FORWARD LENGTH=197
573,Dm_00007361-RA,AT5G16710.1, Symbols: DHAR3 , dehydroascorbate reductase 1 , chr5:5483312-5484926 FORWARD LENGTH=258
574,Dm_00006748-RA,AT1G67280.1, Symbols: AtGLYI6 , GlyoxalaseI 6 , chr1:25188563-25190547 REVERSE LENGTH=350
575,Dm_00020595-RA,AT4G31530.1, Symbols: ROQH , Relaxation of qH , chr4:15282281-15284064 FORWARD LENGTH=324
576,Dm_00007756-RA,AT3G59780.1, Symbols: no symbol available , no full name available , chr3:22086906-22090324 FORWARD LENGTH=686
577,Dm_00012019-RA,AT1G47960.2," Symbols: ATC/VIF1, AtCIF1, C/VIF1, CIF1 "," cell wall / vacuolar inhibitor of fructosidase 1, CELL WALL / VACUOLAR INHIBITOR OF FRUCTOSIDASE 1 ", chr1:17682425-17683516 REVERSE LENGTH=166
578,Dm_00004215-RA,AT5G60700.2, Symbols: no symbol available , no full name available , chr5:24402329-24405521 REVERSE LENGTH=932
579,Dm_00001139-RA,AT1G74970.1," Symbols: TWN3, SOT8, RPS9, PRPS9 ", ribosomal protein S9 , chr1:28157761-28159202 REVERSE LENGTH=208
580,Dm_00000917-RA,NA,,,
581,Dm_00013384-RA,AT5G07020.1, Symbols: MPH1 , Maintenance of PSII under High light 1 , chr5:2180669-2182284 REVERSE LENGTH=235
582,Dm_00007990-RA,AT5G49740.1," Symbols: ATFRO7, FRO7 "," ferric reduction oxidase 7, FERRIC REDUCTION OXIDASE 7 ", chr5:20205549-20208628 REVERSE LENGTH=747
583,Dm_00014858-RA,AT5G51110.2," Symbols: ATP1, SDIRIP1, RAF2 "," SDIR1-INTERACTING PROTEIN1, AtAIRP2 Target Protein 1, Rubisco Assembly Factor 2 ", chr5:20778316-20779380 REVERSE LENGTH=193
584,Dm_00004094-RA,AT2G42690.1, Symbols: AGAP1 , ACYLATED GALACTOLIPID- ASSOCIATED PHOSPHOLIPASE 1 , chr2:17776356-17777682 REVERSE LENGTH=412
585,Dm_00017334-RA,AT1G22380.1," Symbols: UGT85A3, AtUGT85A3 ", UDP-glucosyl transferase 85A3 , chr1:7900522-7902332 REVERSE LENGTH=488
586,Dm_00015002-RA,AT2G30570.1, Symbols: PSBW , photosystem II reaction center W , chr2:13019326-13020053 REVERSE LENGTH=133
587,Dm_00002466-RA,AT5G42390.1, Symbols: SPP , stromal processing peptidase , chr5:16945308-16952647 FORWARD LENGTH=1265
588,Dm_00003305-RA,AT1G02260.2, Symbols: no symbol available , no full name available , chr1:440757-442459 REVERSE LENGTH=502
589,Dm_00009642-RA,AT3G15470.1, Symbols: no symbol available , no full name available , chr3:5216630-5219868 REVERSE LENGTH=883
590,Dm_00016348-RA,NA,,,
591,Dm_00003647-RA,AT5G45960.1, Symbols: no symbol available , no full name available , chr5:18637174-18640319 REVERSE LENGTH=375
592,Dm_00008472-RA,AT4G37750.1," Symbols: ANT, CKC1, DRG, CKC, AtANT "," COMPLEMENTING A PROTEIN KINASE C MUTANT 1, AINTEGUMENTA, DRAGON ", chr4:17739782-17742189 FORWARD LENGTH=555
593,Dm_00017333-RA,AT5G65760.1, Symbols: no symbol available , no full name available , chr5:26308289-26310891 FORWARD LENGTH=515
594,Dm_00005735-RA,AT2G13440.1, Symbols: no symbol available , no full name available , chr2:5593270-5598296 REVERSE LENGTH=723
595,Dm_00011893-RA,NA,,,
596,Dm_00017421-RA,AT1G32520.1, Symbols: OXR4 , oxidation resistance 4 , chr1:11758422-11759272 REVERSE LENGTH=239
597,Dm_00001590-RA,AT2G01110.1," Symbols: PGA2, APG2, UNE3, TATC "," ALBINO AND PALE GREEN 2, TWIN-ARGININE TRANSLOCATION C, unfertilized embryo sac 3 ", chr2:83786-85088 REVERSE LENGTH=340
598,Dm_00000347-RA,AT2G34460.1, Symbols: no symbol available , no full name available , chr2:14529635-14530732 FORWARD LENGTH=280
599,Dm_00014607-RA,AT5G66770.1, Symbols: no symbol available , no full name available , chr5:26660723-26662477 FORWARD LENGTH=584
600,Dm_00003965-RA,AT4G22830.1, Symbols: no symbol available , no full name available , chr4:11990296-11991325 REVERSE LENGTH=193
601,Dm_00010603-RA,AT4G10340.1, Symbols: LHCB5 , light harvesting complex of photosystem II 5 , chr4:6408200-6409496 FORWARD LENGTH=280
602,Dm_00019857-RA,AT1G16300.1, Symbols: GAPCP-2 , glyceraldehyde-3-phosphate dehydrogenase of plastid 2 , chr1:5574433-5577406 FORWARD LENGTH=420
603,Dm_00000305-RA,AT5G63400.1, Symbols: ADK1 , adenylate kinase 1 , chr5:25393274-25394817 REVERSE LENGTH=246
604,Dm_00003584-RA,AT3G13120.3, Symbols: PRPS10 , plastid ribosomal protein of the 30S subunit 10 , chr3:4220310-4221526 REVERSE LENGTH=191
605,Dm_00009111-RA,AT5G61410.2," Symbols: EMB2728, RPE "," D-ribulose-5-phosphate-3-epimerase, EMBRYO DEFECTIVE 2728 ", chr5:24684085-24685836 REVERSE LENGTH=281
606,Dm_00011790-RA,AT5G18570.1," Symbols: Obg A-2, CPSAR1, ATOBGL, OBGL, OBGC, EMB3138, EMB269, ATOBGC "," EMBRYO DEFECTIVE 269, chloroplastic SAR1, EMBRYO DEFECTIVE 3138, OBG-like protein ", chr5:6171839-6174823 REVERSE LENGTH=681
607,Dm_00015276-RA,AT3G19450.1," Symbols: CAD-C, CAD4, ATCAD4, CAD ", CINNAMYL ALCOHOL DEHYDROGENASE 4 , chr3:6744859-6747005 FORWARD LENGTH=365
608,Dm_00011299-RA,AT1G43710.1," Symbols: EMB1075, ATSDC1, SDC1 "," Arabidopsis thaliana serine decarboxylase 1, serine decarboxylase 1, embryo defective 1075 ", chr1:16486534-16488298 REVERSE LENGTH=482
609,Dm_00013948-RA,AT1G48160.2, Symbols: no symbol available , no full name available , chr1:17786779-17788286 REVERSE LENGTH=145
610,Dm_00006054-RA,AT1G08520.1," Symbols: ALB1, PDE166, ALB-1V, CHLD, V157 "," PIGMENT DEFECTIVE EMBRYO 166, ALBINA 1 ", chr1:2696538-2700819 FORWARD LENGTH=760
611,Dm_00011981-RA,AT1G20810.1, Symbols: no symbol available , no full name available , chr1:7232025-7233367 FORWARD LENGTH=232
612,Dm_00001640-RA,AT1G27480.1, Symbols: no symbol available , no full name available , chr1:9544607-9546168 FORWARD LENGTH=432
613,Dm_00004195-RA,NA,,,
614,Dm_00006746-RA,AT4G10620.1, Symbols: no symbol available , no full name available , chr4:6564297-6566402 FORWARD LENGTH=597
615,Dm_00020641-RA,AT3G05560.3, Symbols: no symbol available , no full name available , chr3:1614641-1615204 FORWARD LENGTH=124
616,Dm_00007628-RA,AT3G27820.1," Symbols: ATMDAR4, MDAR4 "," monodehydroascorbate reductase 4, MONODEHYDROASCORBATE REDUCTASE 4 ", chr3:10315249-10317881 FORWARD LENGTH=488
617,Dm_00012299-RA,AT5G53970.1," Symbols: AtTAT1, TAT7, TAT1 "," Tyr Aminotransferase 1, tyrosine aminotransferase 7 ", chr5:21910676-21912594 FORWARD LENGTH=414
618,Dm_00004805-RA,AT2G32950.1," Symbols: ATCOP1, COP1, DET340, EMB168, FUS1 "," CONSTITUTIVE PHOTOMORPHOGENIC 1, ARABIDOPSIS THALIANA CONSTITUTIVE PHOTOMORPHOGENIC 1, FUSCA 1, EMBRYO DEFECTIVE 168, DEETIOLATED MUTANT 340 ", chr2:13978000-13983282 FORWARD LENGTH=675
619,Dm_00013303-RA,AT3G20820.1, Symbols: no symbol available , no full name available , chr3:7280930-7282027 FORWARD LENGTH=365
620,Dm_00019599-RA,NA,,,
621,Dm_00017049-RA,AT5G60230.2," Symbols: SEN2, ATSEN2 "," splicing endonuclease 2, SPLICING ENDONUCLEASE 2 ", chr5:24250185-24250952 REVERSE LENGTH=255
622,Dm_00020222-RA,NA,,,
623,Dm_00001546-RA,AT2G32810.1, Symbols: BGAL9 ," beta galactosidase 9, beta-galactosidase 9 ", chr2:13919410-13925325 REVERSE LENGTH=887
624,Dm_00003707-RA,AT1G74040.1," Symbols: IPMS2, IMS1, MAML-3 "," SOPROPYLMALATE SYNTHASE 2, 2-isopropylmalate synthase 1 ", chr1:27842258-27845566 FORWARD LENGTH=631
625,Dm_00001323-RA,AT3G59040.1, Symbols: PPR287 , pentatricopeptide repeat protein 287 , chr3:21821495-21824233 REVERSE LENGTH=583
626,Dm_00017457-RA,AT1G24480.1, Symbols: no symbol available , no full name available , chr1:8676440-8677159 REVERSE LENGTH=239
627,Dm_00000623-RA,AT1G15520.1," Symbols: ATABCG40, ABCG40, PDR12, ATPDR12 "," pleiotropic drug resistance 12, ATP-binding cassette G40, PLEIOTROPIC DRUG RESISTANCE 12, Arabidopsis thaliana ATP-binding cassette G40 ", chr1:5331993-5338175 REVERSE LENGTH=1423
628,Dm_00006343-RA,AT1G20010.1, Symbols: TUB5 , tubulin beta-5 chain , chr1:6938033-6940481 REVERSE LENGTH=449
629,Dm_00012956-RA,AT5G22830.2," Symbols: ATMGT10, MGT10, GMN10, MRS2-11 "," MAGNESIUM TRANSPORTER 10, magnesium (Mg) transporter 10 ", chr5:7627676-7630633 FORWARD LENGTH=459
630,Dm_00015048-RA,AT2G47390.1, Symbols: CGEP , chloroplast glutamyl peptidase , chr2:19442278-19446253 REVERSE LENGTH=961
631,Dm_00002784-RA,AT5G28750.1, Symbols: TATA , TWIN-ARGININE TRANSLOCATION A , chr5:10784142-10785677 REVERSE LENGTH=147
632,Dm_00017570-RA,AT5G19290.1, Symbols: MAGL16 ,  , chr5:6494113-6495105 FORWARD LENGTH=330
633,Dm_00014880-RA,AT5G25320.1, Symbols: no symbol available , no full name available , chr5:8787403-8789530 REVERSE LENGTH=500
634,Dm_00018131-RA,AT5G14030.4, Symbols: no symbol available , no full name available , chr5:4526878-4528253 FORWARD LENGTH=195
635,Dm_00007240-RA,AT5G35450.2, Symbols: no symbol available , no full name available , chr5:13667809-13670685 FORWARD LENGTH=901
636,Dm_00011531-RA,AT1G64860.1," Symbols: SIG1, SIGA, SIGB, SIG2, RPOD1 "," RNApolymerase sigma subunit 2, sigma factor A, RNA POLYMERASE SIGMA SUBUNIT 1 ", chr1:24098497-24100746 FORWARD LENGTH=502
637,Dm_00009108-RA,AT1G49630.3," Symbols: PREP2, ATPREP2 ", presequence protease 2 , chr1:18368405-18375336 REVERSE LENGTH=1080
638,Dm_00019855-RA,AT1G44446.1," Symbols: CH1, ATCAO, CAO "," ARABIDOPSIS THALIANA CHLOROPHYLL A OXYGENASE, CHLORINA 1, CHLOROPHYLL A OXYGENASE ", chr1:16848664-16851152 REVERSE LENGTH=536
639,Dm_00004486-RA,NA,,,
640,Dm_00000604-RA,AT5G27690.1, Symbols: AtHMP49 , HEAVY METAL ASSOCIATED PROTEIN 49 , chr5:9803796-9805036 FORWARD LENGTH=352
641,Dm_00000118-RA,AT1G20190.1," Symbols: EXPA11, ATHEXP ALPHA 1.14, ATEXP11, EXP11, ATEXPA11 "," EXPANSIN  11, expansin 11 ", chr1:6998762-6999710 REVERSE LENGTH=252
642,Dm_00004672-RA,NA,,,
643,Dm_00009153-RA,AT3G63140.1, Symbols: CSP41A , chloroplast stem-loop binding protein of  41 kDa , chr3:23327006-23328620 REVERSE LENGTH=406
644,Dm_00000956-RA,AT5G14040.1," Symbols: MPT3, PHT3;1 "," phosphate transporter 3;1, mitochondrial phosphate transporter 3 ", chr5:4531059-4532965 REVERSE LENGTH=375
645,Dm_00001393-RA,AT5G03940.1," Symbols: SRP54CP, 54CP, FFC, CPSRP54 "," 54 CHLOROPLAST PROTEIN, chloroplast signal recognition particle 54 kDa subunit, SIGNAL RECOGNITION PARTICLE 54 KDA SUBUNIT CHLOROPLAST PROTEIN, FIFTY-FOUR CHLOROPLAST HOMOLOGUE ", chr5:1060265-1063257 REVERSE LENGTH=564
646,Dm_00005678-RA,AT3G04340.1," Symbols: EMB2458, FtsHi5 "," EMBRYO DEFECTIVE 2458, (Filamentation temperature-sensitive H)-like 5 ", chr3:1146943-1153341 REVERSE LENGTH=1320
647,Dm_00014657-RA,AT4G25290.1, Symbols: no symbol available , no full name available , chr4:12941486-12944994 REVERSE LENGTH=692
648,Dm_00015375-RA,AT1G64940.1, Symbols: CYP89A6 ," ""cytochrome P450, family 87, subfamily A, polypeptide 6"" ", chr1:24123789-24125324 FORWARD LENGTH=511
649,Dm_00008327-RA,AT4G08300.1, Symbols: UMAMIT17 , Usually multiple acids move in and out Transporters 17 , chr4:5245024-5248153 FORWARD LENGTH=373
650,Dm_00010207-RA,AT3G15354.3, Symbols: SPA3 , SPA1-related 3 , chr3:5169327-5172480 REVERSE LENGTH=845
651,Dm_00015709-RA,AT4G18910.1," Symbols: ATNLM2, NIP1;2, NLM2 "," NOD26-like intrinsic protein 1;2, NOD26-LIKE INTRINSIC PROTEIN 2 ", chr4:10366211-10368179 FORWARD LENGTH=294
652,Dm_00004241-RA,AT4G27080.1," Symbols: PDIL5-4, ATPDI7, PDI7, ATPDIL5-4 "," PDI-like 5-4, PROTEIN DISULFIDE ISOMERASE 7, ARABIDOPSIS THALIANA PROTEIN DISULFIDE ISOMERASE 7 ", chr4:13589156-13593335 FORWARD LENGTH=480
653,Dm_00007627-RA,AT3G27820.1," Symbols: ATMDAR4, MDAR4 "," monodehydroascorbate reductase 4, MONODEHYDROASCORBATE REDUCTASE 4 ", chr3:10315249-10317881 FORWARD LENGTH=488
654,Dm_00014108-RA,AT2G24260.2," Symbols: DROP1, LRL1 "," DEFECTIVE REGION OF POLLEN 1, LJRHL1-like 1 ", chr2:10319646-10321803 REVERSE LENGTH=247
655,Dm_00001143-RA,AT3G50760.1, Symbols: GATL2 , galacturonosyltransferase-like 2 , chr3:18868074-18869099 FORWARD LENGTH=341
656,Dm_00011956-RA,AT5G20110.1, Symbols: no symbol available , no full name available , chr5:6791542-6793253 REVERSE LENGTH=209
657,Dm_00018177-RA,AT4G00050.1," Symbols: PIF8, UNE10 "," unfertilized embryo sac 10, PHYTOCHROME INTERACTING FACTOR 8 ", chr4:17863-19848 FORWARD LENGTH=399
658,Dm_00016462-RA,AT3G01500.4," Symbols: CA1, SABP3, DEG10, ATBCA1, ATSABP3 "," carbonic anhydrase 1, BETA CARBONIC ANHYDRASE 1, SALICYLIC ACID-BINDING PROTEIN 3, ARABIDOPSIS THALIANA SALICYLIC ACID-BINDING PROTEIN 3 ", chr3:195173-196716 REVERSE LENGTH=259
659,Dm_00000026-RA,AT5G01850.1, Symbols: no symbol available , no full name available , chr5:332829-334180 FORWARD LENGTH=333
660,Dm_00009767-RA,AT5G04220.2," Symbols: NTMC2TYPE1.3, NTMC2T1.3, ATSYTC, SYT3, SYTC ", synaptotagmin 3 , chr5:1155985-1158620 REVERSE LENGTH=540
661,Dm_00013385-RA,NA,,,
662,Dm_00002085-RA,AT2G35660.1, Symbols: CTF2A ,  , chr2:14988499-14990320 FORWARD LENGTH=439
663,Dm_00007433-RA,AT1G20020.1," Symbols: LFNR2, FNR2, ATLFNR2 "," leaf-type chloroplast-targeted FNR 2, ferredoxin-NADP(+)-oxidoreductase 2, LEAF FNR 2 ", chr1:6942851-6944868 FORWARD LENGTH=369
664,Dm_00009668-RA,AT1G68590.1, Symbols: PSRP3/1 , plastid-speci&#64257;c ribosomal protein 3/1 , chr1:25757593-25758169 REVERSE LENGTH=166
665,Dm_00013915-RA,AT3G22150.2, Symbols: AEF1 , ATPF EDITING FACTOR 1 , chr3:7813028-7815490 FORWARD LENGTH=820
666,Dm_00001226-RA,AT3G04600.3, Symbols: no symbol available , no full name available , chr3:1243152-1245958 FORWARD LENGTH=402
667,Dm_00003691-RA,AT4G28660.1, Symbols: PSB28 , photosystem II reaction center PSB28 protein , chr4:14150008-14150933 FORWARD LENGTH=183
668,Dm_00019981-RA,AT2G34770.1," Symbols: FAH1, ATFAH1 "," fatty acid hydroxylase 1, ARABIDOPSIS FATTY ACID HYDROXYLASE 1 ", chr2:14666776-14668061 FORWARD LENGTH=237
669,Dm_00017967-RA,AT4G24660.2," Symbols: MEE68, HB22, ATHB22, ZHD2 "," HOMEOBOX PROTEIN 22, ZINC FINGER HOMEODOMAIN 2, MATERNAL EFFECT EMBRYO ARREST 68, homeobox protein 22 ", chr4:12722912-12725513 REVERSE LENGTH=231
670,Dm_00013941-RA,AT2G24820.1," Symbols: Tic55, AtTic55, TIC55-II "," translocon at the inner envelope membrane of chloroplasts 55, translocon at the inner envelope membrane of chloroplasts 55-II ", chr2:10575038-10576829 FORWARD LENGTH=539
671,Dm_00017046-RA,AT4G29060.2, Symbols: emb2726 , embryo defective 2726 , chr4:14317744-14321315 FORWARD LENGTH=709
672,Dm_00020567-RA,AT5G49910.1," Symbols: HSC70-7, cpHsc70-2 "," chloroplast heat shock protein 70-2, HEAT SHOCK PROTEIN 70-7 ", chr5:20303470-20306295 FORWARD LENGTH=718
673,Dm_00009113-RA,AT5G59720.1, Symbols: HSP18.2 , heat shock protein 18.2 , chr5:24062632-24063117 FORWARD LENGTH=161
674,Dm_00009078-RA,AT5G14460.1, Symbols: no symbol available , no full name available , chr5:4660239-4662543 REVERSE LENGTH=540
675,Dm_00000929-RA,AT4G13220.1, Symbols: no symbol available , no full name available , chr4:7674431-7675275 REVERSE LENGTH=176
676,Dm_00006910-RA,AT5G40780.1," Symbols: AtLHT1, LHT1 ", lysine histidine transporter 1 , chr5:16323823-16327082 FORWARD LENGTH=446
677,Dm_00000031-RA,AT3G51630.2," Symbols: ATWNK5, ZIK1, WNK5 ", with no lysine (K) kinase 5 , chr3:19149487-19151924 FORWARD LENGTH=549
678,Dm_00005062-RA,AT3G21360.1, Symbols: no symbol available , no full name available , chr3:7522865-7524036 FORWARD LENGTH=330
679,Dm_00006661-RA,AT5G66080.1," Symbols: APD9, FGT2 "," Arabidopsis Pp2c clade D 9, FORGETTER2 ", chr5:26423577-26425031 REVERSE LENGTH=385
680,Dm_00006884-RA,AT4G14605.2, Symbols: MDA1 , MTERF DEFECTIVE IN Arabidopsis1 , chr4:8378815-8380564 FORWARD LENGTH=493
681,Dm_00009796-RA,AT1G74840.2, Symbols: no symbol available , no full name available , chr1:28116201-28117317 REVERSE LENGTH=239
682,Dm_00011499-RA,AT3G59400.1, Symbols: GUN4 , GENOMES UNCOUPLED 4 , chr3:21948881-21949678 REVERSE LENGTH=265
683,Dm_00015634-RA,AT3G23400.1," Symbols: FIB4, FBN4 "," FIBRILLIN4, fibrillin 4 ", chr3:8376636-8378225 REVERSE LENGTH=284
684,Dm_00015637-RA,AT5G10170.1," Symbols: MIPS3, ATMIPS3 "," myo-inositol-1-phosphate synthase 3, MYO-INOSITOL-1-PHOSTPATE SYNTHASE 3 ", chr5:3187538-3190161 REVERSE LENGTH=510
685,Dm_00019839-RA,AT2G21350.1, Symbols: no symbol available , no full name available , chr2:9136451-9137267 REVERSE LENGTH=222
686,Dm_00020975-RA,AT5G35220.1," Symbols: AMOS1, EVR3, EGY1 "," ammonium overly sensitive 1, ETHYLENE-DEPENDENT GRAVITROPISM-DEFICIENT AND YELLOW-GREEN 1, enhancer of variegation3 ", chr5:13484606-13487546 REVERSE LENGTH=548
687,Dm_00010738-RA,AT5G10480.1," Symbols: PEP, PAS2, PEPINO "," PEPINO, PASTICCINO 2 ", chr5:3298047-3300048 REVERSE LENGTH=221
688,Dm_00012674-RA,AT1G43670.1," Symbols: FBP, AtcFBP, cyfbp, FINS1 "," ""fructose-1,6-bisphosphatase"", ""Arabidopsis thaliana cytosolic fructose-1,6-bisphosphatase"", FRUCTOSE INSENSITIVE 1 ", chr1:16468184-16470347 FORWARD LENGTH=341
689,Dm_00015531-RA,AT3G45050.4, Symbols: no symbol available , no full name available , chr3:16476023-16477107 FORWARD LENGTH=158
690,Dm_00004434-RA,AT3G14870.1, Symbols: CHIQL4 , CHIQUITA1-LIKE 4 , chr3:5004159-5005586 FORWARD LENGTH=475
691,Dm_00012066-RA,AT2G32060.3, Symbols: no symbol available , no full name available , chr2:13639228-13640104 REVERSE LENGTH=144
692,Dm_00014167-RA,AT4G18060.1, Symbols: SH3P3 , SH3 domain-containing protein 3 , chr4:10027668-10029662 REVERSE LENGTH=351
693,Dm_00013511-RA,AT2G40060.1, Symbols: CLC2 , clathrin light chain 2 , chr2:16726564-16728001 FORWARD LENGTH=258
694,Dm_00001061-RA,NA,,,
695,Dm_00016619-RA,AT5G51970.2, Symbols: ATSDH , SORBITOL DEHYDROGENASE , chr5:21111820-21113284 FORWARD LENGTH=364
696,Dm_00001314-RA,AT1G10850.1, Symbols: no symbol available , no full name available , chr1:3612228-3614343 FORWARD LENGTH=663
697,Dm_00020412-RA,AT5G22620.5, Symbols: no symbol available , no full name available , chr5:7517731-7520223 REVERSE LENGTH=482
698,Dm_00004078-RA,AT1G21340.1, Symbols: no symbol available , no full name available , chr1:7476087-7476869 FORWARD LENGTH=260
699,Dm_00016524-RA,AT4G25570.1, Symbols: ACYB-2 ,  , chr4:13053887-13055518 REVERSE LENGTH=239
700,Dm_00004715-RA,AT1G06680.1," Symbols: OE23, PSII-P, PSBP-1, OEE2 "," OXYGEN-EVOLVING ENHANCER PROTEIN 2, PHOTOSYSTEM II SUBUNIT P, photosystem II subunit P-1, OXYGEN EVOLVING COMPLEX SUBUNIT 23 KDA ", chr1:2047940-2049186 FORWARD LENGTH=263
701,Dm_00012614-RA,AT5G22930.1, Symbols: no symbol available , no full name available , chr5:7668229-7669315 REVERSE LENGTH=238
702,Dm_00000081-RA,NA,,,
703,Dm_00008381-RA,AT5G10260.1," Symbols: AtRABH1e, RABH1e ", RAB GTPase homolog H1E , chr5:3219991-3221301 FORWARD LENGTH=207
704,Dm_00007255-RA,NA,,,
705,Dm_00010150-RA,AT3G44890.1, Symbols: RPL9 , ribosomal protein L9 , chr3:16386505-16387963 FORWARD LENGTH=197
706,Dm_00011746-RA,AT3G62830.2," Symbols: UXS2, ATUXS2, AUD1 ", UDP-GLUCURONIC ACID DECARBOXYLASE 2 , chr3:23232539-23235353 FORWARD LENGTH=445
707,Dm_00018240-RA,AT3G44200.2," Symbols: NEK6, IBO1, ATNEK6 "," NIMA-RELATED KINASE6, ""NIMA (never in mitosis, gene A)-related 6"" ", chr3:15906788-15911365 FORWARD LENGTH=956
708,Dm_00001603-RA,AT3G02600.1," Symbols: LPP3, ATLPP3 "," LIPID PHOSPHATE PHOSPHATASE 3, lipid phosphate phosphatase 3 ", chr3:551534-554411 FORWARD LENGTH=364
709,Dm_00000215-RA,AT5G17170.1, Symbols: ENH1 , enhancer of sos3-1 , chr5:5649335-5650975 FORWARD LENGTH=271
710,Dm_00017703-RA,AT2G30950.4," Symbols: FTSH2, VAR2 ", VARIEGATED 2 , chr2:13174680-13177064 FORWARD LENGTH=699
711,Dm_00000932-RA,AT4G13710.1, Symbols: no symbol available , no full name available , chr4:7962550-7966012 FORWARD LENGTH=470
712,Dm_00001475-RA,AT1G32900.1, Symbols: GBSS1 , granule bound starch synthase 1 , chr1:11920582-11923506 REVERSE LENGTH=610
713,Dm_00003905-RA,AT3G47520.1," Symbols: MDH, pNAD-MDH "," plastidic NAD-dependent malate dehydrogenase, malate dehydrogenase ", chr3:17513657-17514868 FORWARD LENGTH=403
714,Dm_00012473-RA,AT1G08450.3," Symbols: CRT3, AtCRT3, EBS2, PSL1 "," A. thaliana calreticulin 3, EMS-MUTAGENIZED BRI1 SUPPRESSOR 2, calreticulin 3, PRIORITY IN SWEET LIFE 1 ", chr1:2668008-2671800 REVERSE LENGTH=399
715,Dm_00008025-RA,NA,,,
716,Dm_00007158-RA,AT3G17970.1," Symbols: TOC64-III, atToc64-III ", translocon at the outer membrane of chloroplasts 64-III , chr3:6148030-6151794 FORWARD LENGTH=589
717,Dm_00008254-RA,AT2G44480.3, Symbols: BGLU17 , beta glucosidase 17 , chr2:18359687-18363001 FORWARD LENGTH=548
718,Dm_00008447-RA,AT4G02260.3," Symbols: RSH1, ATRSH1, AT-RSH1 "," RELA/SPOT homolog 1, RELA-SPOT HOMOLOG 1, RELA/SPOT HOMOLOG 1 ", chr4:985451-990697 FORWARD LENGTH=816
719,Dm_00015824-RA,AT2G31400.1, Symbols: GUN1 , genomes uncoupled 1 , chr2:13387201-13390550 REVERSE LENGTH=918
720,Dm_00008299-RA,AT1G34000.1, Symbols: OHP2 , one-helix protein 2 , chr1:12358151-12358902 REVERSE LENGTH=172
